beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Error_X
0.2248124940869592,0.2100685421298134,0.1288562458825594,8.568769227859097e-06,1.820493695254288,0.5292787413386998,941.1870375943054,0.010643578799678123,-91.84712365570817,0.00014369815593179042,0.06311180641412593,6.753642837743529e-06,2.4406805560670237e-09,0.20914915008358476
0.40054390634653003,0.0136490224703123,0.30039315755052876,9.917031289228273e-06,5.620782471813447,0.6409902581187028,4874.149814884191,0.0110136423597069,-63.28007201411816,0.0001580076954460118,0.00423452002344632,3.85572205521265e-05,2.5712258290218766e-09,0.11450644107907192
0.36698043674346914,0.6216179972565009,0.13341122767043206,1.5400814766808324e-06,2.181819637336,0.5909765591386348,1095.6325326120086,0.033170694210512865,-99.56006492575392,0.00010003760893715358,0.07272702401623565,8.568252672534689e-05,2.856384143453364e-09,0.2228991455266653
0.4124473466344093,0.27198761275345595,0.37227253705390906,5.0007429484385526e-05,1.0470375015290974,0.1942637672438018,3494.4738307542984,0.00321618690823271,-67.2494323579972,0.00012140872922556355,0.025885176505412822,8.476689321439765e-05,2.999604344622054e-09,0.1839523676453459
0.25893957429356196,0.7010696545784949,0.1647536387186054,0.0002530050008041473,1.3672575022244815,0.30645781751086554,2577.4489144549552,0.01109584832346715,-81.55456203413316,8.199368013083885e-05,0.07070430053077897,9.079500840072435e-06,3.29189882267938e-09,0.2356618248681228
0.5116562364137892,0.5658620835568344,0.37376929295484707,4.225862117779755e-05,5.356381588703381,0.2665049698518548,3996.286731779223,0.02221615382229152,-73.23731385223351,5.525458533491006e-05,0.06986156724448343,2.4672087357217533e-05,3.4117564543117376e-09,0.16710631666914774
0.4691901075011732,0.5558313331433034,0.2221619297347268,6.6792531934911636e-06,6.8754446611245275,0.4078333575053502,2719.7993605717993,0.061518476969091275,-87.87026557010056,0.00012427555919624644,0.08949556078082452,7.746308058194605e-06,3.458157135133791e-09,0.22410979988347038
0.3105281909766635,0.17378029917480298,0.2275798812930405,1.257664619912502e-05,5.369851420309932,0.12049604617231731,4855.1658663621565,0.04284712339348589,-68.0181380175482,7.355482272059457e-05,0.022218343010232525,7.514294985881768e-06,3.618663943397637e-09,0.12193959762059621
0.73963986971755,0.9674730091838386,0.45126857513302576,1.546552601103812e-05,5.525349204945256,0.6794040262997627,3131.0098747738803,0.014917265116466362,-75.98378756467494,3.519787641203865e-05,0.027046358911879665,1.707960063715997e-05,3.6254451003700118e-09,0.13440317677288413
0.356009863892114,0.013143868448420304,0.25030866775003624,3.939786046050941e-05,9.387050120811793,0.5579084829864015,2260.9484541531165,0.006545351106450537,-60.31038518413693,8.421294640885024e-05,0.022015393107185224,5.4891275764873915e-05,4.475791562533222e-09,0.0995402827044488
0.7698115718390226,0.21051923893832425,0.4296943952947946,4.5720633838444156e-05,3.2101058176045862,0.7808052175002795,2562.6982018675503,8.93610399466116e-05,-62.63511441335581,9.439987959593147e-06,0.08049656342062972,7.031584398424013e-05,4.919369758472816e-09,0.1837569828440974
0.8462068827106782,0.03305487076522273,0.35542425991088467,3.385976745895247e-05,8.6531699717041,0.7499163170760114,3539.155010261893,0.00499505203961963,-67.60100296268386,0.00016428631072918317,0.08830494143635642,5.294137790649387e-05,5.332321440634496e-09,0.19572028259608454
0.8065446557485747,0.36951115938916956,0.32071632940526407,9.218076881915006e-06,3.1050524440426557,0.776112396175251,4725.265882901925,0.15542309291397038,-48.160907705316845,5.513844478060309e-05,0.06135924204830861,4.935308129355733e-05,5.390789166037271e-09,0.1512517377614536
0.696712178218018,0.8632317286736172,0.449568670707451,2.280211308915425e-05,9.460528115340757,0.2185714412777453,4669.527876321044,0.06825012497650605,-82.94647828244847,0.00013428259106002295,0.07599954872947137,3.1340270968647526e-05,5.455222062001463e-09,0.1747836310120747
0.5407841696460639,0.45163198866565146,0.46517562489338415,1.0296961055791255e-05,2.5577495482904626,0.5831056063794491,2248.859109136772,0.10010957047604802,-46.819287979044404,6.451376775942496e-05,0.08474808445995285,3.097963510103506e-05,5.659497047162337e-09,0.16359437967016474
0.6061557337283217,0.6485504555895891,0.3625014730124235,1.116294029979148e-05,3.239168541505267,0.40891085577845854,4495.933699431933,0.11084041022649593,-82.23745478589812,0.00013134761835645374,0.014010629325569636,8.006251409315953e-05,5.8715107746985865e-09,0.1373870016408833
0.5371651379028498,0.020811598047583924,0.45018854497721017,3.965283526781827e-05,8.928097293124237,0.10759538859828141,915.9068539296687,0.009891765557254307,-60.122978823503374,0.00016832199296517035,0.06644516920156289,5.6249238735869814e-05,6.070886796201189e-09,0.1888206079721352
0.48698496271177605,0.18194269357320414,0.39663286730768077,6.778198378410428e-05,6.8483584088382745,0.260275404240531,699.9063563833704,0.00416856286652132,-54.007851175492135,4.369013124845506e-05,0.01754894958117923,3.2067254036675664e-05,6.289928392635277e-09,0.11059232958159668
