beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Error_X
0.605804685225187,0.41282892019166706,0.4954370656004672,6.250644811133243e-06,7.712055160735468,0.6252762420510319,317.80403235386757,0.18093289377432015,-91.58743410926996,5.2152692986859856e-05,0.023326954397997725,0.00016058411464518402,1.842903786768714e-10,0.23999251002845168
0.10769182269923015,0.21930454203206806,0.17595473331789574,3.8621736311817976e-05,5.333455992814013,0.47355281277205064,290.349673148944,0.19837493882274093,-114.8254100535927,7.17565577100352e-05,0.06081181739851155,5.065495694388601e-05,2.721774313296218e-10,0.2362211383235087
0.255903389892026,0.19033719067182786,0.4183513641613663,8.150790149646924e-06,5.038363261645567,0.6530947320324404,2911.547622935378,0.024984174827464026,-50.146025083657534,1.2729528539457045e-05,0.044662550878767984,0.00015175149402832643,2.7334267136553226e-10,0.2499875463536476
0.5906399675732973,0.5951637947159061,0.49473966706017436,1.5446320074813392e-05,3.8756625510836913,0.16135956157029852,2798.303701256956,0.1450992370645635,-130.35825951250945,0.0002849792636773485,0.08339118525432061,6.510202036037486e-05,2.808284326796654e-10,0.24686157934868294
0.3563984328731399,0.71871498723793,0.3509416461951562,1.90287331194261e-05,1.4219748331438118,0.1423265377364794,2154.4512682996583,0.12022337609842389,-119.89695149285956,0.0003035270851755014,0.021910638645032756,0.00014802356928768918,3.063129681340752e-10,0.2482970361391331
0.3417809816361169,0.9865077142134091,0.2849158242598917,3.019998857747508e-05,1.7667669451031518,0.6832586002798764,4239.363091702409,0.02775914321775881,-79.3387429423402,0.0002624712988495816,0.07451147701588305,4.676492114381763e-05,3.5920828846864263e-10,0.23589105991698175
0.18467911389594624,0.4553277643836132,0.11792196190710161,5.288399116598175e-05,3.795931474453055,0.371053239924112,4947.123425545582,0.0516952808667289,-45.95568792489421,0.00020575094258422664,0.08803698759025563,1.9832488646416718e-07,7.296882974949987e-10,0.1550183246025812
0.42526723426234214,0.21436954594244895,0.3297118958029966,0.00010935115857321542,4.246549274168885,0.4671743330584258,3023.2207817530025,0.003290248990098577,-58.40591646939342,0.0001865693154260185,0.096564238904545,3.550991927956574e-05,1.331263864668363e-09,0.17238434471522598
0.3889983346946627,0.5758595797168279,0.37136724079205585,0.00014369109086922015,1.70398019546119,0.26843607096293165,191.94344422119855,0.0026689558733199227,-74.10265291320837,0.00032796543333999447,0.06889387324491622,9.793284834750395e-05,1.878056053231953e-09,0.19541880086470811
0.4721046501944163,0.356248066825836,0.37734325449119444,0.00016865024906026038,1.1023112822187051,0.28000110945266876,3902.9270806552217,0.018990573744791985,-67.16190224261179,5.095124188133991e-05,0.07154793231403554,1.8605561121971874e-05,3.756335555431348e-09,0.16104800654152845
0.776260259505085,0.47341824824718937,0.4681767148112329,6.424596079899426e-05,4.429034216656782,0.5653398189292779,3808.258130822706,0.013353859158549941,-73.19523432318124,0.00014928748350530088,0.008225186668142993,0.00015989103397411611,3.900407058150472e-09,0.20713311162707476
0.607776919844193,0.10409768276034059,0.15254609784560477,4.8372223538195596e-06,8.913331504868797,0.7533527261139402,4616.689444159274,0.16515884861628005,-63.7780405170796,0.00015771235914366306,0.07105661171921222,0.00011236612940154447,5.11554444660428e-09,0.24945757166740903
0.527078714649564,0.26841049680324136,0.4855711369420421,4.28996245899449e-05,1.142525700724469,0.3066219255713055,993.9094606318544,0.06617181322678947,-63.20772566469917,0.00025122003606120515,0.039058731481490055,1.1149811671317658e-05,5.579166365416678e-09,0.12817802440754694
0.8586340361131878,0.7413023372048757,0.4969872841850175,0.00018262740144832203,3.914977663172921,0.4379574920970899,475.4996558941763,0.05557827407041112,-99.33142928751005,0.00019307987114254138,0.09662579066111687,0.00012945822740401916,1.3976602914097827e-08,0.23939791873086932
0.38296949802494273,0.7771818298913915,0.16473235102735234,0.00020119184575439597,4.370418095408546,0.45444919807927187,1296.919302122936,0.024563436689942788,-75.63789581487283,3.592211241477904e-05,0.07001702061291398,0.00012959720601640423,1.5780619066790297e-08,0.20477129522192747
0.6812148289815164,0.9232752520032877,0.2932871470752052,0.00025397570325316087,5.441352919809432,0.17893225775239752,1361.8658115087535,0.009790051868374495,-100.91809063422068,0.0003456622653394587,0.03681610881935148,0.00013327351227402924,2.211014114606197e-08,0.19977695569462342
0.598769841881107,0.16255835534775653,0.31668377915955254,0.00015397844023947504,5.649512248232294,0.5710850761198081,377.5875109759666,0.0073849776756847564,-70.24137229788934,0.0002455254548798765,0.09785142577865891,2.506440784800768e-05,2.8019130200733937e-08,0.2054044430370353
0.6192699501195368,0.7784862522106881,0.16096002664050313,9.422572472605583e-05,2.812852340922079,0.6990778242631291,1601.1366262816005,0.07943473483630399,-77.34006508381921,5.471012068920865e-05,0.05666464167142016,5.295527339482912e-05,3.801223501099453e-08,0.22611161146171446
0.2777086611558094,0.7147473944687461,0.12026903709114634,0.0011020257002837253,8.345871185160163,0.7129558152964286,4236.8607648306825,0.017398052541134603,-56.23754805168748,0.00022090341915109677,0.04328817145446517,0.0001692817993879399,4.939100102914053e-08,0.1717792365046037
0.6830029382772209,0.3994278679524963,0.49612588866273266,0.00043528057005259526,6.175108341944455,0.6255251913366389,1130.462246656616,0.0029925506061062816,-52.560916412251615,3.6302612831874574e-05,0.09324742194220188,0.00010336667478350101,5.215523628264644e-08,0.18274553846638167
0.7614086059235053,0.3989496408300591,0.48234878799103087,0.00030746217481428473,9.353536813912887,0.5908655755446593,873.2803858891365,0.038768889887522806,-100.08773631180217,0.00031719835685975603,0.08119420205563682,0.0001465358150556937,5.825587780933174e-08,0.23916147766822515
0.45087930814035015,0.7617428132233186,0.20828764734913224,0.000204084436900116,6.939061256494879,0.5275636957093807,1532.5214705061967,0.07482469586117145,-70.97256391772767,0.00019483906153574117,0.0446041301499699,5.865672998453538e-05,5.873111053532148e-08,0.16338621717695365
0.6150785878272423,0.6598562487067884,0.4351128415459622,0.0012136250049119468,4.083554876307333,0.5577592013819208,4961.572801630992,0.004007126616494184,-80.43710526970256,0.00031662820781794287,0.09049153706160756,0.00012194453174414733,6.111595768674277e-08,0.24119728982867927
0.7445930556959682,0.39464426029469446,0.20462710826776723,0.0002106133260309706,8.314757337562664,0.6587208302422076,3690.522107827576,0.009782712610712153,-111.82228806695102,2.302895878508629e-05,0.03586120749100243,0.00010260620921444343,6.508447921332844e-08,0.21566888284578753
0.7786649867830463,0.5906471037097621,0.38520347997880566,9.469249577161665e-05,6.049496956464662,0.6732066105326345,971.9415630893022,0.10050267673654689,-79.94291920321147,0.00020353192138565247,0.04660009604094667,0.00011678455500325016,6.54364764295903e-08,0.15698382817738657
0.777481495111492,0.9166981521722912,0.27194820009141935,0.00015851507389990304,4.378443224483531,0.7532883929317772,4117.460085082282,0.13279754369961566,-48.68331302839111,5.1392836221153633e-05,0.06150189461842827,5.004129690866324e-05,7.714898438575981e-08,0.22438850400128416
0.43078634691174855,0.5571834641727292,0.23441334184898108,0.0007297724970041708,5.8219204538776355,0.42565029090995044,1898.4118370184071,0.007846308667791435,-70.50795218019745,0.0001371249818006992,0.010135935073700586,0.00017344876165068722,8.748231419991902e-08,0.16370717773457089
0.28415392191368516,0.3076438456697096,0.1010539105587307,6.600717570590553e-05,9.135546059018823,0.3380156752861735,1356.088089034725,0.013754137468767837,-96.06408634157653,0.00023529502283644644,0.03435103793683767,0.00014725668398873613,9.412377390221788e-08,0.24928638057136063
0.35688300953516716,0.8266498217773637,0.12550003187420666,0.00017338645472804505,8.04355346097036,0.7972427796170289,1820.7751678993288,0.11707769312136969,-74.69797193289708,0.0003588037264065731,0.09499978630452512,5.758098945541079e-05,1.0139083498636908e-07,0.20244315609564795
0.28200439045950165,0.4394127036900015,0.16188490799279853,0.0009898106251480033,1.7422551678323757,0.43082443705843587,1115.0143443484424,0.007281589696796865,-55.881001708642344,0.0001359297246393743,0.07591410283687434,0.00011303833162950669,1.0352209733664186e-07,0.20287245135318088
0.4641613728864915,0.6769798049048711,0.18290967134630087,0.000825350280578362,4.090653431412049,0.7197386327648646,2246.5002277614876,0.018369646131990904,-63.52856378214979,8.287466724861463e-05,0.08786699760858638,0.0001265605466125904,1.0825042700199535e-07,0.19089123562716018
0.5656961639536915,0.7107599235672293,0.22137150887881796,0.0004502947255444001,6.5699493437730325,0.618655366539378,4869.312411678072,0.00209295320113041,-104.4865254394874,0.00016148547491660276,0.07016624283480903,0.00017169267357190367,1.1487000381141203e-07,0.22835969795500952
0.3263373225217284,0.9999862334588744,0.11044585389233529,0.0012665884647301018,6.275139763397737,0.7969036312802231,413.8722409176005,0.0005900986888762727,-59.61666638404327,1.2868309822868522e-05,0.05970324023498576,3.378984529139122e-05,1.278978895245966e-07,0.24090333943953623
0.2910376837350831,0.2520343312915567,0.12676969020095183,0.0020832995005327514,9.801991126467286,0.6205783477615203,3158.613523436566,0.0031017590811332598,-90.5799704148908,0.0003118349914741097,0.011803800451237934,0.00017802223502162964,1.3489877664703913e-07,0.21763472781233426
0.3552319425226801,0.005973743424384614,0.18988111355964912,0.0008290957162407698,8.327099562006474,0.45935824308130846,3877.41649185713,0.008763569227822954,-115.87376330457045,0.00025430301678254605,0.025671987234242712,2.732232845998354e-05,1.3956599689457117e-07,0.21034933567693806
0.4136450115768041,0.0020313113681873496,0.2596276033603507,7.57817067885036e-05,2.933847337643388,0.7209955761890839,1012.5135882355827,0.01658825723594828,-126.07302121298859,7.371138295272395e-05,0.049454166903943136,9.549641530464973e-05,1.4332358102654917e-07,0.09842270682109051
0.802482458390509,0.41163917022396757,0.4830720224340431,0.000443813723168196,9.211195857249647,0.4445610784376619,2415.16560020182,0.04288372513636758,-58.80699569420226,0.00024084096065996502,0.08519238411848043,3.6859416557386275e-05,1.5284565307788365e-07,0.20756097554400404
0.7929865710496832,0.6484455853323537,0.23874112944042614,0.0004426608011431088,8.697527198273349,0.7152189914872291,4548.081366194675,0.010240991920550791,-49.17058043648235,0.00010512753308740213,0.07087870107673168,0.00015309179552185087,1.53208799271964e-07,0.2229326992899472
0.6849510910045836,0.38350861018922133,0.33532719137246214,0.0005086495231692167,9.200527536660763,0.4839543128391355,4439.6950613753725,0.006685754559926283,-96.633214512134,0.0002596316697286767,0.019748926350475073,0.00013419752201518674,1.5430786524291517e-07,0.17201706093803842
0.6447399394119668,0.679103440586063,0.33948756212801345,0.0002654100522536085,5.849992544289804,0.5877866053555606,4347.172586543922,0.08456351675356613,-80.89384454697777,6.337115832061337e-05,0.06940384128875934,9.499364050709634e-05,1.579097875207638e-07,0.22034298767107585
0.748076480662386,0.7973549391868316,0.45485343457538674,0.001027841211934084,2.9860099100033892,0.7254251064031556,129.13038705872572,0.003774795725464908,-88.25210493700976,0.00028408458628584565,0.08441076532736326,0.00010002224745871338,1.5827406336022892e-07,0.1905174726154389
0.598810252599875,0.32177318626777984,0.25426863959833346,5.353965229382141e-07,8.145698804460793,0.687090516968279,3794.385950973754,0.17762888088421744,-115.9911061607357,0.00015742453391813304,0.06460992626539148,0.0001360533307974985,1.5999292270809152e-07,0.03589083127856684
0.7955943885007627,0.8049384364042733,0.22446836887789848,0.00036415618981457397,7.792701673404534,0.7609089769938799,3932.628791953052,0.06673645835587427,-63.900960211105,7.9141620134301e-05,0.03167466531586562,8.830590822939602e-05,1.6215008583011105e-07,0.2349419802229194
0.5182114854654393,0.7412469591123209,0.4155848206651387,0.0013983979338810493,2.006034837043297,0.6797753548764702,3071.721369138377,0.017115732461811927,-70.41469777374715,0.00026418549319015295,0.0020909232088547115,0.00012763426652896966,1.631759614247176e-07,0.2402218049711346
