beta,b,gamma,eta_0,phi,I0,Ii0,Error,Weights
0.5800562257560531,0.5675065221062235,0.29597684994956375,4.443396237712381,-89.66815058545964,4.917960367524477e-05,3.701826422453128e-05,2.735484143735161e-10,0.001
0.48082609795881925,0.795406125407251,0.23268479640343698,6.049442255960357,-85.22154429235064,9.390578897876037e-05,7.366182784244767e-05,3.6750102976745855e-10,0.001
0.6480654132734046,0.4438845618923746,0.42379103830493536,8.021734560684544,-79.05912862636492,0.00013703801850495888,9.464599298910855e-05,3.7267999677165986e-10,0.001
0.3817437054977231,0.6953379405093817,0.24792844851371135,2.9151367582009002,-69.94704562283817,8.514899642459642e-05,8.965663543391199e-05,3.809485747231085e-10,0.001
0.3693200752346105,0.8864156411433326,0.20508950607624252,4.407094900268381,-75.21676410124023,0.00012912396285003714,2.4284816199623127e-05,3.8313707658896027e-10,0.001
0.5635173268265442,0.4693901769394405,0.32662612921673917,5.735816326179436,-89.0644408709525,0.0001254513931465557,8.974143251622662e-05,3.869571600845809e-10,0.001
0.468987055639694,0.6638696126775135,0.2567463957126413,1.2507552474411097,-83.09397272108382,3.531225116324034e-05,5.3059433359177524e-05,3.8980992057475583e-10,0.001
0.6597468391959919,0.6968178896577504,0.3736768465671255,7.31669829826193,-75.30582158618763,1.8478917107419878e-05,0.00010515557207844659,4.2623695025114685e-10,0.001
0.2573635018856265,0.8533947594483157,0.19751975384379597,9.354285474611341,-48.81862362343155,0.00019517080325333057,3.233782891774563e-05,4.355566464258345e-10,0.001
0.7356352037479631,0.6574587802988606,0.35999819207629113,8.099398861959628,-93.76252546477447,9.935182387214447e-05,3.170067304087052e-05,4.441744781986443e-10,0.001
0.1971783078329823,0.9053834516321064,0.16589213931151425,2.3362691838667273,-46.799452650024165,0.0001477603362155642,4.007800617308276e-05,4.520407519928669e-10,0.001
0.721956019942026,0.3906358153930819,0.4965970815794116,7.365630820115806,-69.5895217809418,3.587010345503227e-05,0.00011514455193363829,4.559213440021047e-10,0.001
0.6402171845813672,0.6034006224019794,0.36507878540971883,9.823002808755131,-85.4250741542175,0.00010805728830763064,4.545545219859598e-05,4.69296069616711e-10,0.001
