beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Weights
0.7641852820458478,0.6096990237198942,0.4763568805840531,0.004417742997583517,7.867150836689153,0.48670095330640184,2850.9220453219946,0.05320952781874482,-97.08577018497795,1.2706040875616124e-05,0.5809587563382597,3.117868030100327e-07,8.406206649612622e-10,0.001
0.2869757485455161,0.7178946509611359,0.1396476410343992,0.005213355822100528,8.376775703984,0.5967047568946542,1148.0828534487184,0.009669452816653502,-97.88330511444431,6.316104703859013e-06,0.23669648059977877,1.1439089882376134e-05,8.523548012970386e-10,0.001
0.33016213124894356,0.5764100316024212,0.20505904835773092,0.0018310321591421474,6.7245386402180225,0.556987058771673,3111.1418286566695,0.019021323479382592,-73.84103889781738,1.03161625795101e-05,0.4536249241054404,2.797300628594686e-06,8.953135578352915e-10,0.001
0.24893909660879743,0.666620375081866,0.14783807185683445,0.008386798274401827,1.887524990604292,0.6410704669574604,4139.505278003493,0.17683143128318526,-112.04711258146295,1.8592459691417867e-05,0.9074906860886823,6.599550856672501e-06,9.047195818849257e-10,0.001
0.14365786862128405,0.19034389185994527,0.1128783384096379,0.006616127703115514,3.9893244272652906,0.6733205345339617,3981.034805067204,0.07616260990819046,-57.82201793728757,2.4166994971773305e-05,0.5115617629614378,2.983146702625398e-07,9.071081915219241e-10,0.001
0.5194598533329152,0.34062941822975634,0.46971171794174205,0.0018432318726794295,7.338773401396397,0.32773348075740705,1691.2332313337529,0.05119907584760095,-58.736235027318145,1.60841748380589e-05,0.14071111217089138,8.039595414116112e-06,9.684520611536024e-10,0.001
0.5777561927749802,0.29488085209804304,0.43650373102361895,0.0028580912719478845,6.052120091524316,0.4384388484885685,3730.318972393534,0.09750715083495316,-77.64710790346682,2.0998378665901797e-06,0.7481676808146915,1.2665613392652343e-05,9.95474412422318e-10,0.001
0.3086581401876135,0.9848711747365048,0.12120737400358368,0.0013690519519937961,6.70292414428892,0.7611346698498044,586.1057594115744,0.10294013777772965,-106.47029559994975,1.6342781384388038e-05,0.4584983624927511,1.0649864949644808e-05,1.006868564311401e-09,0.001
0.46256051239199214,0.4356013947181978,0.3553647759672084,0.0008842587274009151,3.0163241154203644,0.588140456550878,2602.4607143126896,0.08074436868973936,-120.32601001545784,2.710905548785618e-05,0.7654390467644624,1.8726749732974158e-06,1.0311493871916905e-09,0.001
0.4623744997753294,0.6840005655766319,0.25961126229879855,0.006348790642380617,9.309537232381857,0.42726752450280703,2665.3904471858737,0.06606262027065493,-98.74581123683566,7.498359952784907e-06,0.9751109339732247,1.4214905745796408e-05,1.0342165626180615e-09,0.001
0.561891401084997,0.7027127497304401,0.42682046553108244,0.0015776216359686057,7.020045379482513,0.5532567691317097,4240.426247539013,0.01346019565532477,-76.53931942245585,1.415587233226679e-05,0.6127074507075517,3.0834385278680657e-06,1.0663551883810784e-09,0.001
0.3063707498762511,0.5842422343727941,0.20922251662148317,0.0022739009209837725,1.501035600798681,0.48573948130998423,2561.2820922692376,0.08197830152952444,-121.57770581925821,8.447837601099882e-06,0.26619921207698594,1.3162750803845463e-05,1.086367998472202e-09,0.001
0.34183427183140935,0.759306646643796,0.20027312439482448,0.007018030190532892,9.178533413879606,0.37223005067271164,4259.886039387442,0.10200032839832865,-121.27532495088768,1.4238828018237168e-05,0.8522603205719911,8.063372331508919e-06,1.0865932850568576e-09,0.001
0.21215515151488287,0.8565870973672147,0.11912573553478532,0.002581068544668518,8.573802963268871,0.7385898012618958,885.646067193554,0.04724480526001769,-69.30893189492039,1.99322521736273e-05,0.44710500961703414,2.719158475858308e-06,1.1000350423817875e-09,0.001
0.23950072482670404,0.4638138350894142,0.1705263058754595,0.004725595207239951,6.739898939030496,0.7916229704859874,2278.6751477300318,0.09038615476295309,-70.96425352312262,2.4507137624639228e-05,0.31153311499855607,9.719330161485092e-06,1.10467865791223e-09,0.001
0.5671425780542446,0.8229457236939896,0.3142811600252629,0.005758772380634098,8.891730079426509,0.6221342201288678,470.26470593295176,0.10409155086908387,-85.23015932834784,4.978428526566665e-06,0.9959353699866008,4.531722615168587e-07,1.1085124541417056e-09,0.001
0.2608494019034492,0.943322132175594,0.1718667518224556,0.0020123679131401682,5.592003218829571,0.4004558493078111,4618.897603335103,0.16487179840145322,-69.41859007861575,1.3607837684912752e-05,0.6883458489163563,1.0341516336696333e-05,1.1123861363980806e-09,0.001
0.6515336498913471,0.46176072747641717,0.48358337395956885,0.004784272211961612,6.152672710803396,0.761092766772219,4759.7932888489595,0.1748540451813266,-84.91400990102633,2.3378394806079683e-05,0.64131250547938,6.015462237767707e-06,1.1232023623639885e-09,0.001
0.5537101274809488,0.5970063142860869,0.36175751843468007,0.009612957224478592,9.732439562137047,0.5299044258240913,2396.3266985090218,0.008601949000366127,-111.78611645066997,7.974071097175499e-06,0.1398586499902591,5.562683782985698e-06,1.1291202832779765e-09,0.001
0.5820538952006269,0.4470182214406714,0.48026398829863026,0.007236881857900835,4.8948980666936155,0.40295917060601705,2273.897838098427,0.10606993829204539,-80.4116680651761,1.8485577824557706e-05,0.8145937324201067,8.663651210584228e-06,1.1363241115934656e-09,0.001
0.7379609890267292,0.9165126916187143,0.46011620516810503,0.001363027983106323,8.905304815027815,0.6860768099224558,1104.5936457026583,0.1561957745837775,-83.32987744031425,4.0917477360923745e-06,0.6087211111102625,1.1401402825895809e-05,1.1407606538523796e-09,0.001
0.2965122403208782,0.5487289950437664,0.27455092638770184,0.006657486719772657,9.373791943377153,0.21736946800011508,446.0884943112424,0.13058177788432565,-53.339138868195846,2.8851825834337857e-05,0.3214047835260013,2.6465522511892592e-06,1.1490436897915975e-09,0.001
0.20823257063339612,0.05971489933765517,0.18853811290438524,0.004243027830175903,5.134698998786941,0.5711982273838804,4837.41317686315,0.045664614843573675,-118.24345518419368,1.6369337019201302e-05,0.2037012239525371,1.3921841194095586e-05,1.1529980552902146e-09,0.001
0.28502981674017747,0.9622977129397525,0.2277032876882232,0.0055682167646074684,6.753009251628167,0.31052363488336976,476.28662084728563,0.18027081440387993,-64.74791842719728,1.6897362463356958e-05,0.5162478794611408,1.1867845433057695e-05,1.1564572293582065e-09,0.001
0.31528642145691466,0.5795597792797811,0.23962206758418958,0.003290447874450555,3.4325235595759658,0.40388841219822025,319.948502916381,0.1991594390367759,-74.34548033903155,1.6881187841119747e-05,0.8006353766924001,1.4598555544690098e-05,1.1703383947984054e-09,0.001
0.6076365388905272,0.7792232419302514,0.49418504801106466,0.006365765718264878,8.930139545120202,0.19619218028618535,4302.542623013355,0.0818820690118603,-72.51982601563027,5.900817254753428e-06,0.930792529429231,6.718088838418177e-06,1.1752949537004656e-09,0.001
0.3885534830743219,0.25781523973264564,0.36578287007293675,0.008398194652492844,4.499757220413509,0.4668798060003543,1180.3506766057885,0.0947819755860459,-50.91916126905983,1.2157524368490707e-05,0.09498093848858813,7.799623292953324e-07,1.1753250528381018e-09,0.001
0.8024203854541543,0.7023710094092082,0.49438976219647224,0.008228612074804782,1.062920711474579,0.2444805880134007,1880.7470941642746,0.0019667877752924446,-107.12272040286955,7.729066814291094e-06,0.9219974709654472,5.732840639254199e-06,1.181130344948e-09,0.001
0.463810999467666,0.9947213947070663,0.43637751227181143,0.003987398475057329,7.218383658327571,0.5116174796911641,1575.6348284248334,0.1409401342151054,-59.67694559871876,2.680362575601796e-06,0.4605807785550746,8.595433105821011e-06,1.1937067186977111e-09,0.001
0.5662298897558485,0.8686199137732373,0.299783629550279,0.004678155600096474,4.2449843292449785,0.2680721900505745,1670.550988256929,0.1549422243473514,-95.15063832753972,2.4476029524754926e-05,0.4405748382723236,6.931970725685945e-06,1.1993926041806667e-09,0.001
0.4886774670754731,0.4831234568032663,0.4784765872506195,0.0007094125151485797,6.133251131264971,0.6754123822080031,2400.70624106495,0.1330164735562042,-52.29420755585309,5.688110594022629e-06,0.45531524149484814,1.5083130167011253e-05,1.2078949183190987e-09,0.001
0.49314051137488724,0.836324458916331,0.27056239591840076,0.00558555101186485,4.263825441419256,0.26173686754865855,276.34694020956033,0.14331039169222948,-116.0534490089398,3.494884389950764e-06,0.6573214215447812,2.973807061476297e-06,1.2170810967923518e-09,0.001
0.4201627377377023,0.16760950928068363,0.39335375748798673,0.00956998845741377,6.330076103370235,0.531421227492912,1398.4125162490066,0.040906928484550756,-61.27024588665141,2.322798369187503e-05,0.9082006717121478,1.2354108040614271e-06,1.2213971043045253e-09,0.001
0.4329489852955697,0.999433877885063,0.2963988840771772,0.006306095597203396,5.244759878870129,0.53527032960299,3594.124338567218,0.06685348064834022,-73.78707145699227,2.037180660883296e-06,0.07551745029049961,1.3228621981016253e-05,1.222643538919546e-09,0.001
0.4572670798425875,0.5148893790019042,0.4315083314067838,0.0011426362187743789,5.684927366956361,0.782207380287119,1544.736268776608,0.05964925547932592,-61.10747490253726,1.0152348082528623e-05,0.3138820813075417,1.3074597918925552e-05,1.2336364382901051e-09,0.001
0.3009682404149382,0.9558380223010445,0.19073704561063717,0.0008436892794509465,3.904339242948941,0.4603690648363069,915.9758541357062,0.18755233856946596,-70.29998892743204,2.6428372215739467e-06,0.8029079569755938,3.374681028838929e-06,1.2339723373878103e-09,0.001
0.5439045617948403,0.8783384063657101,0.3527834823606836,0.00412975983792344,9.009525487065734,0.12881926742444716,1842.896416496022,0.08597713598808349,-86.57858430922242,1.9990003363807347e-05,0.37525471625603934,2.8820094413669922e-06,1.2404538542102467e-09,0.001
0.4572292605503656,0.08155083269464014,0.4288626514775148,0.006005992516989491,7.021840553929383,0.42950914086143577,3058.1813080029774,0.14632293978432842,-78.24050706272001,1.378942884270893e-05,0.7984368575514117,1.523944095466829e-05,1.2448487829014597e-09,0.001
0.4619882744366607,0.744371051390111,0.2643680215024329,0.002137983195973565,9.875370033033546,0.2767834098324624,4439.905440345461,0.1994470590898273,-94.7707260624434,2.4035751651849174e-05,0.5278164643623675,1.195342014626201e-06,1.249264166069436e-09,0.001
0.25707167913384854,0.34887229291032573,0.23604643079574494,0.007259618060867563,7.67264341786451,0.6471291644849565,2877.8731498951265,0.15054753655897996,-56.04848364134628,2.9698260499358974e-05,0.8692068628819867,7.653389802122588e-06,1.25713241760357e-09,0.001
0.32877134295489574,0.6960973857346233,0.3533344891765148,0.00274234174844154,9.377179534515209,0.6316437535889659,1483.2319135115636,0.09011059817172294,-49.22795009319253,2.2813568020678883e-05,0.9374524668712068,2.377696508699611e-06,1.2645444728845454e-09,0.001
0.1372426900572278,0.03303601702354941,0.10129032106060164,0.007030444751949594,9.436828892616496,0.4387484782708988,2133.283664204773,0.006299940770164492,-73.19174611641128,5.009569443998686e-07,0.3444892770725625,7.921580837974491e-06,1.2680629386325269e-09,0.001
0.36264404508362214,0.6230781255557314,0.22782369965847293,0.007506595198163413,6.282812674377558,0.327261106948596,2956.9342085734934,0.12449759097388953,-99.89370012533465,2.005097999321698e-05,0.2768285043910713,1.3913088126459162e-05,1.2693907259233498e-09,0.001
0.5421814410271173,0.3766526922365099,0.4184188348044975,0.007183600909951044,9.617918161104237,0.74007986764231,848.2545661610102,0.07216284179049207,-100.73267620108379,1.772094167829053e-05,0.8508351740060447,4.616230167355598e-06,1.2741818192901805e-09,0.001
0.49539587675931307,0.0678555216704062,0.4776020942111354,0.009483150232532347,3.0616377662247265,0.4951084753369567,2630.650732174175,0.09675737098721755,-125.21562363086116,1.1488822935856774e-05,0.9189801669434121,6.009590686459035e-06,1.2768566516655044e-09,0.001
0.6260999484103309,0.8239996706517262,0.4668297068089796,0.00928479200172306,6.266466200323105,0.36375026754285134,877.3205940561627,0.18263564226671933,-81.33375100188029,2.8025715111067035e-05,0.00015640996160370957,8.02474148948824e-06,1.2782257090775449e-09,0.001
0.40557649479804103,0.9345291044456192,0.20206157451935602,0.004735340025906805,1.6449614435663051,0.5656347638443274,580.4280931710455,0.13127203931043194,-100.03706988836046,2.2868222567056902e-05,0.45203471743309787,4.81721863652307e-08,1.2794054906595463e-09,0.001
0.5117177274723258,0.16959433047672356,0.20526138183731849,4.460592646141182e-05,9.908598609723485,0.5383005533625992,2196.0359192077904,0.022164894157304472,-116.12787843943039,2.9961453230633806e-05,0.3113577421867213,5.551917138202588e-07,1.2809459751174766e-09,0.001
0.3401877330728465,0.9970068881364937,0.30673325385092,0.008734311554323882,2.0665438299879155,0.6657504674019276,2366.826790347319,0.029061255516630902,-73.31929394812369,2.2948023834672078e-05,0.7083770302856596,7.717050307752553e-06,1.2816629948946702e-09,0.001
0.4463585149888636,0.9011484698893906,0.3392059128577498,0.005043280092810841,8.819397386458924,0.6088083558040724,2005.2596688508067,0.051709688779527155,-80.00592183618744,2.9052367975708903e-05,0.9672741181437994,3.3411095474183408e-06,1.282428489160199e-09,0.001
0.32321309602889087,0.8077550041531473,0.3298780219579226,0.005847868007884525,6.79583149445828,0.15083977131125886,1543.5052719909133,0.18481303387407214,-53.97572348934793,8.068982167103816e-06,0.9610520823928179,9.8774927712064e-06,1.2830143749223923e-09,0.001
0.2679135293593469,0.4228584488041439,0.21931723645148093,0.007945228516747067,6.028738566301981,0.4912570437028069,1759.793736270643,0.11904347325503686,-65.63250366084388,8.98960354415014e-06,0.3432927416246171,8.997088518388498e-06,1.284577882634695e-09,0.001
0.27782949884091745,0.6664021827497056,0.3033501843575198,0.0030722912968343375,2.9556625896041884,0.27794554380042424,1535.9553146706705,0.13012304207543302,-53.98276203478322,1.871742172516457e-05,0.7914917046192058,3.3866300221396242e-06,1.2859781461746511e-09,0.001
0.42676941630886256,0.7096625560806055,0.30991775110520337,0.006004808668665943,2.9738415884254605,0.3441299021527321,1638.361890635139,0.06951298248468754,-90.16930543189969,2.379047652629926e-05,0.09360326635763927,1.1749886407933535e-05,1.29004772095097e-09,0.001
0.4278299241140422,0.329116897518662,0.45727598113279433,0.002520161106780696,3.2740293514763787,0.2503977484406809,4524.00184513616,0.15491631790307836,-45.74486385187711,9.762376887309526e-06,0.17298691239887187,1.1943406516343228e-06,1.2925170060345639e-09,0.001
