beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Weights
0.3596453837078831,0.8065519003583126,0.21437142185567773,0.000514046895195045,8.359091762631952,0.1217504998689049,3572.756015185245,0.19719405122237646,-84.5489596740203,9.932498233673046e-05,0.044145686628362824,3.6057305159791856e-05,2.733206415245432e-10,0.001
0.2587351664594787,0.9087452523370676,0.12260997054569973,0.008942532182224756,6.9344854298842185,0.5560022152594399,266.424232187949,0.18044717908156918,-87.32534468721187,0.00013365825250991506,0.978855118315355,3.997974637200199e-05,2.8612670276463004e-10,0.001
0.4175354022249299,0.5737777675371598,0.2700892799879909,0.0018822476961245249,7.533089059098124,0.3360047251586209,2847.4976019357946,0.003705255446277556,-97.4041369332328,0.00011304467154477257,0.04561883698748592,2.421308304242124e-05,2.9573907774835874e-10,0.001
0.26611549667291734,0.6653202128084345,0.25513034157694553,0.0011898234191922818,4.243069158311011,0.18801662153909654,2951.504255641768,0.10420189280863124,-52.09165136885335,7.263874891019649e-05,0.5785193547371624,8.723246843511219e-05,3.2810235973683027e-10,0.001
0.41839228099609926,0.25762498824811253,0.39050605272812655,0.008326681385204421,5.563389543922584,0.4919153218889045,4669.304697664273,0.12470013889673391,-69.66607056029359,0.0001794231887424173,0.8960924193743789,8.679346346915016e-05,3.302789317125054e-10,0.001
0.1754847918008265,0.5674230121181076,0.17236604991864715,0.008766131539410367,4.631295778028324,0.49973384532038134,3497.4011918608794,0.11919449811197136,-50.115803523738876,0.00021652836306249075,0.2680854005723524,9.6538354916022e-05,3.3076931299324534e-10,0.001
0.48326967274650634,0.5223080038289097,0.35009720704753144,0.007221117231642249,4.364610235860537,0.5117041268259849,680.8344701106109,0.17662330961892858,-83.6257748246316,3.88347336178777e-05,0.46466833409176134,9.739940105373478e-05,3.43869110321885e-10,0.001
0.4369101962209321,0.47807733541382813,0.3440632847763332,0.0024618506956785545,4.037255945295742,0.3099065075593771,4843.656249242593,0.05864032417802816,-87.9566725030385,8.177112847434665e-05,0.37860695844263526,1.594981188046459e-05,3.575173170338669e-10,0.001
0.35868274422057955,0.7400126993368065,0.37364325594196124,0.000516543399353776,8.150553500478885,0.27295465927621754,4753.53437675613,0.038873345726096686,-59.17560205673088,0.0001982901350949935,0.09883728340590081,1.954544314123633e-05,3.642890864902117e-10,0.001
0.27496721123571,0.47177703251076386,0.28094004403833545,0.005128761614153392,2.4496785437546453,0.31666734721628054,4819.861443301923,0.15489585541749226,-57.60099352389891,8.053504171087264e-05,0.8225668538832649,9.98559827918356e-05,3.847669370402887e-10,0.001
0.27900590757147137,0.9259588168802408,0.3259283516591407,0.0037157477315193357,5.9736982131784995,0.37810100641968203,1081.4238788134367,0.15955359360130042,-53.09435300454564,0.0001994354490337973,0.8122871644561888,9.556017626662154e-05,3.8477330464818457e-10,0.001
0.41503019505486083,0.9431095997196294,0.2677980574928216,0.005014537026930185,9.747437661738273,0.41860814550304015,4977.3612099139145,0.01624710535113887,-70.95603190954789,2.1241092284433207e-06,0.20475080735031104,9.207802660173248e-05,3.9447991392731766e-10,0.001
0.4808938385838897,0.34910791316793843,0.4958756215259913,0.009652190117775744,5.004118303081424,0.21721078325631504,3356.039888367975,0.03665938779688498,-50.82132428340822,3.695417367539683e-05,0.6497900408065308,0.00010986114395458072,4.079448552614725e-10,0.001
0.4807354404652824,0.5184412373451489,0.33472631359221716,0.009342194565910482,4.866801080650168,0.2334449517503516,3604.8491592440278,0.1789145752117279,-103.96449011217224,0.00010363624952795853,0.7109182606315133,8.774208039270294e-05,4.1711522138447464e-10,0.001
0.14126404093456976,0.6020869627424061,0.11876403238654039,0.0004622817022157233,5.399221575806074,0.6044054455309512,4428.860261771891,0.016784324267006757,-46.03069588613556,9.971321999811651e-05,0.6798961938849298,0.00010427391827289693,4.2213833514601855e-10,0.001
0.16899751312118116,0.6898703872211451,0.11601878356146962,0.0015097861462908557,6.525793157864749,0.7678431290692562,270.3602339727681,0.05745677092627062,-73.60311032831282,0.00015084850670109753,0.31224392036838755,0.00010688458493208201,4.2265396923399745e-10,0.001
0.18370576572359143,0.6366865728716811,0.18175667527551242,0.004969152648795458,4.59506735412493,0.7239717283474449,2226.724167439526,0.024664898884072306,-55.06116439516944,0.00011673926003300574,0.7955293827338408,1.929543030100828e-06,4.2650766497784453e-10,0.001
0.2367320638595734,0.3425083212918125,0.19819824726668572,0.005095326333037324,8.034301922128062,0.5434801841750988,1606.7236990210406,0.09461416160402361,-72.26287838018771,0.0001496223477257413,0.7034701155510987,6.245399952455288e-05,4.2923819118480983e-10,0.001
0.4201859566713144,0.36787818686445584,0.43218700952775113,0.00585630292011205,5.4328489342262625,0.3639025269766679,2918.9935702788844,0.19918982871949498,-45.85803610302594,0.0001257346737307732,0.38121483430593395,7.27939366946659e-05,4.4009661080974587e-10,0.001
0.45141581316273405,0.014049713950731957,0.45044686476836704,0.003082658544657814,4.9509155292347895,0.5203432668729296,124.93994986122942,0.09093431752950404,-110.0318059050332,0.00012039790908273421,0.14345298701316012,5.8386173063796393e-05,4.5656790281504716e-10,0.001
0.30132278045320093,0.9553519772551708,0.3992745375281542,0.003191894028894895,2.0512551327165274,0.3399782213804941,2211.3531728527805,0.1365401818750018,-48.137297379428674,5.959191579380619e-05,0.8580376793180802,8.383152485794532e-05,4.5911227924748495e-10,0.001
0.45157181578057726,0.8531323566296213,0.4027763715967231,0.006696572289532028,9.803606006928037,0.2405081122676578,2184.4009927901475,0.09695416676371083,-68.356153078786,2.1679890732230186e-05,0.9596276246175396,4.44393943320884e-05,4.634277889651488e-10,0.001
0.5315079679775299,0.13405940807613448,0.4843864517471058,0.004832007758015811,6.641320499765623,0.7820636626907156,1966.6676388080598,0.15084946784928532,-90.07121811806226,4.5784821598431e-05,0.5569499440317447,3.429419903653063e-05,4.6343324821353666e-10,0.001
0.5005799079400473,0.21963452798360927,0.3372423989193579,1.8102047814523293e-05,4.121089606323768,0.7791804856166316,376.7362934220506,0.1341177065908407,-51.0855308850886,6.240023240396234e-05,0.45639984589507365,7.856686500826144e-05,4.713173669584863e-10,0.001
0.22558217966293653,0.09444948404688502,0.22413541458019998,0.001170612422160532,1.8936016206307156,0.5228149343927796,1330.4258807883946,0.014295106100078225,-53.239213533568446,6.271744426861041e-05,0.16738052384700963,4.996589930110836e-05,4.782941322179927e-10,0.001
0.3618416709666995,0.7131502741294139,0.42663570582701393,0.0009839352246153832,6.44390068742692,0.5507175181073675,2813.4633827040598,0.050220999641485235,-51.817431220753235,9.270847517223407e-05,0.478929052003356,7.591489855981153e-06,4.784651587109314e-10,0.001
0.4888096406039514,0.12461583535404464,0.4507738582282631,0.007978914781690993,3.686584577466937,0.5801447288265212,881.2511513312509,0.17888277602596517,-122.63878145645427,0.00015312810657424725,0.28501582148321025,7.92046373171527e-05,4.815120912422794e-10,0.001
0.1753052511290525,0.5820807967836172,0.14852932834116306,0.006657131522517358,2.02544592329445,0.1198193059395343,4865.425050016009,0.08848747265645147,-59.80315400326387,0.000130280097986972,0.5515722669162595,0.00010567613754611355,4.838880101380609e-10,0.001
0.18577798745657628,0.34107440094844566,0.13363394939942658,0.005009036249324493,7.3859266039142515,0.3867300345379635,3611.5988123384145,0.05651383152311223,-111.88002934099009,3.772195826875716e-05,0.7699454520607908,0.00010416173513670691,4.847429521136777e-10,0.001
0.46005898729396877,0.6438652167176782,0.4775160105818965,0.003943850398859715,7.838986578407718,0.49874805874104133,2803.3758717080746,0.1893985364601609,-63.56905485088605,6.981208622665215e-05,0.550841714927548,8.700455817783464e-05,4.977887256029274e-10,0.001
0.192918618745839,0.1435539840728759,0.144246553587594,3.6281060517815437e-05,6.412104671986494,0.7500303203557531,1720.7470261818737,0.060970437329044704,-47.17555734894762,0.00013271042560033259,0.7594476164239808,8.63201329043058e-05,4.980974256221416e-10,0.001
0.13622448592778122,0.09999794813623619,0.13623554785362796,0.006727486327870085,3.690343438716044,0.2897428545968599,2097.0899438798106,0.060332987529725296,-72.87483931627554,0.00021537059946680144,0.01907360296338967,1.8148465789191763e-05,5.008292220229405e-10,0.001
0.3682540116889018,0.6327443590709324,0.34747965177035556,0.004376669747672621,1.998062633464674,0.23521921562388187,1129.1181286714386,0.12635206843155608,-76.57307411534681,7.059467829162696e-05,0.25462418218665694,0.00010059205472036229,5.014249242911301e-10,0.001
0.43002084943039776,0.12503019805706317,0.4168641505209051,0.00809311159671719,1.3029204091001159,0.117336264054648,4606.7716756055415,0.19665918785094494,-110.13631806984888,0.00015771755194713308,0.4262743354735855,4.478700116179793e-06,5.134815460241174e-10,0.001
0.4120364862163207,0.003199459730172438,0.39348711805013326,0.00024626366363055376,8.523038760939599,0.16909079131206162,3145.5301491647347,0.19152494768564102,-121.94699237489687,6.523049832191047e-05,0.0935082232934159,9.92867049432284e-05,5.147571971654345e-10,0.001
0.5562037375856627,0.716332010971674,0.4279283045619604,0.004812467790739723,2.947113266721809,0.3165069763896408,3658.5461039761567,0.12357778320171896,-89.36845047373924,7.183784005733436e-05,0.9776913869290681,2.6798873328713288e-05,5.190961330509768e-10,0.001
0.34890175348471075,0.6802838380110148,0.3044174490791455,0.0031182076595289375,9.396823885882077,0.7615456974274375,766.2429565825212,0.05011863831991586,-78.66069504865129,0.00021284529651145178,0.9510363321628629,6.931568445781635e-05,5.198575941165412e-10,0.001
0.3238477144495733,0.7417516235587233,0.21855406180481915,0.005680949191807101,7.196037384500932,0.18446452062174798,3308.7343265065015,0.06821021669931919,-94.01347811637814,0.00015734927123583518,0.4968762965743123,1.8578209543018256e-05,5.232254474461167e-10,0.001
0.16408591672752565,0.7203709026669034,0.12105914875565671,0.009376069364140533,5.724887043964598,0.5782536893662487,365.4678954341815,0.11377189611984623,-82.64093291045151,0.0001778357199597474,0.5274018859323644,0.00010328107002570988,5.268483548266562e-10,0.001
0.4802847661986166,0.4417697824465029,0.45108475281821625,0.007687031463351119,3.85659842929745,0.35680425046800424,735.0198453118367,0.028133143127493734,-71.95252623571491,2.238452440607114e-05,0.8375352687425204,3.4034575785617474e-05,5.322904508960326e-10,0.001
0.379635880514524,0.7518792213620354,0.29978495964682705,0.0012622594610103522,3.295859251278177,0.42934385242876105,4671.481627094922,0.08875132141367847,-88.17324819787422,9.370954896955049e-05,0.038299406542213865,6.522687386621344e-05,5.324117135836106e-10,0.001
0.22670787893970737,0.23966764957413045,0.19701990654042534,0.005093317694620486,9.426878050987437,0.669315266040361,1917.0454573175834,0.01764684095719069,-108.08019341343244,0.00021799361188651277,0.3671532532524281,4.858360570093835e-05,5.373557559851553e-10,0.001
0.19500372398763252,0.8350374405206832,0.13809192672715334,0.006390555620996821,9.938041340360563,0.46632784741804945,2406.2897155004202,0.1290517533842541,-77.31949685614346,0.00010498185504981076,0.8690503979427074,4.624908827293611e-05,5.383414761203399e-10,0.001
0.5286886182965275,0.34417890123571915,0.43053518696918325,0.008148118862581023,4.8894176370713875,0.7996266705175524,4240.045200665923,0.18932752912258638,-119.54016142121424,3.7013266136576745e-05,0.25906596626326617,9.526489093289799e-05,5.481824405573401e-10,0.001
0.15642539634386426,0.017388464767612577,0.17100140465791286,0.004205350884927675,2.6727913137697143,0.7311336018028968,477.8246722031698,0.12207574499210766,-97.84967457624916,0.00019095450253352894,0.9426261441943617,2.7792051193699034e-05,5.493585554228463e-10,0.001
0.7294662431549264,0.8778968966077549,0.3924797370849934,0.005009412362514755,7.289007780260694,0.25866282980908073,3014.147706192325,0.17980298574364345,-102.21287950687399,4.278066970529233e-05,0.06863925948443483,7.445176147804933e-05,5.498276989750725e-10,0.001
0.127156003375638,0.2637560050213734,0.12140581518147982,0.001456284394733105,2.192432089791449,0.2206331699997131,903.4837156710604,0.043914171107285974,-85.38725902710954,0.00011350827493891221,0.6425582764546981,7.175883962890418e-05,5.516474109714948e-10,0.001
0.4616083069992776,0.8775618171920374,0.35701127075908246,0.004016970765381579,9.029845616720555,0.33155877484762836,3133.6389746362274,0.012369438086841524,-82.58451515623071,4.043260725533705e-05,0.389244073268347,9.734620146863328e-05,5.558688305458436e-10,0.001
0.6401643291261605,0.5200676937220805,0.49826466471945463,0.004480977698411682,7.4871658203366245,0.3560170008572907,3587.6239337809816,0.0831771955656675,-98.1861387786212,8.232898235331787e-05,0.46739056243543164,7.718036448112249e-05,5.589322432032258e-10,0.001
