beta,b,gamma,eta_0,phi,I0,Ii0,Error,Weights
0.26738763426215584,0.5622697597260277,0.15612281439916478,7.03601354418164,-60.04074138526563,3.268367540099029e-05,0.00014409163637553612,1.134211309133096e-11,0.001
0.2492408609459239,0.2947697319987921,0.16689525357752277,4.30449607725223,-74.50937643263039,0.00011791137608393734,9.90080790154139e-05,1.7720602588356916e-11,0.001
0.23196013785434388,0.2232954246615475,0.15890459865182993,7.623814001019852,-76.7541736286691,0.00028635593881109583,0.0001698412420305158,2.336310446872475e-11,0.001
0.20531994051540964,0.3553660732895122,0.1380801784411796,6.046141450679696,-64.98853676690452,0.00026571485912226536,0.0001342535162367253,2.4723025604848343e-11,0.001
0.22125522682722024,0.8230620801350792,0.1367963699707148,2.102937171102093,-55.32833275389659,8.626894207932645e-06,0.00014168711918766445,2.5397847699279018e-11,0.001
0.24969669058942554,0.686949108957743,0.1280319957739916,8.592518496182176,-71.87381597094343,4.8748260067541336e-05,8.578005865687402e-05,2.921173341810039e-11,0.001
0.4813919163981124,0.12952011386221407,0.34856271866978794,5.624681782865144,-84.71836697484228,6.889102749020972e-05,0.0001241328065439659,3.066898590366795e-11,0.001
0.16922480499110304,0.4404530286147801,0.10504447554717743,5.4413912313627915,-68.99037437837173,0.00032344279347826374,0.00016995017670695493,3.087600618361508e-11,0.001
0.3623898212391352,0.13204829115988292,0.2800274650683664,6.656624625004536,-67.46844763730212,0.0001821970798104216,0.00014085235617320886,3.5149298516892225e-11,0.001
0.4374748435076764,0.3545203106735386,0.28193064451706595,4.516032749851763,-87.15316959242219,6.672741455831117e-05,2.6415862300708535e-06,3.592853004199406e-11,0.001
0.4948604026800355,0.2710103406452331,0.39705132429494483,1.3311594725679712,-49.20098459950506,1.028779850887346e-05,2.5126024552377092e-05,3.773272218549913e-11,0.001
0.2807078525763145,0.13076626706668137,0.2106054146755131,4.328866730755524,-94.58102348859866,0.0002695720474977102,9.210009483846128e-05,3.909276120297432e-11,0.001
0.26174137199288416,0.20362457369149156,0.1823386554524428,5.2800424556083465,-81.48633781745787,0.00027349093490921253,3.9580054779853577e-05,3.9730396257251565e-11,0.001
0.3317504730745416,0.4159798009541579,0.21578178084383948,5.789875322795378,-64.19463461555596,1.8165861025168203e-05,6.0482802799362e-05,4.1447728817331854e-11,0.001
0.44228479286348554,0.5166054009031075,0.2999272353708924,8.047116486925256,-67.50219226139657,3.175674383122145e-05,0.00014588456989056173,4.1723448854761954e-11,0.001
0.22188043914445832,0.7419471696670699,0.12749749957340342,9.876279498356977,-67.62989217682107,0.00021223572491982758,4.077193556791987e-05,4.21049810540391e-11,0.001
0.47549220575576934,0.22847081569173067,0.3620407358861474,7.927456122129476,-55.26735867337534,0.00013122657594749886,2.044027131808494e-05,4.223260435072941e-11,0.001
0.12697386210243267,0.6159111665414728,0.10693830392089893,4.256160112515568,-46.21688900290157,0.0002523151577673965,9.472095651485296e-05,4.384922568926786e-11,0.001
0.4226035122992259,0.4667110205045413,0.27071680493185113,9.203641989169052,-61.312052206828895,2.3678622727066943e-05,5.6165915341838935e-05,4.4652496194938465e-11,0.001
0.612213262043424,0.019726192563197187,0.4984761167794153,7.454121027487757,-47.6920814191316,0.000263800786580956,0.00015727095578787147,4.9684918591864516e-11,0.001
0.32461552951203587,0.4745879244084521,0.23542783556438973,1.8696762588843079,-58.719682012906276,3.405388164782728e-05,9.148102264664929e-05,4.996376303583431e-11,0.001
0.43661520881446403,0.1732639880978578,0.33660225547563744,9.219681115355762,-73.7915435412359,0.0002547954801223669,0.0001317846715478319,5.029744659136038e-11,0.001
0.3667239515117603,0.4859361913064604,0.20727002524712235,8.391605817561665,-83.09060903023382,0.00013629618427364238,0.00012027676065011094,5.0435337341430326e-11,0.001
0.3161200056173571,0.09589154668658872,0.2487133239369731,7.9825994952806045,-78.35756375087766,0.00027337850795947793,5.298165839534765e-05,5.203009949204699e-11,0.001
0.5603808858876703,0.035637310648352294,0.44996629921606723,7.7003809345504255,-45.827267724529335,0.0001015947604576673,3.104543683522974e-05,5.2753439907075397e-11,0.001
