beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Error_X
0.2721281711340806,0.17444443340336424,0.2005520595237286,0.00022034076959327354,1.7751960245582847,0.21004847303406077,1543.3991011127932,0.002778341174730992,-82.75949832038044,0.00012703483286173513,0.03327564002598963,1.937424606833674e-05,1.2201593503545708e-09,0.15092132342760892
0.23989646894286684,0.6622465973409604,0.18051932874247234,8.598833236729275e-06,6.293239355135611,0.4013359003847665,1287.5926345517732,0.09207873462539165,-73.5349052406859,0.0003759839249779822,0.07756070032665918,4.898413146703018e-05,1.8615753756947788e-09,0.23235500060936398
0.563096926828484,0.12228801194767891,0.492157542187724,7.397668989398864e-05,6.551485539462595,0.18301553410528335,2626.899343273251,0.011703444053622737,-74.49478722661914,0.0003086286799138885,0.0865682864683269,0.00017551061540920673,1.8891408460416866e-09,0.2085698699772504
0.26117043430882037,0.554633546331061,0.26782838434715384,1.819596456626438e-05,2.349232719875584,0.10966584512696456,1265.6539748821824,0.039532754656607376,-48.325226756156255,0.00035796737626388284,0.060245116105762324,1.002798911611144e-05,2.6661637575337263e-09,0.14613979351316878
0.15899358528549917,0.0004936161481570167,0.161699632718261,2.1043248923382495e-05,1.4643242621722035,0.7847439791348744,3821.170608592734,0.0005908533117476412,-93.24987468057384,0.00012353946332547395,0.011248233430964427,0.000140149969407146,2.6926048699258862e-09,0.23548074438047956
0.4462330239734652,0.21772906778376622,0.38743825997554704,4.475683690602139e-05,5.178548122368262,0.29083693844966924,2122.098208921455,0.015544161747903629,-59.83956647827357,0.00032175667008535615,0.05055771068323137,0.00015927403895072155,2.704608169451759e-09,0.14890728559459826
0.2583105451176671,0.655994832910599,0.2118560283676193,1.55841902751086e-06,3.857473866906305,0.31789532288117117,2038.5116292770567,0.033446249894423,-104.15769798457015,0.0003218012395130678,0.09818060700953077,3.0484252660875886e-05,2.7194154737185094e-09,0.051607160471915874
0.3663798564297801,0.7754332677053648,0.27067287540374285,1.674025646315802e-05,1.8790812591262769,0.2330091528050031,4883.7049429216495,0.022401674931882012,-93.08986878654315,0.00018849329473220855,0.04830956282800362,0.00018559099398493192,2.7730784590149754e-09,0.1316517412962739
0.691387161113665,0.9495405469952904,0.24503503020337739,4.091981560568892e-06,6.735986460769553,0.31007627016317074,3855.9818180820434,0.007744989293203198,-109.06510310404934,0.0003304962424694535,0.06894008387845711,4.397015136399825e-05,2.847262908772171e-09,0.19459404278781253
0.4822980736328505,0.22819464059736694,0.3066131654253519,4.9611949219068306e-05,4.414783206214137,0.45572295163649146,3174.6042484143477,0.02590937961308777,-58.094737754954735,0.00031426808824967453,0.05300822342616218,3.072378741683929e-05,2.9480106036821004e-09,0.1419101150290391
0.3661818460505887,0.9562246733820087,0.29696754689663796,7.246613454473527e-06,5.614362347572798,0.6378782750293124,3478.0579242132467,0.048478662804993605,-55.79418670262699,0.0003842345904303916,0.053221329002040865,5.443605798741888e-05,3.018874887577516e-09,0.10686726086290993
0.37389897357085944,0.42603851500022394,0.1805551011247721,0.00010313262827749692,9.773384934104849,0.5111683703797196,1030.2302475277363,0.00015865515911439587,-72.927702734941,0.00016570086865826792,0.06701577420814048,0.00010529534498171903,3.0613374701988023e-09,0.14657645454407173
0.5058682265002817,0.4620668300805919,0.21248552173572227,1.814546439239284e-05,7.313581375843693,0.7764684752053732,2867.1687301464217,0.029666715832959302,-85.72386360870767,0.0003793419694568264,0.03957259517506243,0.00013635238196340246,3.0909328732513483e-09,0.0925648147131994
0.4689435227375883,0.5256436205607286,0.34058833206590006,2.6895068216380436e-05,6.6440397626779975,0.34622979920842095,2720.3271220232896,0.00863910736821647,-68.4431054872539,0.00040019869854675884,0.07499599182287672,3.472428482866115e-05,3.094125091334295e-09,0.1803476795750564
0.5977138620740278,0.31441324642642976,0.35245165993216565,3.470575966200151e-06,2.997319529314516,0.7952602998887999,2257.102790902931,0.06351159266187958,-124.31448853237325,0.00015399366680248383,0.008179005706694354,5.5945474311094775e-05,3.25730752860053e-09,0.04085500526073684
