beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Weights
0.42251995438091516,0.031555058094026034,0.39583551209729173,0.0025768271839927684,8.59596743579245,0.13539093873913763,1469.8456138015515,0.08724284658359992,-88.10415957504614,0.00012903911567446408,0.36793941779068573,8.14235905665046e-05,1.565765767827921e-09,0.001
0.1894108337796599,0.753295555602025,0.11885167725249933,0.0018355296859492599,5.472588255047043,0.7401974122070363,152.71600396483825,0.16609559977631239,-57.112959898178715,6.644385134806368e-05,0.6067053595109585,3.115691272598253e-05,1.583973508558028e-09,0.001
0.5376841751700366,0.21019872663728323,0.4710387115715965,0.009875137713700929,5.43343491137269,0.37723816006972155,915.1833453829285,0.13265934006164057,-75.46884781622421,6.211123686104646e-05,0.33056608977401036,9.332358705286331e-05,1.7088741923795819e-09,0.001
0.28652303316936695,0.37792614792728063,0.23034533574145974,0.006059203860252283,9.026658671441695,0.561734138818258,4083.8160566014653,0.11304187376006042,-75.02163210000003,7.778553046281186e-05,0.6868411485760898,8.840031203531971e-05,2.3643968612316255e-09,0.001
0.2009662325309421,0.8567158629730766,0.10873141164082477,0.0042966486838297135,3.1783739285716375,0.5171148041528739,1417.5844445253201,0.09203257361157798,-80.70733826886102,5.374135083628762e-05,0.18217154183776396,0.00010416458894350424,2.366175299908965e-09,0.001
0.46490219636075336,0.2583572097490371,0.35114043464967426,2.1094262032620437e-05,4.0480776095369375,0.3678469471415897,698.251587203786,0.182309658529433,-47.06021650234899,2.2062664462051776e-05,0.7294687157128587,0.00010499309442982464,2.3894032200359674e-09,0.001
0.4846455824033198,0.3402654199955031,0.43830816112770976,0.006522483001121892,9.913342682395449,0.5096496438322242,4508.004576439721,0.17827283018428264,-63.15881145445208,2.5385007388105086e-05,0.6356030002714703,3.158407306638858e-05,2.4917636059991e-09,0.001
0.3575182808034394,0.4319129644901962,0.27436104485505586,0.00791937721359673,9.887983827479655,0.5005485269470318,3048.9005192733703,0.14676612661129027,-90.0591689905803,0.0001772447101754738,0.643620740309768,3.989258047094724e-05,2.503849568854453e-09,0.001
0.41212080202672363,0.15892648825829736,0.39518896087947974,0.006575313902337514,7.009929591564755,0.1662731591766224,3903.4787148477194,0.0709199614525459,-82.2554891932659,0.00016276976507657393,0.7366848019523816,5.8083875423873325e-05,2.5603426732507966e-09,0.001
0.2909156494571315,0.24999503156663794,0.2612558499337191,0.0031426211834022187,8.378912227733082,0.7037309977869073,794.2981566421446,0.19156409867442037,-60.98894785926839,1.9995932120262094e-05,0.30861472188757944,7.403364562416774e-05,2.5775325366435753e-09,0.001
