beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Error_X
0.37793193187368523,0.6180336626960613,0.26749836525082205,3.752776838657934e-05,5.836336112746473,0.6182262574240449,3333.078603379045,0.02051816090407992,-69.8944946823736,1.6567194104668688e-05,0.027609227855539042,5.130534569224746e-06,9.798667285738008e-10,0.2285214805457538
0.4875194127271749,0.9359946892536589,0.2570529658617976,3.067917176774127e-05,7.737234068294882,0.671417153073256,556.5599236861892,0.025527141394374776,-82.73106875795199,2.4194151014598358e-05,0.09530556032106363,1.0478289535428975e-05,1.217898386038502e-09,0.19426249886726052
0.45172719989859456,0.24838562303185563,0.20388776373060238,3.55458877825976e-05,3.4728425899911874,0.6954707696669349,4591.445025040543,0.004219681771711614,-118.45187248205617,1.5159184969288687e-05,0.011907055909291364,6.368744566413291e-06,1.893039775453846e-09,0.11423471157678218
0.8780519976792139,0.7259168656259106,0.41132765172078134,1.4413786023674824e-05,8.144033882099148,0.6862942705471172,2854.2793940359443,0.04649837277082552,-82.6637573845007,2.117222634826467e-05,0.08573366109866654,4.019368530187618e-06,3.2265506209767544e-09,0.11634641918996973
0.56591215126796,0.8859319939487893,0.2815105968880954,7.43714088562053e-05,4.680462176800468,0.7208990369815106,1364.7295532282205,0.032073318575210785,-81.74766921278936,4.972512613531396e-06,0.04606411322836162,1.4799366388286858e-05,5.1200068319849974e-09,0.1561000413126887
0.8005921779050649,0.9489679140929829,0.4433882639664074,6.017798904470739e-05,1.0853613427451219,0.7118607536696605,3220.7773164380237,0.019715937307125533,-66.34071132288864,2.520888847195151e-05,0.030494566401096403,5.013898975347572e-06,6.09585251268949e-09,0.16006137066752513
0.7506981024571484,0.8381298570782957,0.43262791149931934,0.0001562399128817893,5.344513022194815,0.5902307284757082,3893.4850188544024,0.008954768006971148,-67.92466414652235,1.246041708467906e-05,0.08229415891642157,6.724120204007831e-06,1.1890162437043852e-08,0.17663691556668618
0.3297107796335455,0.5773467509445853,0.11619007127951125,0.00047398950501047475,4.109075426947237,0.7379963975169151,4431.99719202314,0.0028934608295461575,-70.53046426105006,2.2960846540704693e-05,0.09334663339217791,1.5088895242251272e-05,1.5719875083021178e-08,0.12024771599015256
0.7818117330871821,0.26835061910045055,0.33378766475582033,0.00010244242704112949,4.971211056326599,0.7514101431683113,2441.817712122551,0.001840220925875058,-79.72689178481562,1.0371105998744029e-05,0.05995561861500273,8.797097080734782e-06,1.6467479712766547e-08,0.17575548460052792
0.8679538173142639,0.8819801074838215,0.40849826283319457,9.971975752610773e-05,1.372513212706801,0.7307992605629158,1605.4903840266957,0.046335954930777024,-72.12596872445894,1.3543937814609306e-05,0.09171657132008396,7.575960012068766e-06,1.7424998462002185e-08,0.16843450323059664
0.5088256884037713,0.71063514786391,0.2916642821869928,0.00015417796280947527,8.579220751306142,0.5800278580440485,1896.4934039902123,0.0330874398330433,-58.95493058391115,9.296584045512042e-06,0.09822001894266011,3.552594632988387e-06,2.5160198604921905e-08,0.08912050679461943
0.6222295704514502,0.49374773524900817,0.39629442793836567,4.6685332924346624e-05,5.167939440871786,0.4082351564051101,4775.694381843414,0.08759442133187921,-66.71435914877362,1.6711733421940445e-05,0.0532368922236651,1.0598947331650715e-05,3.2876173728583994e-08,0.14382684528835354
0.6297028616940679,0.33349242540782875,0.18899729152338676,7.341640894187318e-06,2.516675528943456,0.7844960795788153,1503.3081410552468,0.11320156214687174,-101.58582880777504,1.0415507839471392e-05,0.08714179161712671,1.181934631482904e-06,3.4291164338657045e-08,0.1414900461935092
0.8702213191054529,0.1882050597613626,0.43791515387831137,6.015273902996166e-06,6.02936940896977,0.5783596198768808,3002.9066870653082,0.1296035750709508,-46.824867278179696,1.4447091345866154e-05,0.08506665095622534,1.4953891870255021e-05,4.454995264900301e-08,0.24135083773197571
0.3368226677281607,0.130025959932361,0.24767949331832007,1.110253101315184e-06,5.834048146786696,0.43101373155347245,3034.2271050582854,0.0339337449950053,-125.91961036705959,2.6908336649416674e-05,0.08992812774555253,5.601835941395776e-06,4.9876978573702446e-08,0.1651942982282361
0.49018200429454895,0.05564367733491837,0.31871466000466897,0.000347044089419678,8.491954502698663,0.6836140815970012,2458.0507128023623,0.0022211702113719366,-98.80458474862591,2.6318521685279727e-05,0.0369551479733027,1.4493835591134735e-05,5.221532465470607e-08,0.2053950843647071
0.5997758109350039,0.9584677923298799,0.22176906220548032,7.247626164537113e-06,7.799621810839239,0.5885583874912045,4716.244956642664,0.07966023292884417,-93.66307546610014,6.622941888905156e-06,0.05635516355141697,7.461563984906966e-06,5.3425639714255165e-08,0.23330358097800147
0.6941362905312538,0.8498267670946649,0.46482587817246246,0.00015111063481987875,7.736912836510047,0.289014622413142,2068.694926738326,0.0242324416362957,-70.37510321425302,1.561332770365703e-05,0.005804606451260586,8.844751915040918e-07,5.590211448900333e-08,0.11481932662068747
0.4533754594589525,0.9737595067603959,0.12018966419563469,0.0002676835810632283,7.674278088603461,0.6395671624846997,2539.4004973663336,0.05732834910086968,-80.74632282388797,2.839695912248051e-05,0.040417793756286825,1.555226287372543e-06,5.852016550956188e-08,0.10005617796266718
0.469180831671553,0.8298300550456092,0.14841586519111286,0.00033071018542856547,2.5158967771964926,0.7231986100896631,3191.8549182467177,0.03755691124691092,-69.94289295841831,8.916272588977304e-06,0.0022838347550895423,5.443804291363123e-06,6.31535002526023e-08,0.14033825474802175
0.6669815281212899,0.9001108374327277,0.27470522333257297,0.0006622311241437673,3.0319198177442956,0.7947749738842976,2077.599713255341,0.0051875800879008565,-77.42763985228032,1.9917916459295987e-05,0.04142189156784002,1.2985412556289764e-05,6.329500199222631e-08,0.24929598709386996
0.7610462232901503,0.11361046656456653,0.4600582019003673,2.0755986812415194e-06,2.3512882032095863,0.706072997022224,2270.258637046756,0.15188460423648553,-53.57705468262074,2.6974124734061702e-05,0.05798985500607282,9.61651742104241e-06,7.028232153244991e-08,0.05431304753648238
0.37437310626488174,0.5668998560373911,0.15589580108604084,2.7712457262871747e-05,7.970843201797817,0.4431062030645664,2603.1995539379586,0.08670662953903392,-67.39196507185056,1.4751317567854176e-05,0.03480003735939807,7.263621326990579e-06,7.63262321546466e-08,0.11440106672799878
0.5331305422618923,0.0890219618395004,0.18500735860769937,4.3567052794237784e-05,5.053434148068731,0.6136254225949801,2344.4911654360385,0.07682707473927462,-57.55340907891494,2.088700501334974e-05,0.06127643780890042,1.4313405338345313e-05,7.714527201540029e-08,0.2432828060737038
