beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Weights
0.2712361066010901,0.783558714656166,0.17561106921835173,0.005550087808291057,6.9239474751009755,0.7112410320874755,115.76863003772203,0.06661101517203694,-76.66691935735426,8.83198976411651e-05,0.42489051680127266,0.00017561450831453992,4.891895529024696e-11,0.001
0.4631305744082491,0.739677654434937,0.43469316515031775,0.0036312880487802002,2.268879985961628,0.29585962590835635,1103.1851212285414,0.13967766800220696,-62.98530546631797,7.418590390953979e-06,0.4552114681841267,0.00011499640769866424,6.413218496442359e-11,0.001
0.5285310815768934,0.349764363419381,0.4520297781004672,0.0011749896845903974,9.57705401627128,0.5229311585098444,4358.566449241416,0.08945221010734693,-76.73447798647015,0.00014559315857255704,0.9985552936090017,4.294683816908048e-05,6.547205520638355e-11,0.001
0.1964422691238319,0.9633902689889189,0.21706586479253331,0.00862437287846144,9.424156175670591,0.608114808775227,455.21201508770497,0.15672963551881558,-46.94945700601599,0.0002412317154981514,0.4126336721824909,0.00013016005294304284,6.552555074441314e-11,0.001
0.41165612502204285,0.21679366785993937,0.3603832721228136,0.004740271905130712,6.8992822042072,0.10062985841999686,4842.39699066633,0.11583526257681993,-83.99053001849663,0.00015887623167129254,0.7918998104475219,0.00013538375466802757,7.000180491748525e-11,0.001
0.3867455223183174,0.22407959540233635,0.38728898146518576,0.008022621628011942,6.876747858101029,0.5137576586088588,2038.8445535269734,0.04528421639888387,-51.31524385419107,0.00020793899040968077,0.5651644881044907,0.00017816029183470477,7.480583933102027e-11,0.001
0.2603016856553805,0.5784868666756661,0.21048851220070552,0.009579730742865056,1.1882532008212463,0.7384944850566164,3258.179640417309,0.10646455089054617,-74.41160840523244,2.576872477336619e-05,0.0004208098015021644,0.000153445081685228,7.575068505377884e-11,0.001
0.3613873089126981,0.5865083225202816,0.3614798026582876,0.0009944379377319467,8.161507645912383,0.7728542835203315,1372.1562533873237,0.19620508888824142,-54.89002500966099,0.00011513447846703227,0.9314041593160787,0.00015351904427781055,7.975577233211108e-11,0.001
0.28914914989148777,0.989648174492009,0.1884411335177393,0.002494554378359093,9.387054385124838,0.4605465682069373,2364.991338373517,0.08666171813309087,-76.92484620335364,0.00014647340673560247,0.22841098770442536,5.957032504012747e-05,9.03001463884248e-11,0.001
0.273819373458677,0.3295690578492807,0.2295632351328364,0.0029429818519509077,8.13176937380956,0.39484749211059667,2665.1834998033205,0.10066828311401943,-72.6450226099806,0.00022914103630331526,0.8800507399599453,0.0001029609725383954,9.133871182185795e-11,0.001
0.44228411589030747,0.4697893542573237,0.35882730573272037,0.00606629058451305,4.994787299449922,0.6750687942577609,582.7130801610398,0.05838824631645881,-85.8134734849007,7.913429342370451e-05,0.7682488025899864,2.4296148234766603e-05,1.04557677879219e-10,0.001
0.4594519331384096,0.4866297808221991,0.48316530765601673,0.008073047696237902,3.6354910270136247,0.23310973640028673,2975.135170887553,0.1710179227699895,-60.07840045274315,9.833062754509938e-05,0.5939903299379257,0.00014804499981520018,1.1602499411917095e-10,0.001
