beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Weights
0.1703787872282975,0.671198451695491,0.15406580326123198,0.005009546047877301,9.15274420919512,0.20944738497252507,1516.7788092966036,0.17326791265027486,-51.451241502192005,0.00017901199666259392,0.5868118730651998,0.00011086078007680492,2.9446146387206e-11,0.001
0.17099562593181766,0.2492816543573324,0.14179311282661847,0.007042480947191339,9.335379916380766,0.46240097474843833,450.0492978098978,0.03546231044011159,-83.31192999995135,0.0003367524367681621,0.017476371034626847,0.00010388242035617017,3.0393841365451657e-11,0.001
0.45012569638036426,0.21663517272640387,0.39932000953354974,0.0012212248819512173,6.534388548538074,0.36187569290547494,2746.815775679995,0.08660896618547674,-77.89698870998453,3.8626476894540675e-05,0.2509497168152114,0.00016935889813563714,3.581359990712339e-11,0.001
0.5249570281170878,0.1633138103496583,0.4798430026841424,0.0034844196901284976,3.673887256881449,0.7298778245157751,4401.754571279309,0.022215680619709778,-91.52635602287947,6.567657351017213e-05,0.5031699494374041,4.963746800104406e-05,4.026355431488573e-11,0.001
0.2534319980301484,0.04012510458834839,0.24927446939182102,0.00812499107510798,4.420259501358914,0.26289972588882793,4779.691667412123,0.188403708068232,-59.71487566842282,0.0001312910493690667,0.7952031487866265,9.529083121641183e-05,4.132575434864282e-11,0.001
0.18790662270029312,0.9499425385122973,0.13427228959485116,0.004899073714537326,8.230391758451711,0.7155376932738,2864.3786524363827,0.06299279173922816,-61.24196061451072,2.311533292071676e-05,0.873482035981066,0.00012688887767785853,4.933811361140928e-11,0.001
0.16060771501549453,0.43505399112674115,0.14579979631976436,0.0037723212853040923,4.237684065643626,0.6152729122070274,861.8969309619887,0.07279683026556176,-68.19193201536967,0.00013804717995977237,0.6278938114545932,6.290573011850054e-05,5.835868519742758e-11,0.001
0.3314798912764377,0.25363560142433883,0.2727949333901686,0.004201239312440025,6.151015609716213,0.3921256118393196,203.21049924474448,0.05116595430326212,-70.67831689679625,9.576330460064062e-06,0.5913444114869026,0.00012193187023876455,6.183599424505247e-11,0.001
0.2908947086072262,0.2787312601157711,0.2917354461354177,0.008721753215133823,6.908244317678441,0.39732731506206953,1270.4440924572402,0.05043690998806638,-54.38019178388923,0.0002875208594267891,0.23144203321676404,0.00011158246697227478,6.938723119651984e-11,0.001
0.2739272601985866,0.06980802515438611,0.2770476404973733,0.005020485075044899,3.8892462859391363,0.5800115592914219,2020.0374357748394,0.16780706008691937,-126.01721037219987,0.0002503935769551634,0.32396818824003537,0.00014849995996773496,7.197279848240095e-11,0.001
0.1322827709445134,0.8780729754084803,0.1512830415434861,0.008189757710973302,5.382311182923574,0.7704518725372708,2291.1025684494157,0.05609555153822259,-51.20065124491451,0.00024604954007633,0.1707688423290169,0.00017275831761589313,7.295514721727e-11,0.001
0.404828361953427,0.15131931256026765,0.38037975488480136,0.002724661373732372,3.4492493179881736,0.6847159193129719,1433.6354670880696,0.16510922158107555,-95.08257150846033,0.00017958740201277896,0.10463713435837552,4.961093102203703e-06,7.533677070707905e-11,0.001
0.25941082530112036,0.843384844468167,0.2584337382724802,0.003980619378264233,5.1256268266857035,0.5634996559816488,1294.0750259055337,0.05615523337158686,-52.98861118835434,1.1396960784391185e-05,0.7830416792664234,5.9707161647320444e-05,7.556095100936695e-11,0.001
0.17612727370912548,0.5033663649284134,0.17661572962498273,0.0016614561008327245,6.896679389947685,0.212504455759504,3736.2265134098293,0.05304304909462692,-68.51642859061393,0.0003350367490285628,0.46061038671605525,1.840058739425309e-05,8.033024309963274e-11,0.001
0.1189092750906645,0.3579412408464818,0.1403879231491291,0.009901800413894154,1.3758737150984723,0.5840006168875133,4545.183405596025,0.1348913161433977,-54.75794227494667,8.962360293836454e-05,0.02023558443187945,7.238080157752233e-05,8.568169554575177e-11,0.001
0.2724981851016044,0.1667673795156055,0.23721061738126675,0.003956228912426379,8.488204119384609,0.5322576179923703,1524.816648039362,0.07526767486996351,-98.31315625027477,4.5093327070388266e-05,0.22259757882887787,9.480682992276082e-06,8.645040749371519e-11,0.001
0.45801578563782497,0.44480558217459176,0.34214301582894957,0.008805339804513158,7.527746903830202,0.5832798233932842,4667.800369188178,0.1098977501138011,-90.70854639841637,0.00010534365170762027,0.543515553790494,0.0001230292578897892,8.746219963998042e-11,0.001
0.3077740698053498,0.5074152333427083,0.30362487393041615,0.007034001133647002,9.22855808351635,0.48987197709160424,1407.0194070886014,0.02630557998826906,-68.57233539744385,0.00024011303035440337,0.30836319019549385,9.319822143777834e-05,8.751664409151358e-11,0.001
