beta,b,gamma,eta_0,phi,I0,Ii0,Error,Weights
0.4623052422038857,0.6950077146375953,0.22014648189306568,8.782434788172912,-93.54912966842545,0.00014909645880263836,0.0001525236679976522,4.9846451979960614e-11,0.001
0.5578153356153065,0.47556266717177287,0.4014831091391947,7.404670755596093,-70.31491855659989,9.320818941724748e-05,0.00011042387400825254,5.697377838372751e-11,0.001
0.25300133870373387,0.8261747276962208,0.10699302373666467,6.145029369774075,-89.83291830364604,0.0002758554573254529,0.00012749704138415583,5.992584540301543e-11,0.001
0.21181703568724278,0.6232991975095992,0.11342584560165117,3.5060286816763906,-79.4193820196472,0.00018777313529669425,3.6109007183558906e-05,6.318970110169245e-11,0.001
0.32974670478312684,0.7233109839008358,0.17662348764773284,9.109727093132477,-84.00384970632588,0.0002394318383764102,6.246601303518104e-05,6.608356148763018e-11,0.001
0.6328185414247943,0.4379699387123974,0.4251332490623252,7.1886300994806644,-69.38971492059093,2.1004062115358383e-05,6.280085581226617e-05,6.619824357375642e-11,0.001
0.5701402732045986,0.5386936090884363,0.3107016372439423,2.074482634916392,-94.66359798012081,1.9909254810984736e-05,6.585788723432907e-05,6.842944816187682e-11,0.001
0.5782941651378986,0.24515921778240213,0.4102536574808294,4.584932506511258,-80.3064502213308,7.579778064186989e-05,0.00013079301856972384,6.997960502240483e-11,0.001
0.47149226618283435,0.2689668649034088,0.3077215237375981,8.393054802073179,-91.27666405078627,0.00011951121530363962,0.00016231014236292135,7.812822502081863e-11,0.001
0.5351790631665394,0.5478292348040935,0.33956995288718234,7.593251008321764,-70.24122803485577,1.485767702948904e-05,0.0001294933609289673,8.028879992508683e-11,0.001
0.2971906071790758,0.21089965418078727,0.2091054638319168,5.212570859768807,-85.49505791303409,0.0003447686663056017,0.00016082624794167816,8.084796801601046e-11,0.001
0.49515663961616274,0.21837193761301643,0.3987323720934547,4.800151853869636,-60.637983384841505,0.00016481484265643134,4.703352998012951e-05,9.299338885297918e-11,0.001
0.17640089142308293,0.6458747482745227,0.1273339108919913,2.3098189652909014,-67.62176551400881,0.00019512832194751428,0.0001362414931254167,9.30146722382645e-11,0.001
0.2921133230566728,0.368981404789649,0.24296358926967937,2.2224450345930675,-52.15349210849993,0.00016123024499482412,0.0001496159941855224,9.335332483587318e-11,0.001
0.18537129998139756,0.562224591557093,0.1164027577642966,3.026419124043331,-77.39299281951472,0.00020917852922414527,0.00017708402462265633,9.35205341411133e-11,0.001
0.18647640421374528,0.9560873594173946,0.10129379538253046,1.2491585453542258,-77.05861578409161,7.246871939024654e-05,4.4253175905562785e-05,9.358498258189215e-11,0.001
0.24421754834942266,0.7519778040364471,0.17958470564503048,5.5751354481843025,-64.80654039426162,0.0003588053917696606,5.527683934622068e-05,9.373069746810857e-11,0.001
0.4065931771840129,0.6473011240194944,0.29471283926344805,9.446761659001895,-69.28856391937406,0.00029627884635581293,0.00013714407608045632,9.426601496688945e-11,0.001
0.43246753533769156,0.3061029285233472,0.2969099490683922,5.984889710903354,-84.51688095029205,0.00014472282635997468,2.622141277646758e-05,9.436550361777692e-11,0.001
0.490642515913002,0.24058294063912866,0.39470675174008585,7.256779262873686,-52.749682151402084,0.0001288781273636442,0.00010338193266776739,9.513321487675391e-11,0.001
0.3111256522929769,0.452690681248356,0.18635497087380204,3.154546068458139,-103.66892583538574,0.00035290786167406154,0.00011989215748934232,9.86112180068192e-11,0.001
0.6491268533519208,0.16343624709703108,0.4995308080401706,3.3346429951402596,-78.24232358519549,9.034684557059732e-05,0.00013852868076392758,1.0138757354505936e-10,0.001
0.43186528656505396,0.8760101095154645,0.19386835967149718,9.870270748375598,-87.37973096670936,6.0595804333404024e-05,0.00013572063430603978,1.0368346801403527e-10,0.001
0.2539875085280433,0.5076931285668077,0.1657710165857748,2.2737137226797546,-70.30210018858412,5.0388147514939065e-05,8.671278299220934e-05,1.0451996782472122e-10,0.001
0.3508211160364605,0.3614577752636985,0.22775997467492318,3.3142992520360477,-101.96899218707377,0.00022944373384538874,8.781521704442459e-05,1.0597850129206801e-10,0.001
0.18814245171803182,0.8324274043606282,0.1576311906781848,8.657694435946556,-54.3538684625416,0.00033701676422514794,0.00017586296010491838,1.0710700903980774e-10,0.001
0.48450738248258307,0.6275648195563882,0.31921750898781154,4.624995873467519,-81.77101169414973,0.000136305118338875,0.00018208140419331525,1.0824778022996977e-10,0.001
0.6325518843243773,0.13262107668380874,0.4762202387569686,3.9188302032376896,-94.35838991566123,0.0002171520145128995,3.151909516823985e-05,1.0885468930917206e-10,0.001
0.47161257055246464,0.051330575908956844,0.3868715722777806,2.916500766286079,-51.81511962093262,0.00018779378172594774,0.00017692973187751978,1.1493526169739376e-10,0.001
0.29918940926183246,0.4774329170218805,0.23353178464904023,7.242044317486086,-67.81383708919556,0.000348290797372736,5.138433562362904e-06,1.1614533407111029e-10,0.001
