beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Weights
0.4905774617233556,0.17770470755100065,0.44085062408588105,0.009727065237882622,6.035956026496656,0.47663551403863413,897.8091434404596,0.00673456097863796,-92.47686651294617,0.0001878101077238542,0.5132036238604543,0.00012969446432527847,5.686316563357194e-10,0.001
0.2374372241615845,0.06894619970162652,0.2168146115385018,0.005814773874541342,9.753016849361357,0.6053156373756085,2568.029250394474,0.14397756104720386,-51.900020346208905,0.0002740650823064571,0.8654002232842086,0.00016870709728117138,5.698343970933105e-10,0.001
0.21144057054447674,0.27563169071082894,0.17554643220253985,0.005278311474111336,6.8288130690172055,0.17270902672163144,492.866417212179,0.019418662679011867,-110.38292156901255,3.684818756043903e-05,0.4555199516627515,0.00010526887408802768,9.083352700171389e-10,0.001
0.13917804121297186,0.05044468297674576,0.13330966905494612,0.0020082185732939227,1.8065461290988165,0.13356068854520492,2643.871218250634,0.18351511406204626,-125.0288958447139,5.723970279793439e-05,0.05821245059455349,0.00014294188862344113,9.279291580456587e-10,0.001
0.26160953130841713,0.5662095755202863,0.18765012503449238,0.003981852244527338,3.28018104733064,0.1826766403000686,2096.8871295043336,0.15880180340338446,-88.39450019109555,0.0002953637549706242,0.2341074994569634,7.910758282994761e-05,9.571406678861992e-10,0.001
0.2252704676090681,0.19595476156691638,0.1896663624009568,3.7488028382028916e-05,4.15236690810319,0.2310937573266003,4222.526013725757,0.020250132145269363,-47.14246216420737,0.00034280339472096607,0.6590710999437632,0.00012324222357663471,9.92840665470344e-10,0.001
0.2628872963260138,0.3895000268814327,0.24963127971973775,0.006813747486856846,9.446909266008026,0.5706517738616635,4725.7362427976495,0.13767894708261466,-57.72004051217132,0.0003417106784838275,0.9072613031031085,7.130113107878324e-05,1.0150870424408974e-09,0.001
0.4399276844299459,0.20305221540623197,0.4219285883571381,0.0024787913621596327,9.795364526178274,0.37718666831529135,2872.52797953116,0.11471991328483794,-65.42338002976165,0.0002447888845964185,0.3011499971365965,8.738361625457574e-05,1.0301602458395987e-09,0.001
0.46514209002937246,0.08204900252577962,0.4662545818363073,0.006740076300849427,6.558724659190687,0.6874333355158598,4303.6107382823175,0.08746207128360231,-57.06254251118696,0.00030805637436511597,0.08691541612200071,0.00016192498970838884,1.0357497051451813e-09,0.001
0.2136889561967431,0.3231491746830296,0.17440398970515894,0.006909299310515776,2.2133218513920396,0.5436812330878872,134.63215867016626,0.06565668323339201,-70.81747108252009,0.00020227712843893917,0.4293389490820061,0.00015707256011545008,1.0383699848182885e-09,0.001
0.3551927301681933,0.6383614506866205,0.27440404823463205,0.005034073564619145,3.051881677272765,0.33098498046060915,2007.7270692453205,0.017111529897208943,-62.19265506585408,2.133612025664049e-06,0.8143408286486257,0.00016477734182124035,1.0473005383731004e-09,0.001
0.185315120472238,0.9417884600518653,0.2019191927144505,0.000424373646325783,7.458391918491019,0.10176070654511844,1788.6107725624277,0.04021044615783294,-49.95059109282832,0.00022132633937745397,0.12981019295670848,0.00010445734368568326,1.063542881535727e-09,0.001
0.18453707907851635,0.6477211554397607,0.1399712156967186,0.007648241445625719,7.997362155449093,0.5310484050245707,447.72072473717316,0.06260627727686163,-76.53975279234359,0.0003188143687372135,0.2281088073903812,5.402823199387706e-05,1.0657552810602724e-09,0.001
0.1182357649991399,0.7972563079469089,0.10747844799536557,0.008402777283827045,7.597333151629309,0.2016923070993889,4786.43367164389,0.1633326388842271,-49.48602714691263,0.00017876962908556024,0.578990297443374,8.428146529012296e-05,1.0695894422185818e-09,0.001
