0,0.213
1,0.213
2,0.2685
3,0.2685
4,0.5093
5,0.5093
6,0.5093
7,0.5093
8,0.5648
9,0.7037
10,0.7037
11,0.7037
12,0.7315
13,0.7315
14,0.7315
15,0.7315
16,0.7315
17,0.7315
18,0.7315
19,0.7315
20,0.7315
21,0.7315
22,0.7315
23,0.713
24,0.713
25,0.713
26,0.713
27,0.713
28,0.713
29,0.713
30,0.713
31,0.713
32,0.713
33,0.713
34,0.713
35,0.713
36,0.713
37,0.7315
38,0.7315
39,0.7315
40,0.7315
41,0.7315
42,0.7315
43,0.7315
44,0.7315
45,0.7315
46,0.7315
47,0.7315
48,0.7315
49,0.7315
50,0.7315
51,0.7315
52,0.7315
53,0.7315
54,0.7315
55,0.7315
56,0.7315
57,0.7315
58,0.6204
59,0.6204
60,0.6019
61,0.6019
62,0.6019
63,0.6019
64,0.6019
65,0.6019
66,0.6296
67,0.6296
68,0.6296
69,0.6296
70,0.6296
71,0.6296
72,0.6296
73,0.5926
74,0.5648
75,0.5648
76,0.5648
77,0.5648
78,0.5648
79,0.5648
80,0.5648
81,0.5648
82,0.5093
83,0.4444
84,0.4444
85,0.4444
86,0.4444
87,0.4444
88,0.4444
89,0.4444
90,0.4444
91,0.4444
92,0.4444
93,0.3889
94,0.3889
95,0.3889
96,0.3889
97,0.3889
98,0.3889
99,0.3889
100,0.3889
101,0.3889
102,0.3611
103,0.3611
104,0.3611
105,0.3611
106,0.3611
107,0.3611
108,0.3611
109,0.3611
110,0.3611
111,0.3611
112,0.3611
113,0.3611
114,0.3611
115,0.3611
116,0.3611
117,0.3611
118,0.3611
119,0.3611
120,0.3611
121,0.3611
122,0.4444
123,0.4722
124,0.4722
125,0.4722
126,0.3611
127,0.3611
128,0.3611
129,0.3611
130,0.3611
131,0.3611
132,0.3611
133,0.3611
134,0.3611
135,0.3611
136,0.3611
137,0.3611
138,0.3611
139,0.3611
140,0.3611
141,0.3611
142,0.3611
143,0.3611
144,0.4167
145,0.4167
146,0.4167
147,0.4167
148,0.3889
149,0.3889
150,0.3889
151,0.3889
152,0.3889
153,0.3889
154,0.3889
155,0.3889
156,0.3889
157,0.3889
158,0.3889
159,0.3889
160,0.3889
161,0.3889
162,0.3889
163,0.3889
164,0.3889
165,0.3889
166,0.3889
167,0.3889
168,0.3889
169,0.3889
170,0.3889
171,0.3889
172,0.3889
173,0.3889
174,0.3889
175,0.3889
176,0.3889
177,0.3889
178,0.3889
179,0.3889
180,0.3889
181,0.3889
182,0.3889
183,0.3889
184,0.3889
185,0.3889
186,0.3889
187,0.3889
188,0.3889
189,0.3889
190,0.3519
191,0.3519
192,0.3519
193,0.3519
194,0.3519
195,0.3519
196,0.3519
197,0.3519
198,0.3519
199,0.3519
200,0.3519
201,0.3519
202,0.3519
203,0.3519
204,0.3519
205,0.3519
206,0.3519
207,0.3519
208,0.3519
209,0.3519
210,0.3519
211,0.3519
212,0.3519
213,0.3519
214,0.3519
215,0.3519
216,0.3519
217,0.3519
218,0.3519
219,0.3519
220,0.3519
221,0.3519
222,0.3519
223,0.3519
224,0.3519
225,0.3519
226,0.3519
227,0.3519
228,0.3935
229,0.3935
230,0.3935
231,0.3935
232,0.3935
233,0.3935
234,0.4815
235,0.4815
236,0.4815
237,0.4815
238,0.4815
239,0.4815
240,0.4815
241,0.4815
242,0.4815
243,0.4815
244,0.4815
245,0.4815
246,0.4815
247,0.4815
248,0.4815
249,0.4815
250,0.4815
251,0.4815
252,0.4815
253,0.4815
254,0.4815
255,0.4815
256,0.4815
257,0.4815
258,0.4815
259,0.4815
260,0.4815
261,0.4815
262,0.4815
263,0.5741
264,0.5741
265,0.5741
266,0.537
267,0.537
268,0.537
269,0.537
270,0.537
271,0.537
272,0.537
273,0.537
274,0.537
275,0.537
276,0.537
277,0.537
278,0.537
279,0.537
280,0.537
281,0.5463
282,0.5463
283,0.5463
284,0.5463
285,0.5463
286,0.5463
287,0.5463
288,0.537
289,0.537
290,0.537
291,0.537
292,0.537
293,0.537
294,0.537
295,0.537
296,0.537
297,0.537
298,0.537
299,0.537
300,0.537
301,0.537
302,0.537
303,0.537
304,0.537
305,0.537
306,0.537
307,0.537
308,0.537
309,0.537
310,0.537
311,0.537
312,0.537
313,0.537
314,0.537
315,0.537
316,0.537
317,0.537
318,0.537
319,0.537
320,0.537
321,0.537
322,0.537
323,0.537
324,0.537
325,0.537
326,0.537
327,0.537
