,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.9742857142857143
7,0.9785714285714286
8,0.9828571428571429
9,0.9857142857142857
10,0.99
11,0.9957142857142857
12,1.002857142857143
13,1.0114285714285713
14,1.0185714285714287
15,1.0185714285714287
16,1.0171428571428571
17,1.0157142857142858
18,1.0142857142857142
19,1.012857142857143
20,1.012857142857143
21,1.0142857142857142
22,1.0142857142857142
23,1.0085714285714287
24,1.0057142857142858
25,1.002857142857143
26,0.9985714285714287
27,0.9571428571428571
28,0.8928571428571429
29,0.8728571428571429
30,0.8414285714285714
31,0.77
32,0.6971428571428572
33,0.66
34,0.6442857142857144
35,0.5871428571428572
36,0.58
37,0.6114285714285714
38,0.6071428571428572
39,0.6057142857142856
40,0.6057142857142856
41,0.6071428571428572
42,0.5671428571428572
43,0.5671428571428572
44,0.6057142857142856
45,0.6071428571428572
46,0.61
47,0.6114285714285714
48,0.6114285714285714
49,0.5728571428571428
50,0.5771428571428572
51,0.6214285714285714
52,0.6128571428571429
53,0.6057142857142856
54,0.5985714285714285
55,0.56
56,0.47857142857142854
57,0.47857142857142854
58,0.53
59,0.49428571428571433
60,0.51
61,0.5585714285714285
62,0.6085714285714285
63,0.5771428571428572
64,0.59
65,0.69
66,0.7014285714285714
67,0.7142857142857143
68,0.7257142857142856
69,0.7342857142857143
70,0.6971428571428572
71,0.6985714285714286
72,0.7342857142857143
73,0.7342857142857143
74,0.7371428571428572
75,0.7385714285714287
76,0.74
77,0.6885714285714286
78,0.6914285714285714
79,0.7342857142857143
80,0.7371428571428572
81,0.7442857142857143
82,0.7528571428571428
83,0.7757142857142857
84,0.6842857142857143
85,0.6885714285714286
86,0.7314285714285714
87,0.7328571428571428
88,0.7357142857142857
89,0.74
90,0.8085714285714286
91,0.7728571428571428
92,0.7685714285714286
93,0.8042857142857143
94,0.8128571428571427
95,0.8242857142857143
96,0.8357142857142857
97,0.77
98,0.6957142857142857
99,0.7085714285714286
100,0.74
101,0.7371428571428572
102,0.74
103,0.8228571428571427
104,0.8814285714285713
105,0.8528571428571429
106,0.8757142857142857
107,0.917142857142857
108,0.8357142857142857
109,0.8357142857142857
110,0.8357142857142857
111,0.8328571428571427
112,0.7242857142857143
113,0.7228571428571428
114,0.8414285714285714
115,0.8414285714285714
116,0.842857142857143
117,0.8457142857142856
118,0.9085714285714286
119,0.8771428571428571
120,0.8828571428571429
121,0.9285714285714286
122,0.9285714285714286
123,0.93
124,0.9328571428571429
125,0.9328571428571429
126,0.8914285714285713
127,0.8814285714285713
128,0.9185714285714286
129,0.9128571428571429
130,0.91
131,0.91
132,0.91
133,0.8742857142857143
134,0.87
135,0.9042857142857144
136,0.89
137,0.8742857142857143
138,0.86
139,0.842857142857143
140,0.79
141,0.7785714285714286
142,0.8142857142857143
143,0.7957142857142857
144,0.7785714285714286
145,0.7657142857142857
146,0.7542857142857143
147,0.7028571428571427
148,0.7042857142857143
149,0.7571428571428572
150,0.74
151,0.7214285714285714
152,0.7042857142857143
153,0.6885714285714286
154,0.6185714285714285
155,0.62
156,0.6871428571428573
157,0.6828571428571428
158,0.6771428571428573
159,0.6728571428571428
160,0.6685714285714286
161,0.5957142857142856
162,0.5971428571428572
163,0.6642857142857143
164,0.6728571428571428
165,0.6814285714285714
166,0.6885714285714286
167,0.6971428571428572
168,0.6357142857142857
169,0.6457142857142857
170,0.7142857142857143
171,0.7314285714285714
172,0.75
173,0.7685714285714286
174,0.7857142857142857
175,0.7371428571428572
176,0.7385714285714287
177,0.7914285714285714
178,0.8042857142857143
179,0.8171428571428572
180,0.8314285714285714
181,0.8457142857142856
182,0.8085714285714286
183,0.8057142857142857
184,0.842857142857143
185,0.8442857142857143
186,0.8485714285714286
187,0.8514285714285714
188,0.8542857142857143
189,0.8214285714285714
190,0.82
191,0.85
192,0.8514285714285714
193,0.8557142857142856
194,0.8628571428571429
195,0.8685714285714287
196,0.8442857142857143
197,0.8471428571428571
198,0.8757142857142857
199,0.8785714285714286
200,0.8814285714285713
201,0.8857142857142857
202,0.8885714285714286
203,0.8657142857142857
204,0.8614285714285714
205,0.8814285714285713
206,0.8785714285714286
207,0.8771428571428571
208,0.8742857142857143
209,0.8742857142857143
210,0.8528571428571429
211,0.8514285714285714
212,0.8728571428571429
213,0.8757142857142857
214,0.8814285714285713
215,0.8857142857142857
216,0.89
217,0.8742857142857143
218,0.8757142857142857
219,0.8957142857142857
220,0.89
221,0.8857142857142857
222,0.8842857142857143
223,0.8828571428571429
224,0.86
225,0.86
226,0.8857142857142857
227,0.8871428571428571
228,0.8885714285714286
229,0.8914285714285713
230,0.8971428571428571
231,0.8771428571428571
232,0.8742857142857143
233,0.8942857142857144
234,0.8942857142857144
235,0.8928571428571429
236,0.8928571428571429
237,0.8942857142857144
238,0.8757142857142857
239,0.8728571428571429
240,0.8885714285714286
241,0.8557142857142856
242,0.8228571428571427
243,0.7885714285714286
244,0.7528571428571428
245,0.6985714285714286
246,0.6971428571428572
247,0.7485714285714287
248,0.7814285714285714
249,0.8171428571428572
250,0.8557142857142856
251,0.8971428571428571
252,0.8857142857142857
253,0.8842857142857143
254,0.8957142857142857
255,0.8928571428571429
256,0.8914285714285713
257,0.8914285714285713
258,0.89
259,0.8728571428571429
260,0.8771428571428571
261,0.89
262,0.8871428571428571
263,0.8842857142857143
264,0.8842857142857143
265,0.8857142857142857
266,0.8671428571428571
267,0.8685714285714287
268,0.8814285714285713
269,0.8785714285714286
270,0.8757142857142857
271,0.8728571428571429
272,0.8742857142857143
273,0.8585714285714287
274,0.8614285714285714
275,0.8742857142857143
276,0.8742857142857143
277,0.8757142857142857
278,0.8771428571428571
279,0.8785714285714286
280,0.8657142857142857
281,0.8657142857142857
282,0.8771428571428571
283,0.8785714285714286
284,0.8785714285714286
285,0.8814285714285713
286,0.8842857142857143
287,0.8771428571428571
288,0.8842857142857143
289,0.8985714285714286
290,0.8985714285714286
291,0.8985714285714286
292,0.8971428571428571
293,0.8957142857142857
294,0.8785714285714286
295,0.8771428571428571
296,0.8885714285714286
297,0.8814285714285713
298,0.8771428571428571
299,0.8642857142857143
300,0.8514285714285714
