Work_places
1.0
1.0
1.0
1.0
1.0
1.0
0.8511904761904762
0.8660714285714286
0.8779761904761905
0.8958333333333333
0.8779761904761905
0.8869047619047619
0.9107142857142857
0.9285714285714286
0.9494047619047619
0.9642857142857143
0.9791666666666667
0.9494047619047619
0.9226190476190476
0.8958333333333333
0.8303571428571429
0.744047619047619
0.6309523809523808
0.5327380952380952
0.42857142857142855
0.3958333333333333
0.4017857142857143
0.36309523809523814
0.3452380952380953
0.3333333333333333
0.32142857142857145
0.244047619047619
0.2351190476190476
0.29464285714285715
0.2916666666666667
0.2857142857142857
0.2797619047619047
0.27380952380952384
0.19940476190476186
0.19642857142857142
0.26488095238095244
0.26488095238095244
0.26190476190476186
0.25892857142857145
0.25
0.08035714285714286
0.06547619047619044
0.11309523809523814
0.011904761904761862
0.011904761904761862
0.02083333333333329
0.12202380952380956
0.068452380952381
0.10416666666666671
0.29464285714285715
0.30357142857142855
0.3095238095238096
0.318452380952381
0.32142857142857145
0.244047619047619
0.24107142857142858
0.32142857142857145
0.32440476190476186
0.32440476190476186
0.32738095238095244
0.32142857142857145
0.1398809523809524
0.130952380952381
0.2202380952380953
0.22321428571428573
0.2291666666666667
0.244047619047619
0.35714285714285715
0.29464285714285715
0.30357142857142855
0.4107142857142857
0.4077380952380953
0.4107142857142857
0.41369047619047616
0.4494047619047619
0.39285714285714285
0.375
0.47916666666666663
0.5148809523809523
0.5476190476190477
0.550595238095238
0.41964285714285715
0.33035714285714285
0.33630952380952384
0.41369047619047616
0.4166666666666667
0.41964285714285715
0.5595238095238095
0.6071428571428571
0.5476190476190477
0.6577380952380951
0.7619047619047619
0.7321428571428571
0.699404761904762
0.6666666666666666
0.6279761904761906
0.4107142857142857
0.38690476190476186
0.5148809523809523
0.511904761904762
0.511904761904762
0.5178571428571429
0.5208333333333334
0.41369047619047616
0.41964285714285715
0.5654761904761905
0.5625
0.5565476190476191
0.5535714285714286
0.5386904761904762
0.2916666666666667
0.19940476190476186
0.32738095238095244
0.3095238095238096
0.29464285714285715
0.29761904761904756
0.3958333333333333
0.33035714285714285
0.32738095238095244
0.49107142857142855
0.4880952380952381
0.4761904761904762
0.47023809523809523
0.4642857142857143
0.32142857142857145
0.28869047619047616
0.4404761904761905
0.42559523809523814
0.4077380952380953
0.3958333333333333
0.380952380952381
0.23809523809523814
0.21130952380952386
0.38392857142857145
0.380952380952381
0.3720238095238096
0.3720238095238096
0.36607142857142855
0.22619047619047614
0.21428571428571427
0.3958333333333333
0.39285714285714285
0.38392857142857145
0.380952380952381
0.375
0.21428571428571427
0.1875
0.3720238095238096
0.3779761904761904
0.380952380952381
0.38392857142857145
0.38392857142857145
0.23809523809523814
0.2202380952380953
0.38690476190476186
0.4047619047619047
0.42261904761904756
0.44345238095238093
0.45535714285714285
0.318452380952381
0.3154761904761904
0.4761904761904762
0.4880952380952381
0.5
0.5238095238095238
0.5446428571428571
0.42857142857142855
0.41369047619047616
0.5595238095238095
0.574404761904762
0.5892857142857143
0.6011904761904763
0.6071428571428571
0.5
0.4732142857142857
0.5952380952380951
0.5982142857142857
0.6041666666666666
0.6190476190476192
0.6309523809523808
0.5535714285714286
0.5476190476190477
0.6488095238095237
0.6577380952380951
0.6636904761904763
0.675595238095238
0.6815476190476192
0.5982142857142857
0.5922619047619049
0.6815476190476192
0.6875
0.6845238095238094
0.6934523809523808
0.6964285714285714
0.6279761904761906
0.6101190476190477
0.6934523809523808
0.7113095238095237
0.7202380952380952
0.7291666666666667
0.7321428571428571
0.6845238095238094
0.675595238095238
0.7410714285714286
0.7410714285714286
0.7470238095238095
0.7589285714285714
0.7648809523809524
0.7113095238095237
0.7202380952380952
0.7946428571428571
0.8005952380952381
0.8035714285714286
0.806547619047619
0.8125
0.7470238095238095
0.7351190476190476
0.7857142857142857
0.7827380952380952
0.7797619047619048
0.7797619047619048
0.7797619047619048
0.7232142857142857
0.7232142857142857
0.7708333333333333
