,Date,Stringency_index
235,21Oct2020,0.6204
236,22Oct2020,0.6204
237,23Oct2020,0.6204
238,24Oct2020,0.6204
239,25Oct2020,0.6204
240,26Oct2020,0.6204
241,27Oct2020,0.6204
242,28Oct2020,0.6204
243,29Oct2020,0.6204
244,30Oct2020,0.6204
245,31Oct2020,0.6204
246,01Nov2020,0.6204
247,02Nov2020,0.6204
248,03Nov2020,0.6204
249,04Nov2020,0.6574
250,05Nov2020,0.6574
251,06Nov2020,0.6574
252,07Nov2020,0.6574
253,08Nov2020,0.6574
254,09Nov2020,0.6574
255,10Nov2020,0.6574
256,11Nov2020,0.6574
257,12Nov2020,0.6574
258,13Nov2020,0.6574
259,14Nov2020,0.6574
260,15Nov2020,0.6574
261,16Nov2020,0.6574
262,17Nov2020,0.6574
263,18Nov2020,0.6574
264,19Nov2020,0.6574
265,20Nov2020,0.6574
266,21Nov2020,0.6574
267,22Nov2020,0.5648
268,23Nov2020,0.5648
269,24Nov2020,0.5648
