,Date,Stringency_index
223,07Oct2020,0.4074
224,08Oct2020,0.4074
225,09Oct2020,0.4074
226,10Oct2020,0.4074
227,11Oct2020,0.4074
228,12Oct2020,0.4074
229,13Oct2020,0.4490999999999999
230,14Oct2020,0.4490999999999999
231,15Oct2020,0.4490999999999999
232,16Oct2020,0.4490999999999999
233,17Oct2020,0.588
234,18Oct2020,0.588
235,19Oct2020,0.588
236,20Oct2020,0.588
237,21Oct2020,0.588
238,22Oct2020,0.588
239,23Oct2020,0.6019
240,24Oct2020,0.6019
241,25Oct2020,0.6019
242,26Oct2020,0.6019
243,27Oct2020,0.6481
244,28Oct2020,0.6481
245,29Oct2020,0.6481
246,30Oct2020,0.6481
247,31Oct2020,0.6481
248,01Nov2020,0.6481
249,02Nov2020,0.75
250,03Nov2020,0.75
251,04Nov2020,0.75
252,05Nov2020,0.75
253,06Nov2020,0.75
254,07Nov2020,0.75
255,08Nov2020,0.75
256,09Nov2020,0.75
257,10Nov2020,0.75
258,11Nov2020,0.75
259,12Nov2020,0.75
260,13Nov2020,0.75
261,14Nov2020,0.75
262,15Nov2020,0.75
263,16Nov2020,0.75
264,17Nov2020,0.8240999999999999
265,18Nov2020,0.8240999999999999
266,19Nov2020,0.8240999999999999
267,20Nov2020,0.8240999999999999
268,21Nov2020,0.8240999999999999
269,22Nov2020,0.8240999999999999
270,23Nov2020,0.8240999999999999
271,24Nov2020,0.8240999999999999
272,25Nov2020,0.8240999999999999
273,26Nov2020,0.8240999999999999
274,27Nov2020,0.8240999999999999
275,28Nov2020,0.8240999999999999
276,29Nov2020,0.8240999999999999
277,30Nov2020,0.8240999999999999
278,01Dec2020,0.8240999999999999
279,02Dec2020,0.8240999999999999
280,03Dec2020,0.8240999999999999
281,04Dec2020,0.8240999999999999
282,05Dec2020,0.8240999999999999
283,06Dec2020,0.8240999999999999
284,07Dec2020,0.713
285,08Dec2020,0.713
286,09Dec2020,0.713
287,10Dec2020,0.713
288,11Dec2020,0.713
289,12Dec2020,0.713
290,13Dec2020,0.713
291,14Dec2020,0.713
292,15Dec2020,0.713
293,16Dec2020,0.713
294,17Dec2020,0.713
295,18Dec2020,0.713
296,19Dec2020,0.713
297,20Dec2020,0.713
298,21Dec2020,0.713
299,22Dec2020,0.713
300,23Dec2020,0.713
301,24Dec2020,0.713
302,25Dec2020,0.713
303,26Dec2020,0.8240999999999999
304,27Dec2020,0.8240999999999999
305,28Dec2020,0.8240999999999999
306,29Dec2020,0.8240999999999999
307,30Dec2020,0.8240999999999999
308,31Dec2020,0.8240999999999999
309,01Jan2021,0.8240999999999999
310,02Jan2021,0.8240999999999999
311,03Jan2021,0.8240999999999999
312,04Jan2021,0.8240999999999999
313,05Jan2021,0.8240999999999999
314,06Jan2021,0.8240999999999999
315,07Jan2021,0.8240999999999999
