,0
0,0.561428571
1,0.544285714
2,0.515714286
3,0.495714286
4,0.49
5,0.484285714
6,0.464285714
7,0.46
8,0.478571429
9,0.478571429
10,0.477142857
11,0.48
12,0.478571429
13,0.458571429
14,0.461428571
15,0.49
16,0.49
17,0.487142857
18,0.49
19,0.488571429
20,0.465714286
21,0.464285714
22,0.494285714
23,0.462857143
24,0.46
25,0.462857143
26,0.464285714
27,0.441428571
28,0.441428571
29,0.508571429
30,0.517142857
31,0.522857143
32,0.532857143
33,0.537142857
34,0.517142857
35,0.52
36,0.554285714
37,0.557142857
38,0.557142857
39,0.562857143
40,0.565714286
41,0.502857143
42,0.501428571
43,0.537142857
44,0.544285714
45,0.548571429
46,0.557142857
47,0.601428571
48,0.581428571
49,0.588571429
50,0.64
51,0.647142857
52,0.652857143
53,0.661428571
54,0.667142857
55,0.644285714
56,0.642857143
57,0.692857143
58,0.698571429
59,0.702857143
60,0.708571429
61,0.657142857
62,0.594285714
63,0.594285714
64,0.64
65,0.641428571
66,0.647142857
67,0.705714286
68,0.737142857
69,0.701428571
70,0.717142857
71,0.777142857
72,0.721428571
73,0.724285714
74,0.73
75,0.731428571
76,0.68
77,0.677142857
78,0.79
79,0.791428571
80,0.792857143
81,0.797142857
82,0.798571429
83,0.754285714
84,0.762857143
85,0.838571429
86,0.84
87,0.841428571
88,0.844285714
89,0.842857143
90,0.787142857
91,0.772857143
92,0.834285714
93,0.831428571
94,0.83
95,0.834285714
96,0.832857143
97,0.777142857
98,0.767142857
99,0.835714286
100,0.837142857
101,0.835714286
102,0.834285714
103,0.828571429
104,0.774285714
105,0.755714286
106,0.81
107,0.798571429
108,0.791428571
109,0.79
110,0.787142857
111,0.732857143
112,0.728571429
113,0.8
114,0.794285714
115,0.784285714
116,0.781428571
117,0.774285714
118,0.711428571
119,0.695714286
120,0.767142857
121,0.744285714
122,0.691428571
123,0.685714286
124,0.675714286
125,0.608571429
126,0.591428571
127,0.685714286
128,0.722857143
129,0.718571429
130,0.72
131,0.715714286
132,0.65
133,0.635714286
134,0.72
135,0.72
136,0.72
137,0.727142857
138,0.73
139,0.667142857
140,0.647142857
141,0.725714286
142,0.725714286
143,0.724285714
144,0.731428571
145,0.734285714
146,0.678571429
147,0.644285714
148,0.721428571
149,0.72
150,0.722857143
151,0.731428571
152,0.735714286
153,0.704285714
154,0.694285714
155,0.771428571
156,0.772857143
157,0.772857143
158,0.78
159,0.784285714
160,0.732857143
161,0.722857143
162,0.788571429
163,0.788571429
164,0.79
165,0.8
166,0.804285714
167,0.761428571
168,0.752857143
169,0.818571429
170,0.82
171,0.815714286
172,0.821428571
173,0.821428571
174,0.78
175,0.771428571
176,0.831428571
177,0.842857143
178,0.848571429
179,0.857142857
180,0.862857143
181,0.827142857
182,0.815714286
183,0.86
184,0.86
185,0.86
186,0.865714286
187,0.868571429
188,0.837142857
189,0.824285714
190,0.862857143
191,0.862857143
192,0.864285714
193,0.868571429
194,0.874285714
195,0.851428571
196,0.845714286
197,0.884285714
198,0.88
199,0.88
200,0.881428571
201,0.882857143
202,0.858571429
203,0.851428571
204,0.885714286
205,0.884285714
206,0.88
207,0.88
208,0.88
209,0.855714286
210,0.85
211,0.878571429
212,0.872857143
213,0.862857143
214,0.855714286
215,0.847142857
216,0.815714286
217,0.794285714
218,0.807142857
219,0.802857143
220,0.797142857
221,0.79
222,0.778571429
223,0.752857143
224,0.75
225,0.76
226,0.712857143
227,0.681428571
228,0.658571429
229,0.632857143
230,0.584285714
231,0.58
232,0.637142857
233,0.642857143
234,0.642857143
235,0.604285714
236,0.61
237,0.578571429
238,0.578571429
239,0.615714286
240,0.641428571
241,0.708571429
242,0.732857143
243,0.754285714
244,0.741428571
245,0.745714286
246,0.761428571
247,0.762857143
248,0.762857143
249,0.765714286
250,0.767142857
251,0.752857143
252,0.757142857
253,0.775714286
254,0.777142857
255,0.778571429
256,0.782857143
257,0.785714286
258,0.772857143
259,0.778571429
260,0.8
261,0.8
262,0.8
263,0.802857143
264,0.801428571
265,0.781428571
266,0.782857143
267,0.804285714
268,0.801428571
269,0.794285714
270,0.788571429
271,0.781428571
272,0.755714286
273,0.755714286
274,0.781428571
275,0.75
276,0.72
