,0
0,1.041428571
1,1.05
2,1.055714286
3,1.055714286
4,1.058571429
5,1.057142857
6,1.052857143
7,1.035714286
8,1.04
9,1.044285714
10,1.038571429
11,1.034285714
12,1.028571429
13,1.015714286
14,0.988571429
15,0.954285714
16,0.911428571
17,0.857142857
18,0.801428571
19,0.747142857
20,0.707142857
21,0.667142857
22,0.634285714
23,0.604285714
24,0.577142857
25,0.551428571
26,0.515714286
27,0.51
28,0.512857143
29,0.517142857
30,0.52
31,0.52
32,0.517142857
33,0.502857143
34,0.488571429
35,0.458571429
36,0.462857143
37,0.465714286
38,0.468571429
39,0.468571429
40,0.467142857
41,0.461428571
42,0.434285714
43,0.441428571
44,0.444285714
45,0.447142857
46,0.451428571
47,0.458571429
48,0.447142857
49,0.414285714
50,0.368571429
51,0.375714286
52,0.38
53,0.411428571
54,0.454285714
55,0.452857143
56,0.478571429
57,0.491428571
58,0.502857143
59,0.508571429
60,0.512857143
61,0.494285714
62,0.522857143
63,0.531428571
64,0.54
65,0.548571429
66,0.547142857
67,0.617142857
68,0.634285714
69,0.657142857
70,0.691428571
71,0.715714286
72,0.742857143
73,0.755714286
74,0.764285714
75,0.748571429
76,0.747142857
77,0.765714286
78,0.778571429
79,0.787142857
80,0.821428571
81,0.865714286
82,0.86
83,0.84
84,0.831428571
85,0.827142857
86,0.798571429
87,0.781428571
88,0.801428571
89,0.807142857
90,0.808571429
91,0.808571429
92,0.808571429
93,0.782857143
94,0.775714286
95,0.798571429
96,0.804285714
97,0.805714286
98,0.804285714
99,0.804285714
100,0.778571429
101,0.77
102,0.795714286
103,0.801428571
104,0.804285714
105,0.804285714
106,0.801428571
107,0.774285714
108,0.761428571
109,0.785714286
110,0.79
111,0.791428571
112,0.788571429
113,0.788571429
114,0.762857143
115,0.752857143
116,0.78
117,0.787142857
118,0.794285714
119,0.794285714
120,0.794285714
121,0.768571429
122,0.755714286
123,0.784285714
124,0.791428571
125,0.797142857
126,0.8
127,0.801428571
128,0.778571429
129,0.767142857
130,0.795714286
131,0.805714286
132,0.811428571
133,0.817142857
134,0.822857143
135,0.801428571
136,0.791428571
137,0.815714286
138,0.827142857
139,0.834285714
140,0.838571429
141,0.842857143
142,0.824285714
143,0.815714286
144,0.835714286
145,0.841428571
146,0.845714286
147,0.848571429
148,0.848571429
149,0.828571429
150,0.818571429
151,0.837142857
152,0.848571429
153,0.857142857
154,0.861428571
155,0.864285714
156,0.848571429
157,0.841428571
158,0.854285714
159,0.858571429
160,0.864285714
161,0.867142857
162,0.87
163,0.855714286
164,0.847142857
165,0.86
166,0.87
167,0.878571429
168,0.881428571
169,0.885714286
170,0.877142857
171,0.871428571
172,0.878571429
173,0.885714286
174,0.892857143
175,0.894285714
176,0.892857143
177,0.882857143
178,0.878571429
179,0.884285714
180,0.888571429
181,0.892857143
182,0.897142857
183,0.898571429
184,0.888571429
185,0.882857143
186,0.887142857
187,0.895714286
188,0.9
189,0.901428571
190,0.902857143
191,0.895714286
192,0.894285714
193,0.895714286
194,0.902857143
195,0.905714286
196,0.905714286
197,0.905714286
198,0.895714286
199,0.888571429
200,0.885714286
201,0.891428571
202,0.894285714
203,0.891428571
204,0.888571429
205,0.88
206,0.874285714
207,0.871428571
208,0.872857143
209,0.874285714
210,0.821428571
211,0.807142857
212,0.784285714
213,0.78
214,0.775714286
215,0.775714286
216,0.827142857
217,0.835714286
218,0.844285714
