,0
0,1.008571429
1,1.007142857
2,1.007142857
3,1.004285714
4,1.002857143
5,0.998571429
6,1
7,1.004285714
8,1.007142857
9,1.011428571
10,1.011428571
11,1.018571429
12,1.018571429
13,1.018571429
14,1.02
15,1.018571429
16,1.018571429
17,1.011428571
18,1.002857143
19,0.988571429
20,0.95
21,0.905714286
22,0.857142857
23,0.802857143
24,0.744285714
25,0.697142857
26,0.668571429
27,0.627142857
28,0.584285714
29,0.55
30,0.522857143
31,0.491428571
32,0.48
33,0.491428571
34,0.494285714
35,0.498571429
36,0.504285714
37,0.508571429
38,0.498571429
39,0.502857143
40,0.524285714
41,0.53
42,0.534285714
43,0.538571429
44,0.541428571
45,0.521428571
46,0.512857143
47,0.521428571
48,0.48
49,0.478571429
50,0.481428571
51,0.49
52,0.487142857
53,0.504285714
54,0.574285714
55,0.581428571
56,0.584285714
57,0.588571429
58,0.592857143
59,0.577142857
60,0.578571429
61,0.605714286
62,0.615714286
63,0.624285714
64,0.63
65,0.635714286
66,0.568571429
67,0.565714286
68,0.581428571
69,0.59
70,0.6
71,0.61
72,0.674285714
73,0.672857143
74,0.697142857
75,0.72
76,0.732857143
77,0.741428571
78,0.752857143
79,0.762857143
80,0.745714286
81,0.765714286
82,0.791428571
83,0.8
84,0.802857143
85,0.804285714
86,0.807142857
87,0.784285714
88,0.797142857
89,0.822857143
90,0.827142857
91,0.835714286
92,0.842857143
93,0.847142857
94,0.82
95,0.791428571
96,0.835714286
97,0.84
98,0.845714286
99,0.85
100,0.854285714
101,0.865714286
102,0.864285714
103,0.91
104,0.908571429
105,0.908571429
106,0.908571429
107,0.837142857
108,0.782857143
109,0.77
110,0.82
111,0.82
112,0.821428571
113,0.895714286
114,0.915714286
115,0.882857143
116,0.865714286
117,0.911428571
118,0.841428571
119,0.835714286
120,0.832857143
121,0.83
122,0.794285714
123,0.782857143
124,0.905714286
125,0.907142857
126,0.908571429
127,0.911428571
128,0.912857143
129,0.877142857
130,0.86
131,0.92
132,0.915714286
133,0.911428571
134,0.91
135,0.907142857
136,0.865714286
137,0.841428571
138,0.898571429
139,0.895714286
140,0.891428571
141,0.89
142,0.888571429
143,0.847142857
144,0.828571429
145,0.888571429
146,0.884285714
147,0.878571429
148,0.874285714
149,0.872857143
150,0.827142857
151,0.805714286
152,0.872857143
153,0.867142857
154,0.861428571
155,0.854285714
156,0.848571429
157,0.798571429
158,0.771428571
159,0.84
160,0.828571429
161,0.817142857
162,0.765714286
163,0.755714286
164,0.7
165,0.675714286
166,0.755714286
167,0.758571429
168,0.801428571
169,0.805714286
170,0.808571429
171,0.757142857
172,0.701428571
173,0.781428571
174,0.788571429
175,0.797142857
176,0.805714286
177,0.814285714
178,0.801428571
179,0.78
180,0.854285714
181,0.86
182,0.865714286
183,0.872857143
184,0.88
185,0.838571429
186,0.814285714
187,0.872857143
188,0.874285714
189,0.877142857
190,0.881428571
191,0.885714286
192,0.85
193,0.832857143
194,0.888571429
195,0.888571429
196,0.888571429
197,0.89
198,0.891428571
199,0.857142857
200,0.835714286
201,0.882857143
202,0.89
203,0.897142857
204,0.901428571
205,0.905714286
206,0.881428571
207,0.862857143
208,0.898571429
209,0.895714286
210,0.897142857
211,0.901428571
212,0.907142857
213,0.89
214,0.871428571
215,0.897142857
216,0.901428571
217,0.904285714
218,0.904285714
219,0.908571429
220,0.898571429
221,0.888571429
222,0.907142857
223,0.907142857
224,0.908571429
225,0.905714286
226,0.907142857
227,0.9
228,0.895714286
229,0.904285714
230,0.902857143
231,0.904285714
232,0.902857143
233,0.9
234,0.887142857
235,0.885714286
236,0.898571429
237,0.897142857
238,0.894285714
239,0.894285714
240,0.892857143
241,0.882857143
242,0.872857143
243,0.882857143
244,0.88
245,0.875714286
246,0.872857143
247,0.87
248,0.861428571
249,0.851428571
250,0.847142857
251,0.827142857
252,0.807142857
253,0.805714286
254,0.805714286
255,0.801428571
256,0.811428571
257,0.838571429
258,0.857142857
259,0.858571429
260,0.86
261,0.86
262,0.852857143
263,0.851428571
264,0.854285714
265,0.852857143
266,0.851428571
267,0.771428571
268,0.768571429
269,0.76
270,0.761428571
271,0.765714286
272,0.765714286
273,0.842857143
274,0.842857143
275,0.842857143
276,0.835714286
277,0.822857143
278,0.802857143
279,0.794285714
280,0.785714286
281,0.774285714
282,0.761428571
283,0.757142857
284,0.767142857
285,0.755714286
286,0.752857143
287,0.754285714
288,0.755714286
289,0.755714286
290,0.752857143
291,0.765714286
292,0.76
293,0.752857143
294,0.748571429
295,0.744285714
296,0.74
297,0.731428571
298,0.744285714
299,0.747142857
300,0.742857143
301,0.738571429
302,0.731428571
303,0.692857143
304,0.602857143
305,0.56
306,0.562857143
307,0.541428571
308,0.522857143
309,0.534285714
310,0.572857143
311,0.537142857
312,0.525714286
313,0.555714286
314,0.562857143
315,0.57
316,0.541428571
317,0.605714286
318,0.605714286
319,0.61
320,0.634285714
321,0.651428571
322,0.718571429
323,0.728571429
324,0.737142857
325,0.724285714
326,0.725714286
327,0.732857143
328,0.735714286
329,0.74
