,Date,Stringency_index
220,15-Oct-20,0.6019
221,16-Oct-20,0.6019
222,17-Oct-20,0.6019
223,18-Oct-20,0.6019
224,19-Oct-20,0.6574
225,20-Oct-20,0.6574
226,21-Oct-20,0.6574
227,22-Oct-20,0.6759
228,23-Oct-20,0.75
229,24-Oct-20,0.75
230,25-Oct-20,0.75
231,26-Oct-20,0.75
232,27-Oct-20,0.75
233,28-Oct-20,0.75
234,29-Oct-20,0.75
235,30-Oct-20,0.75
236,31-Oct-20,0.75
237,1-Nov-20,0.75
238,2-Nov-20,0.75
239,3-Nov-20,0.75
240,4-Nov-20,0.75
241,5-Nov-20,0.75
242,6-Nov-20,0.7222
243,7-Nov-20,0.7222
244,8-Nov-20,0.7222
245,9-Nov-20,0.6667
246,10-Nov-20,0.6481
247,11-Nov-20,0.6481
248,12-Nov-20,0.6481
249,13-Nov-20,0.6481
250,14-Nov-20,0.6481
251,15-Nov-20,0.6481
252,16-Nov-20,0.6481
253,17-Nov-20,0.6481
254,18-Nov-20,0.6481
255,19-Nov-20,0.6481
256,20-Nov-20,0.6759
257,21-Nov-20,0.6759
258,22-Nov-20,0.6759
259,23-Nov-20,0.6759
260,24-Nov-20,0.6759
261,25-Nov-20,0.6759
262,26-Nov-20,0.6759
263,27-Nov-20,0.6759
264,28-Nov-20,0.6759
265,29-Nov-20,0.6759
266,30-Nov-20,0.6759
267,1-Dec-20,0.6759
268,2-Dec-20,0.6759
269,3-Dec-20,0.6389
270,4-Dec-20,0.6389
271,5-Dec-20,0.6389
272,6-Dec-20,0.6389
273,7-Dec-20,0.6389
274,8-Dec-20,0.6759
275,9-Dec-20,0.6759
276,10-Dec-20,0.6759
277,11-Dec-20,0.6759
278,12-Dec-20,0.6759
279,13-Dec-20,0.6759
280,14-Dec-20,0.7315
281,15-Dec-20,0.7315
282,16-Dec-20,0.7315
283,17-Dec-20,0.7315
284,18-Dec-20,0.7315
285,19-Dec-20,0.7685
286,20-Dec-20,0.7685
287,21-Dec-20,0.7685
288,22-Dec-20,0.7685
289,23-Dec-20,0.7685
290,24-Dec-20,0.7963
291,25-Dec-20,0.7546
292,26-Dec-20,0.7963
293,27-Dec-20,0.7963
294,28-Dec-20,0.7963
295,29-Dec-20,0.7963
296,30-Dec-20,0.7963
297,31-Dec-20,0.7963
298,1-Jan-21,0.7963
299,2-Jan-21,0.7963
300,3-Jan-21,0.7963
301,4-Jan-21,0.7963
302,5-Jan-21,0.8796
303,6-Jan-21,0.8796
304,7-Jan-21,0.8796
