date,new_cases
5/24/2020,1.11E-06
5/25/2020,2.21E-06
5/26/2020,3.50E-06
5/27/2020,3.32E-06
5/28/2020,1.84E-06
5/29/2020,2.03E-06
5/30/2020,2.77E-06
5/31/2020,5.53E-07
6/1/2020,1.11E-06
6/2/2020,1.66E-06
6/3/2020,4.06E-06
6/4/2020,4.98E-06
6/5/2020,3.32E-06
6/6/2020,1.66E-06
6/7/2020,2.95E-06
6/8/2020,2.58E-06
6/9/2020,2.77E-06
6/10/2020,3.32E-06
6/11/2020,2.58E-06
6/12/2020,2.21E-06
6/13/2020,1.48E-06
6/14/2020,5.53E-07
6/15/2020,2.95E-06
6/16/2020,2.40E-06
6/17/2020,5.90E-06
6/18/2020,2.95E-06
6/19/2020,3.32E-06
6/20/2020,2.95E-06
6/21/2020,5.53E-07
6/22/2020,1.11E-06
6/23/2020,3.87E-06
6/24/2020,2.95E-06
6/25/2020,5.53E-06
6/26/2020,8.12E-06
6/27/2020,2.58E-06
6/28/2020,1.66E-06
6/29/2020,1.29E-06
6/30/2020,3.14E-06
7/1/2020,3.14E-06
7/2/2020,1.11E-06
7/3/2020,3.50E-06
7/4/2020,9.22E-07
7/5/2020,7.38E-07
7/6/2020,1.11E-06
7/7/2020,2.03E-06
7/8/2020,5.53E-07
7/9/2020,2.77E-06
7/10/2020,1.66E-06
7/11/2020,5.53E-07
7/12/2020,7.38E-07
7/13/2020,5.53E-07
7/14/2020,3.14E-06
7/15/2020,1.84E-06
7/16/2020,7.38E-07
7/17/2020,1.84E-06
7/18/2020,5.53E-07
7/19/2020,8.30E-07
7/20/2020,1.11E-06
7/21/2020,3.50E-06
7/22/2020,1.11E-06
7/23/2020,4.80E-06
7/24/2020,1.29E-06
7/25/2020,3.50E-06
7/26/2020,1.11E-06
7/27/2020,2.77E-06
7/28/2020,3.32E-06
7/29/2020,4.06E-06
7/30/2020,6.64E-06
7/31/2020,5.90E-06
8/1/2020,2.40E-06
8/2/2020,2.77E-06
8/3/2020,1.22E-05
8/4/2020,5.16E-06
8/5/2020,8.67E-06
8/6/2020,1.09E-05
8/7/2020,1.53E-05
8/8/2020,8.85E-06
8/9/2020,7.19E-06
8/10/2020,8.49E-06
8/11/2020,1.24E-05
8/12/2020,5.90E-06
8/13/2020,1.25E-05
8/14/2020,1.05E-05
8/15/2020,1.05E-05
8/16/2020,7.38E-06
8/17/2020,1.01E-05
8/18/2020,9.41E-06
8/19/2020,9.41E-06
8/20/2020,6.46E-06
8/21/2020,1.44E-05
8/22/2020,4.43E-06
8/23/2020,4.43E-06
8/24/2020,1.33E-05
8/25/2020,1.09E-05
8/26/2020,9.22E-06
8/27/2020,7.01E-06
8/28/2020,7.38E-06
8/29/2020,5.35E-06
8/30/2020,5.90E-06
8/31/2020,2.56E-05
9/1/2020,1.64E-05
9/2/2020,3.01E-05
9/3/2020,1.59E-05
9/4/2020,2.05E-05
9/5/2020,1.20E-05
9/6/2020,1.70E-05
9/7/2020,2.45E-05
9/8/2020,1.88E-05
9/9/2020,2.27E-05
9/10/2020,2.23E-05
9/11/2020,2.51E-05
9/12/2020,1.40E-05
9/13/2020,1.38E-05
9/14/2020,2.25E-05
9/15/2020,2.16E-05
9/16/2020,1.94E-05
9/17/2020,2.69E-05
9/18/2020,2.31E-05
9/19/2020,1.64E-05
9/20/2020,7.19E-06
9/21/2020,1.99E-05
9/22/2020,2.73E-05
9/23/2020,2.29E-05
9/24/2020,2.38E-05
9/25/2020,2.56E-05
9/26/2020,1.51E-05
9/27/2020,1.31E-05
9/28/2020,1.66E-05
9/29/2020,2.34E-05
9/30/2020,2.07E-05
10/1/2020,2.25E-05
10/2/2020,2.49E-05
10/3/2020,1.44E-05
10/4/2020,1.75E-05
10/5/2020,2.73E-05
10/6/2020,3.30E-05
10/7/2020,4.22E-05
10/8/2020,3.84E-05
10/9/2020,3.08E-05
10/10/2020,1.44E-05
10/11/2020,1.07E-05
10/12/2020,2.12E-05
10/13/2020,2.84E-05
10/14/2020,2.95E-05
10/15/2020,3.39E-05
10/16/2020,2.49E-05
10/17/2020,1.79E-05
10/18/2020,1.62E-05
10/19/2020,2.69E-05
10/20/2020,3.12E-05
10/21/2020,3.54E-05
10/22/2020,4.98E-05
10/23/2020,5.50E-05
10/24/2020,4.00E-05
10/25/2020,2.95E-05
10/26/2020,7.99E-05
10/27/2020,5.98E-05
10/28/2020,7.43E-05
10/29/2020,9.13E-05
10/30/2020,9.19E-05
10/31/2020,4.96E-05
11/1/2020,5.61E-05
11/2/2020,0.00012986
11/3/2020,0.000113812
11/4/2020,0.000114734
11/5/2020,0.000120083
11/6/2020,0.000111783
11/7/2020,7.53E-05
11/8/2020,9.02E-05
11/9/2020,0.000109385
11/10/2020,0.000103666
11/11/2020,0.000115103
11/12/2020,0.000132258
11/13/2020,0.000126908
11/14/2020,9.56E-05
11/15/2020,1.25E-04
11/16/2020,0.000154946
11/17/2020,0.000137976
11/18/2020,0.000121006
11/19/2020,0.000123772
11/20/2020,0.000105695
11/21/2020,6.23E-05
11/22/2020,7.62E-05
11/23/2020,7.71E-05
11/24/2020,9.85E-05
11/25/2020,0.000101637
11/26/2020,8.85E-05
11/27/2020,8.21E-05
11/28/2020,6.51E-05
11/29/2020,5.20E-05
11/30/2020,5.94E-05
12/1/2020,8.13E-05
12/2/2020,6.97E-05
12/3/2020,7.42E-05
12/4/2020,7.93E-05
12/5/2020,5.02E-05
12/6/2020,4.61E-05
12/7/2020,7.01E-05
12/8/2020,8.49E-05
12/9/2020,6.68E-05
12/10/2020,9.19E-05
12/11/2020,7.67E-05
12/12/2020,6.71E-05
12/13/2020,3.69E-05
12/14/2020,6.11E-05
12/15/2020,9.56E-05
12/16/2020,8.49E-05
12/17/2020,8.56E-05
12/18/2020,7.95E-05
12/19/2020,6.92E-05
12/20/2020,5.96E-05
12/21/2020,7.95E-05
12/22/2020,0.000109938
12/23/2020,9.65E-05
12/24/2020,8.78E-05
12/25/2020,5.85E-05
12/26/2020,7.93E-05
12/27/2020,7.03E-05
12/28/2020,9.70E-05
12/29/2020,0.000127831
12/30/2020,0.000135024
12/31/2020,0.000102744
1/1/2021,4.35E-05
1/2/2021,8.54E-05
1/3/2021,8.30E-05
1/4/2021,9.76E-05
1/5/2021,0.00017247
1/6/2021,0.00014517
1/7/2021,0.000152179
1/8/2021,0.00012617
1/9/2021,8.17E-05
