,0
0,0.71
1,0.712857143
2,0.694285714
3,0.685714286
4,0.68
5,0.674285714
6,0.637142857
7,0.632857143
8,0.661428571
9,0.66
10,0.657142857
11,0.654285714
12,0.651428571
13,0.615714286
14,0.614285714
15,0.647142857
16,0.647142857
17,0.645714286
18,0.644285714
19,0.64
20,0.558571429
21,0.551428571
22,0.574285714
23,0.525714286
24,0.525714286
25,0.53
26,0.578571429
27,0.552857143
28,0.57
29,0.661428571
30,0.665714286
31,0.668571429
32,0.672857143
33,0.674285714
34,0.637142857
35,0.635714286
36,0.674285714
37,0.675714286
38,0.675714286
39,0.677142857
40,0.674285714
41,0.587142857
42,0.582857143
43,0.625714286
44,0.627142857
45,0.63
46,0.637142857
47,0.691428571
48,0.661428571
49,0.665714286
50,0.717142857
51,0.715714286
52,0.717142857
53,0.718571429
54,0.735714286
55,0.708571429
56,0.7
57,0.75
58,0.767142857
59,0.782857143
60,0.784285714
61,0.721428571
62,0.678571429
63,0.681428571
64,0.718571429
65,0.72
66,0.721428571
67,0.788571429
68,0.811428571
69,0.782857143
70,0.835714286
71,0.885714286
72,0.871428571
73,0.855714286
74,0.84
75,0.821428571
76,0.717142857
77,0.705714286
78,0.767142857
79,0.765714286
80,0.765714286
81,0.768571429
82,0.77
83,0.718571429
84,0.721428571
85,0.791428571
86,0.79
87,0.787142857
88,0.785714286
89,0.778571429
90,0.66
91,0.615714286
92,0.677142857
93,0.668571429
94,0.661428571
95,0.662857143
96,0.71
97,0.678571429
98,0.677142857
99,0.755714286
100,0.754285714
101,0.748571429
102,0.745714286
103,0.742857143
104,0.674285714
105,0.658571429
106,0.731428571
107,0.724285714
108,0.715714286
109,0.71
110,0.702857143
111,0.634285714
112,0.621428571
113,0.704285714
114,0.702857143
115,0.698571429
116,0.698571429
117,0.695714286
118,0.628571429
119,0.622857143
120,0.71
121,0.708571429
122,0.704285714
123,0.702857143
124,0.7
125,0.622857143
126,0.61
127,0.698571429
128,0.701428571
129,0.702857143
130,0.704285714
131,0.704285714
132,0.634285714
133,0.625714286
134,0.705714286
135,0.714285714
136,0.722857143
137,0.732857143
138,0.738571429
139,0.672857143
140,0.671428571
141,0.748571429
142,0.754285714
143,0.76
144,0.771428571
145,0.781428571
146,0.725714286
147,0.718571429
148,0.788571429
149,0.795714286
150,0.802857143
151,0.808571429
152,0.811428571
153,0.76
154,0.747142857
155,0.805714286
156,0.807142857
157,0.81
158,0.817142857
159,0.822857143
160,0.785714286
161,0.782857143
162,0.831428571
163,0.835714286
164,0.838571429
165,0.844285714
166,0.847142857
167,0.807142857
168,0.804285714
169,0.847142857
170,0.85
171,0.848571429
172,0.852857143
173,0.854285714
174,0.821428571
175,0.812857143
176,0.852857143
177,0.861428571
178,0.865714286
179,0.87
180,0.871428571
181,0.848571429
182,0.844285714
183,0.875714286
184,0.875714286
185,0.878571429
186,0.884285714
187,0.887142857
188,0.861428571
189,0.865714286
190,0.901428571
191,0.904285714
192,0.905714286
193,0.907142857
194,0.91
195,0.878571429
196,0.872857143
197,0.897142857
198,0.895714286
199,0.894285714
200,0.894285714
201,0.894285714
202,0.867142857
203,0.867142857
204,0.89
205,0.865714286
206,0.84
207,0.815714286
208,0.79
209,0.737142857
210,0.734285714
211,0.778571429
212,0.792857143
213,0.807142857
214,0.825714286
215,0.845714286
216,0.818571429
217,0.822857143
218,0.857142857
219,0.868571429
220,0.878571429
221,0.89
222,0.901428571
223,0.881428571
224,0.87
225,0.89
226,0.888571429
227,0.887142857
228,0.887142857
229,0.887142857
230,0.877142857
231,0.88
232,0.904285714
233,0.904285714
234,0.902857143
235,0.902857143
236,0.902857143
237,0.881428571
238,0.881428571
239,0.901428571
240,0.901428571
241,0.9
242,0.901428571
243,0.9
244,0.877142857
245,0.875714286
246,0.894285714
247,0.892857143
248,0.888571429
249,0.887142857
250,0.885714286
251,0.864285714
252,0.865714286
253,0.882857143
254,0.878571429
255,0.874285714
256,0.87
257,0.867142857
258,0.841428571
259,0.84
260,0.851428571
261,0.847142857
262,0.847142857
263,0.847142857
264,0.847142857
265,0.827142857
266,0.84
267,0.864285714
268,0.861428571
269,0.858571429
270,0.857142857
271,0.855714286
272,0.83
273,0.854285714
274,0.878571429
275,0.857142857
276,0.828571429
277,0.777142857
278,0.687142857
279,0.55
280,0.52
281,0.557142857
282,0.535714286
283,0.538571429
284,0.581428571
285,0.617142857
286,0.537142857
287,0.535714286
288,0.605714286
289,0.621428571
290,0.634285714
291,0.61
292,0.691428571
293,0.674285714
294,0.677142857
295,0.732857143
296,0.767142857
