,Date,Stringency_index
230,26Oct2020,0.3935
231,27Oct2020,0.3935
232,28Oct2020,0.3935
233,29Oct2020,0.4815
234,30Oct2020,0.4815
235,31Oct2020,0.4815
236,01Nov2020,0.4815
237,02Nov2020,0.4815
238,03Nov2020,0.4815
239,04Nov2020,0.4815
240,05Nov2020,0.4815
241,06Nov2020,0.4815
242,07Nov2020,0.4815
243,08Nov2020,0.4815
244,09Nov2020,0.4815
245,10Nov2020,0.4815
246,11Nov2020,0.4815
247,12Nov2020,0.4815
248,13Nov2020,0.4815
249,14Nov2020,0.4815
250,15Nov2020,0.4815
251,16Nov2020,0.4815
252,17Nov2020,0.4815
253,18Nov2020,0.4815
254,19Nov2020,0.4815
255,20Nov2020,0.4815
256,21Nov2020,0.4815
257,22Nov2020,0.4815
258,23Nov2020,0.4815
259,24Nov2020,0.4815
260,25Nov2020,0.4815
261,26Nov2020,0.4815
262,27Nov2020,0.5740999999999999
263,28Nov2020,0.5740999999999999
264,29Nov2020,0.5740999999999999
265,30Nov2020,0.537
266,01Dec2020,0.537
267,02Dec2020,0.537
268,03Dec2020,0.537
269,04Dec2020,0.537
270,05Dec2020,0.537
271,06Dec2020,0.537
272,07Dec2020,0.537
273,08Dec2020,0.537
274,09Dec2020,0.537
275,10Dec2020,0.537
276,11Dec2020,0.537
277,12Dec2020,0.537
278,13Dec2020,0.537
279,14Dec2020,0.537
280,15Dec2020,0.5463
281,16Dec2020,0.5463
282,17Dec2020,0.5463
283,18Dec2020,0.5463
284,19Dec2020,0.5463
285,20Dec2020,0.5463
286,21Dec2020,0.5463
287,22Dec2020,0.537
