,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.02
7,1.0257142857142858
8,1.0185714285714287
9,1.02
10,1.02
11,1.02
12,1.0214285714285714
13,1.0214285714285714
14,1.0257142857142858
15,1.0242857142857142
16,1.0314285714285714
17,1.0142857142857142
18,0.9242857142857143
19,0.92
20,0.9142857142857143
21,0.8971428571428571
22,0.8914285714285713
23,0.9114285714285714
24,0.9771428571428571
25,0.9557142857142857
26,0.9385714285714286
27,0.9385714285714286
28,0.9142857142857143
29,0.8828571428571429
30,0.8642857142857143
31,0.8357142857142857
32,0.7971428571428573
33,0.7485714285714287
34,0.7057142857142857
35,0.6685714285714286
36,0.6614285714285714
37,0.6657142857142857
38,0.6557142857142857
39,0.6442857142857144
40,0.6357142857142857
41,0.6271428571428571
42,0.6071428571428572
43,0.6057142857142856
44,0.6328571428571429
45,0.6428571428571428
46,0.6471428571428572
47,0.65
48,0.6485714285714286
49,0.6314285714285715
50,0.6214285714285714
51,0.6342857142857143
52,0.6371428571428571
53,0.64
54,0.6442857142857144
55,0.6471428571428572
56,0.6385714285714286
57,0.6485714285714286
58,0.6757142857142857
59,0.68
60,0.6814285714285714
61,0.68
62,0.6785714285714286
63,0.6142857142857143
64,0.5885714285714285
65,0.5971428571428572
66,0.5471428571428572
67,0.5471428571428572
68,0.55
69,0.5971428571428572
70,0.6028571428571429
71,0.6242857142857143
72,0.7042857142857143
73,0.7128571428571427
74,0.7171428571428572
75,0.72
76,0.7228571428571428
77,0.6585714285714286
78,0.65
79,0.67
80,0.67
81,0.6714285714285714
82,0.6242857142857143
83,0.6671428571428573
84,0.66
85,0.6771428571428573
86,0.7228571428571428
87,0.7328571428571428
88,0.7885714285714286
89,0.7971428571428573
90,0.8042857142857143
91,0.7814285714285714
92,0.7771428571428572
93,0.8185714285714286
94,0.8242857142857143
95,0.8285714285714286
96,0.83
97,0.8285714285714286
98,0.8042857142857143
99,0.7971428571428573
100,0.8357142857142857
101,0.7857142857142857
102,0.7871428571428573
103,0.7928571428571428
104,0.7942857142857143
105,0.77
106,0.7728571428571428
107,0.8728571428571429
108,0.8785714285714286
109,0.8828571428571429
110,0.8885714285714286
111,0.8928571428571429
112,0.8614285714285714
113,0.8485714285714286
114,0.8928571428571429
115,0.8942857142857144
116,0.8942857142857144
117,0.8928571428571429
118,0.8914285714285713
119,0.8628571428571429
120,0.8542857142857143
121,0.8985714285714286
122,0.8985714285714286
123,0.9
124,0.9
125,0.9014285714285714
126,0.8685714285714287
127,0.8571428571428571
128,0.9
129,0.8971428571428571
130,0.8942857142857144
131,0.8942857142857144
132,0.8942857142857144
133,0.8614285714285714
134,0.8471428571428571
135,0.8928571428571429
136,0.8957142857142857
137,0.8942857142857144
138,0.8928571428571429
139,0.8928571428571429
140,0.8628571428571429
141,0.8457142857142856
142,0.8842857142857143
143,0.8814285714285713
144,0.8771428571428571
145,0.8757142857142857
146,0.8742857142857143
147,0.8442857142857143
148,0.8328571428571427
149,0.8728571428571429
150,0.8714285714285714
151,0.8671428571428571
152,0.8657142857142857
153,0.8642857142857143
154,0.8328571428571427
155,0.8171428571428572
156,0.8571428571428571
157,0.8557142857142856
158,0.8514285714285714
159,0.85
160,0.8485714285714286
161,0.82
162,0.8085714285714286
163,0.85
164,0.8485714285714286
165,0.8457142857142856
166,0.8414285714285714
167,0.8371428571428572
168,0.8014285714285714
169,0.7842857142857143
170,0.8271428571428572
171,0.8228571428571427
172,0.82
173,0.8185714285714286
174,0.8185714285714286
175,0.7885714285714286
176,0.7728571428571428
177,0.82
178,0.8185714285714286
179,0.8171428571428572
180,0.8157142857142857
181,0.8157142857142857
182,0.7842857142857143
183,0.7628571428571428
184,0.8071428571428573
185,0.8071428571428573
186,0.81
187,0.81
188,0.8114285714285714
189,0.7857142857142857
190,0.7757142857142857
191,0.8242857142857143
192,0.8242857142857143
193,0.8257142857142857
194,0.83
195,0.8328571428571427
196,0.8028571428571428
197,0.79
198,0.8357142857142857
199,0.8385714285714286
200,0.84
201,0.842857142857143
202,0.8457142857142856
203,0.8142857142857143
204,0.7971428571428573
205,0.8342857142857143
206,0.7814285714285714
207,0.7814285714285714
208,0.7842857142857143
209,0.79
210,0.7685714285714286
211,0.7657142857142857
212,0.8642857142857143
213,0.8714285714285714
214,0.8742857142857143
215,0.88
216,0.8857142857142857
217,0.8614285714285714
218,0.8457142857142856
219,0.88
220,0.87
221,0.8128571428571427
222,0.8142857142857143
223,0.8157142857142857
224,0.7971428571428573
225,0.7842857142857143
226,0.83
227,0.8914285714285713
228,0.8928571428571429
229,0.8957142857142857
230,0.9014285714285714
231,0.8914285714285713
232,0.8771428571428571
233,0.8985714285714286
234,0.9014285714285714
235,0.9028571428571429
236,0.9028571428571429
237,0.9
238,0.89
239,0.8842857142857143
240,0.9057142857142857
241,0.9085714285714286
242,0.907142857142857
243,0.91
244,0.9114285714285714
245,0.9014285714285714
246,0.89
247,0.9028571428571429
248,0.9042857142857144
249,0.9014285714285714
250,0.9014285714285714
251,0.9014285714285714
252,0.8942857142857144
253,0.89
254,0.8985714285714286
255,0.8985714285714286
256,0.8942857142857144
257,0.89
258,0.8771428571428571
259,0.8471428571428571
260,0.84
261,0.8471428571428571
262,0.8242857142857143
263,0.81
264,0.8071428571428573
265,0.8128571428571427
266,0.7957142857142857
267,0.7857142857142857
268,0.8128571428571427
269,0.8114285714285714
270,0.8071428571428573
271,0.8028571428571428
272,0.7985714285714286
273,0.7828571428571428
274,0.78
275,0.7985714285714286
276,0.7985714285714286
277,0.7971428571428573
278,0.7957142857142857
279,0.7942857142857143
280,0.7757142857142857
281,0.77
282,0.7871428571428573
283,0.7885714285714286
284,0.7885714285714286
285,0.79
286,0.79
287,0.7771428571428572
288,0.7714285714285714
289,0.7771428571428572
290,0.7628571428571428
291,0.7471428571428572
292,0.7328571428571428
293,0.7185714285714286
