,Date,Stringency_index
219,20-Oct-20,0.5463
220,21-Oct-20,0.5463
221,22-Oct-20,0.5463
222,23-Oct-20,0.5463
223,24-Oct-20,0.5463
224,25-Oct-20,0.5463
225,26-Oct-20,0.5463
226,27-Oct-20,0.5463
227,28-Oct-20,0.5463
228,29-Oct-20,0.5463
229,30-Oct-20,0.5463
230,31-Oct-20,0.5463
231,1-Nov-20,0.5463
232,2-Nov-20,0.5463
233,3-Nov-20,0.5463
234,4-Nov-20,0.5463
235,5-Nov-20,0.5463
236,6-Nov-20,0.5463
237,7-Nov-20,0.5463
238,8-Nov-20,0.5463
239,9-Nov-20,0.6667
240,10-Nov-20,0.6667
241,11-Nov-20,0.6667
242,12-Nov-20,0.6667
243,13-Nov-20,0.6667
244,14-Nov-20,0.6667
245,15-Nov-20,0.6667
246,16-Nov-20,0.7685
247,17-Nov-20,0.7685
248,18-Nov-20,0.7685
249,19-Nov-20,0.7685
250,20-Nov-20,0.7685
251,21-Nov-20,0.7685
252,22-Nov-20,0.7685
253,23-Nov-20,0.7685
254,24-Nov-20,0.7685
255,25-Nov-20,0.7685
256,26-Nov-20,0.7685
257,27-Nov-20,0.7685
258,28-Nov-20,0.7685
259,29-Nov-20,0.7685
260,30-Nov-20,0.7685
261,1-Dec-20,0.7685
262,2-Dec-20,0.7685
263,3-Dec-20,0.7685
264,4-Dec-20,0.7685
265,5-Dec-20,0.7685
266,6-Dec-20,0.7685
267,7-Dec-20,0.7685
268,8-Dec-20,0.7685
269,9-Dec-20,0.7685
270,10-Dec-20,0.7685
271,11-Dec-20,0.7685
272,12-Dec-20,0.7685
273,13-Dec-20,0.7685
274,14-Dec-20,0.7685
275,15-Dec-20,0.7685
276,16-Dec-20,0.7685
277,17-Dec-20,0.7685
278,18-Dec-20,0.7685
279,19-Dec-20,0.7685
280,20-Dec-20,0.7685
281,21-Dec-20,0.7685
282,22-Dec-20,0.7685
283,23-Dec-20,0.7685
284,24-Dec-20,0.7685
285,25-Dec-20,0.7685
286,26-Dec-20,0.7685
287,27-Dec-20,0.7685
288,28-Dec-20,0.7685
289,29-Dec-20,0.7685
290,30-Dec-20,0.7685
291,31-Dec-20,0.7685
292,1-Jan-21,0.7685
293,2-Jan-21,0.7685
294,3-Jan-21,0.7685
295,4-Jan-21,0.7685
296,5-Jan-21,0.7685
297,6-Jan-21,0.7685
298,7-Jan-21,0.7685
