0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.14196666666666666
7,0.1574
8,0.1821
9,0.20679999999999998
10,0.23149999999999996
11,0.24076666666666666
12,0.2592833333333333
13,0.28859999999999997
14,0.30865
15,0.3703666666666667
16,0.43671666666666664
17,0.5030666666666667
18,0.5601666666666666
19,0.6064666666666666
20,0.6635666666666666
21,0.6789999999999999
22,0.6898
23,0.7006
24,0.7113999999999999
25,0.7222
26,0.7222
27,0.7222
28,0.7222
29,0.7222
30,0.7222
31,0.7222
32,0.7222
33,0.7222
34,0.7222
35,0.7222
36,0.7222
37,0.7222
38,0.7222
39,0.7222
40,0.7222
41,0.7222
42,0.7222
43,0.7222
44,0.7222
45,0.7222
46,0.7222
47,0.7222
48,0.7160333333333333
49,0.7098666666666666
50,0.7037
51,0.6975333333333333
52,0.6913666666666667
53,0.6852
54,0.6852
55,0.6852
56,0.6852
57,0.6852
58,0.6852
59,0.6852
60,0.6852
61,0.6852
62,0.6852
63,0.6852
64,0.6852
65,0.6852
66,0.6852
67,0.6852
68,0.6852
69,0.6852
70,0.6852
71,0.6852
72,0.6852
73,0.6852
74,0.6852
75,0.6852
76,0.6852
77,0.6852
78,0.6852
79,0.6852
80,0.6852
81,0.6852
82,0.6852
83,0.6852
84,0.6852
85,0.6759333333333334
86,0.6666666666666666
87,0.6574
88,0.6435166666666666
89,0.6296333333333334
90,0.6157500000000001
91,0.6111333333333334
92,0.6065166666666667
93,0.6019
94,0.6019
95,0.6019
96,0.6019
97,0.6019
98,0.6019
99,0.6019
100,0.6019
101,0.6019
102,0.5972666666666667
103,0.5926333333333333
104,0.588
105,0.5833666666666667
106,0.5787333333333334
107,0.5741
108,0.5741
109,0.5741
110,0.5741
111,0.5741
112,0.5741
113,0.5741
114,0.5741
115,0.5741
116,0.5741
117,0.5741
118,0.5741
119,0.5741
120,0.5741
121,0.5741
122,0.5741
123,0.5741
124,0.5741
125,0.5741
126,0.5741
127,0.5741
128,0.5741
129,0.5741
130,0.5741
131,0.5741
132,0.5741
133,0.5741
134,0.5741
135,0.5741
136,0.5741
137,0.5741
138,0.5741
139,0.5741
140,0.5741
141,0.5741
142,0.5741
143,0.5741
144,0.5741
145,0.5741
146,0.5741
147,0.5741
148,0.5741
149,0.5741
150,0.5741
151,0.5741
152,0.5741
153,0.5741
154,0.5741
155,0.5741
156,0.5679166666666667
157,0.5617333333333333
158,0.5509333333333334
159,0.5401333333333334
160,0.5293333333333333
161,0.5185333333333334
162,0.5139166666666667
163,0.5093
164,0.5093
165,0.5093
166,0.5093
167,0.5093
168,0.5093
169,0.5093
170,0.5093
171,0.5093
172,0.5093
173,0.5093
174,0.5093
175,0.5093
176,0.5093
177,0.5093
178,0.5093
179,0.5093
180,0.5093
181,0.5093
182,0.5093
183,0.5093
184,0.5093
185,0.5093
186,0.5093
187,0.5093
188,0.5093
189,0.5093
190,0.5093
191,0.5093
192,0.5093
193,0.5093
194,0.5093
195,0.5039
196,0.4985
197,0.49310000000000004
198,0.4877
199,0.4823
200,0.47690000000000005
201,0.47690000000000005
202,0.47690000000000005
203,0.47690000000000005
204,0.47690000000000005
205,0.4823
206,0.4877
207,0.49310000000000004
208,0.4985
209,0.5039
210,0.5093
211,0.5093
212,0.5093
213,0.5093
214,0.5093
215,0.5093
216,0.5093
217,0.5093
218,0.5093
219,0.5093
220,0.5093
221,0.5093
222,0.5093
223,0.5093
224,0.5093
225,0.5093
226,0.4938666666666667
227,0.4784333333333333
228,0.463
229,0.44756666666666667
230,0.4321333333333333
231,0.4167
232,0.4167
233,0.4167
234,0.4167
235,0.4167
236,0.4167
237,0.4089833333333333
238,0.40126666666666666
239,0.39355
240,0.3858333333333333
241,0.37811666666666666
242,0.3750166666666667
243,0.3796333333333333
244,0.38425
245,0.38886666666666664
246,0.39348333333333324
247,0.39809999999999995
248,0.39809999999999995
249,0.39809999999999995
250,0.39809999999999995
251,0.39809999999999995
252,0.39809999999999995
253,0.39809999999999995
254,0.39809999999999995
255,0.39809999999999995
256,0.4228
257,0.4475
258,0.4722
259,0.49690000000000006
260,0.5216
261,0.5463
262,0.5463
263,0.5385833333333333
264,0.5308666666666667
265,0.52315
266,0.5046333333333334
267,0.4861166666666667
268,0.4676
269,0.45680000000000004
270,0.44908333333333333
271,0.44136666666666663
272,0.44445
273,0.44753333333333334
274,0.45061666666666667
275,0.4537
276,0.4537
277,0.4537
278,0.4537
279,0.4537
280,0.4537
281,0.4537
282,0.4537
283,0.4537
284,0.4537
285,0.4537
286,0.46449999999999997
287,0.4753
288,0.4861
289,0.49689999999999995
290,0.5076999999999999
291,0.5185
292,0.5185
293,0.5185
294,0.5185
295,0.5185
296,0.5185
297,0.5185
298,0.5185
299,0.5185
300,0.5185
301,0.5185
302,0.5185
303,0.5185
304,0.5185
305,0.5185
306,0.5185
307,0.5185
308,0.5185
309,0.5185
310,0.5185
311,0.5185
312,0.5447333333333333
313,0.5709666666666666
314,0.5972
315,0.6234333333333333
316,0.6496666666666666
317,0.6805333333333333
318,0.6851666666666666
319,0.6898
320,0.6944333333333333
321,0.6990666666666666
322,0.7037
323,0.7037
324,0.7037
325,0.7037
326,0.7037
327,0.7037
328,0.7037
329,0.7037
330,0.7037
331,0.7037
332,0.7037
333,0.7037
334,0.7037
335,0.7037
336,0.7037
337,0.7037
