,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.9242857142857143
7,0.9042857142857144
8,0.9028571428571429
9,0.917142857142857
10,0.9257142857142857
11,0.937142857142857
12,0.9514285714285714
13,0.9657142857142857
14,0.9642857142857143
15,0.9642857142857143
16,0.97
17,0.9728571428571429
18,0.9771428571428571
19,0.9814285714285714
20,0.9857142857142857
21,0.9857142857142857
22,0.9842857142857143
23,0.9842857142857143
24,0.9828571428571429
25,0.9842857142857143
26,0.9828571428571429
27,0.97
28,0.9214285714285714
29,0.8914285714285713
30,0.8557142857142856
31,0.7885714285714286
32,0.72
33,0.6614285714285714
34,0.6385714285714286
35,0.5971428571428572
36,0.5885714285714285
37,0.6085714285714285
38,0.6071428571428572
39,0.6057142857142856
40,0.6057142857142856
41,0.6057142857142856
42,0.5814285714285714
43,0.5828571428571429
44,0.6085714285714285
45,0.6114285714285714
46,0.6128571428571429
47,0.6157142857142857
48,0.6157142857142857
49,0.5928571428571429
50,0.5971428571428572
51,0.6242857142857143
52,0.6142857142857143
53,0.6014285714285714
54,0.5814285714285714
55,0.53
56,0.45285714285714285
57,0.4471428571428572
58,0.4814285714285715
59,0.44285714285714284
60,0.46714285714285714
61,0.5214285714285715
62,0.5771428571428572
63,0.5657142857142857
64,0.5842857142857143
65,0.6785714285714286
66,0.6842857142857143
67,0.6914285714285714
68,0.6971428571428572
69,0.7014285714285714
70,0.6728571428571428
71,0.6742857142857143
72,0.7085714285714286
73,0.7142857142857143
74,0.7214285714285714
75,0.7271428571428572
76,0.7314285714285714
77,0.6414285714285713
78,0.6457142857142857
79,0.6757142857142857
80,0.6771428571428573
81,0.68
82,0.6857142857142857
83,0.7542857142857143
84,0.7314285714285714
85,0.74
86,0.77
87,0.7742857142857144
88,0.7814285714285714
89,0.7914285714285714
90,0.7985714285714286
91,0.7771428571428572
92,0.7842857142857143
93,0.8214285714285714
94,0.8242857142857143
95,0.8271428571428572
96,0.83
97,0.7514285714285713
98,0.6957142857142857
99,0.6914285714285714
100,0.7185714285714286
101,0.7171428571428572
102,0.72
103,0.8028571428571428
104,0.84
105,0.82
106,0.8271428571428572
107,0.86
108,0.7785714285714286
109,0.78
110,0.7828571428571428
111,0.7842857142857143
112,0.7585714285714286
113,0.76
114,0.8685714285714287
115,0.8685714285714287
116,0.8685714285714287
117,0.87
118,0.8685714285714287
119,0.84
120,0.8457142857142856
121,0.8785714285714286
122,0.8757142857142857
123,0.8728571428571429
124,0.8714285714285714
125,0.87
126,0.8357142857142857
127,0.8314285714285714
128,0.86
129,0.8442857142857143
130,0.83
131,0.8171428571428572
132,0.8042857142857143
133,0.7585714285714286
134,0.7528571428571428
135,0.7957142857142857
136,0.7885714285714286
137,0.7814285714285714
138,0.7742857142857144
139,0.7671428571428572
140,0.7228571428571428
141,0.72
142,0.76
143,0.7414285714285714
144,0.7242857142857143
145,0.71
146,0.6928571428571427
147,0.6314285714285715
148,0.6342857142857143
149,0.6971428571428572
150,0.6857142857142857
151,0.6714285714285714
152,0.6614285714285714
153,0.6485714285714286
154,0.5785714285714285
155,0.5714285714285715
156,0.6428571428571428
157,0.64
158,0.6342857142857143
159,0.6328571428571429
160,0.63
161,0.5628571428571428
162,0.5585714285714285
163,0.63
164,0.6357142857142857
165,0.6385714285714286
166,0.6414285714285713
167,0.6428571428571428
168,0.5785714285714285
169,0.5785714285714285
170,0.6485714285714286
171,0.6642857142857143
172,0.68
173,0.6957142857142857
174,0.7114285714285714
175,0.6628571428571428
176,0.66
177,0.72
178,0.73
179,0.7414285714285714
180,0.7542857142857143
181,0.7657142857142857
182,0.7271428571428572
183,0.7214285714285714
184,0.7728571428571428
185,0.7828571428571428
186,0.7942857142857143
187,0.8071428571428573
188,0.8185714285714286
189,0.79
190,0.7842857142857143
191,0.8242857142857143
192,0.8257142857142857
193,0.8271428571428572
194,0.8328571428571427
195,0.8371428571428572
196,0.8114285714285714
197,0.8085714285714286
198,0.8457142857142856
199,0.8485714285714286
200,0.8485714285714286
201,0.85
202,0.85
203,0.8228571428571427
204,0.8128571428571427
205,0.8414285714285714
206,0.8414285714285714
207,0.8414285714285714
208,0.8442857142857143
209,0.8457142857142856
210,0.8242857142857143
211,0.8228571428571427
212,0.8514285714285714
213,0.8571428571428571
214,0.8614285714285714
215,0.8657142857142857
216,0.8685714285714287
217,0.8485714285714286
218,0.8485714285714286
219,0.8714285714285714
220,0.8685714285714287
221,0.8671428571428571
222,0.8685714285714287
223,0.8685714285714287
224,0.8485714285714286
225,0.8442857142857143
226,0.87
227,0.8628571428571429
228,0.8542857142857143
229,0.8457142857142856
230,0.8371428571428572
231,0.8114285714285714
232,0.8057142857142857
233,0.83
234,0.8271428571428572
235,0.8242857142857143
236,0.8214285714285714
237,0.8157142857142857
238,0.7842857142857143
239,0.7885714285714286
240,0.8228571428571427
241,0.8371428571428572
242,0.85
243,0.8685714285714287
244,0.8871428571428571
245,0.8714285714285714
246,0.87
247,0.89
248,0.8914285714285713
249,0.8885714285714286
250,0.8914285714285713
251,0.8942857142857144
252,0.88
253,0.8785714285714286
254,0.8928571428571429
255,0.8957142857142857
256,0.8928571428571429
257,0.8914285714285713
258,0.8871428571428571
259,0.8685714285714287
260,0.8714285714285714
261,0.8842857142857143
262,0.88
263,0.8742857142857143
264,0.8728571428571429
265,0.87
266,0.8457142857142856
267,0.842857142857143
268,0.8571428571428571
269,0.8514285714285714
270,0.842857142857143
271,0.8371428571428572
272,0.8342857142857143
273,0.8114285714285714
274,0.81
275,0.8228571428571427
276,0.8228571428571427
277,0.8214285714285714
278,0.8228571428571427
279,0.8242857142857143
280,0.8057142857142857
281,0.8114285714285714
282,0.8271428571428572
283,0.8285714285714286
284,0.8285714285714286
285,0.8314285714285714
286,0.8342857142857143
287,0.8185714285714286
288,0.8271428571428572
289,0.8442857142857143
290,0.8442857142857143
291,0.8442857142857143
292,0.8457142857142856
293,0.8457142857142856
294,0.8271428571428572
295,0.8342857142857143
296,0.8557142857142856
297,0.8542857142857143
298,0.8542857142857143
299,0.8557142857142856
300,0.8557142857142856
301,0.8357142857142857
302,0.8371428571428572
303,0.8657142857142857
304,0.8614285714285714
305,0.8571428571428571
