,0
0,0.662857143
1,0.644285714
2,0.645714286
3,0.648571429
4,0.648571429
5,0.648571429
6,0.65
7,0.651428571
8,0.635714286
9,0.647142857
10,0.665714286
11,0.664285714
12,0.661428571
13,0.658571429
14,0.654285714
15,0.575714286
16,0.577142857
17,0.602857143
18,0.541428571
19,0.541428571
20,0.545714286
21,0.607142857
22,0.587142857
23,0.592857143
24,0.687142857
25,0.7
26,0.712857143
27,0.724285714
28,0.735714286
29,0.715714286
30,0.72
31,0.745714286
32,0.748571429
33,0.751428571
34,0.754285714
35,0.757142857
36,0.664285714
37,0.661428571
38,0.682857143
39,0.687142857
40,0.692857143
41,0.701428571
42,0.781428571
43,0.765714286
44,0.78
45,0.818571429
46,0.82
47,0.822857143
48,0.825714286
49,0.832857143
50,0.807142857
51,0.804285714
52,0.842857143
53,0.842857143
54,0.844285714
55,0.844285714
56,0.765714286
57,0.7
58,0.69
59,0.721428571
60,0.718571429
61,0.722857143
62,0.805714286
63,0.844285714
64,0.82
65,0.832857143
66,0.882857143
67,0.801428571
68,0.797142857
69,0.795714286
70,0.794285714
71,0.75
72,0.74
73,0.858571429
74,0.86
75,0.86
76,0.861428571
77,0.814285714
78,0.76
79,0.761428571
80,0.804285714
81,0.807142857
82,0.812857143
83,0.867142857
84,0.888571429
85,0.85
86,0.852857143
87,0.907142857
88,0.904285714
89,0.902857143
90,0.905714286
91,0.907142857
92,0.864285714
93,0.847142857
94,0.894285714
95,0.892857143
96,0.89
97,0.89
98,0.89
99,0.852857143
100,0.842857143
101,0.885714286
102,0.88
103,0.875714286
104,0.872857143
105,0.868571429
106,0.827142857
107,0.821428571
108,0.872857143
109,0.871428571
110,0.87
111,0.87
112,0.868571429
113,0.824285714
114,0.812857143
115,0.862857143
116,0.855714286
117,0.85
118,0.848571429
119,0.847142857
120,0.801428571
121,0.787142857
122,0.834285714
123,0.83
124,0.824285714
125,0.82
126,0.815714286
127,0.768571429
128,0.76
129,0.808571429
130,0.804285714
131,0.801428571
132,0.801428571
133,0.802857143
134,0.76
135,0.751428571
136,0.805714286
137,0.805714286
138,0.805714286
139,0.807142857
140,0.81
141,0.771428571
142,0.755714286
143,0.81
144,0.811428571
145,0.817142857
146,0.822857143
147,0.827142857
148,0.795714286
149,0.782857143
150,0.832857143
151,0.832857143
152,0.835714286
153,0.84
154,0.848571429
155,0.818571429
156,0.808571429
157,0.847142857
158,0.85
159,0.854285714
160,0.857142857
161,0.861428571
162,0.834285714
163,0.825714286
164,0.86
165,0.86
166,0.861428571
167,0.865714286
168,0.87
169,0.85
170,0.845714286
171,0.882857143
172,0.888571429
173,0.894285714
174,0.9
175,0.905714286
176,0.884285714
177,0.874285714
178,0.901428571
179,0.898571429
180,0.898571429
181,0.901428571
182,0.905714286
183,0.887142857
184,0.872857143
185,0.894285714
186,0.895714286
187,0.895714286
188,0.898571429
189,0.905714286
190,0.897142857
191,0.85
192,0.87
193,0.867142857
194,0.861428571
195,0.855714286
196,0.851428571
197,0.878571429
198,0.874285714
199,0.894285714
200,0.884285714
201,0.874285714
202,0.865714286
203,0.855714286
204,0.825714286
205,0.82
206,0.845714286
207,0.844285714
208,0.842857143
209,0.845714286
210,0.85
211,0.825714286
212,0.827142857
213,0.855714286
214,0.865714286
215,0.874285714
216,0.884285714
217,0.895714286
218,0.878571429
219,0.867142857
220,0.882857143
221,0.88
222,0.875714286
223,0.872857143
224,0.871428571
225,0.861428571
226,0.851428571
227,0.852857143
228,0.855714286
229,0.858571429
230,0.861428571
231,0.865714286
232,0.86
233,0.865714286
234,0.864285714
235,0.864285714
236,0.864285714
237,0.858571429
238,0.858571429
239,0.852857143
240,0.857142857
241,0.851428571
242,0.851428571
243,0.857142857
244,0.86
245,0.861428571
246,0.857142857
247,0.868571429
248,0.864285714
249,0.864285714
250,0.862857143
251,0.865714286
252,0.87
253,0.865714286
254,0.877142857
255,0.877142857
256,0.877142857
257,0.877142857
258,0.875714286
259,0.874285714
260,0.865714286
261,0.871428571
262,0.867142857
263,0.858571429
264,0.85
265,0.831428571
266,0.811428571
267,0.782857143
268,0.78
269,0.777142857
270,0.744285714
271,0.718571429
272,0.687142857
273,0.62
274,0.525714286
275,0.481428571
276,0.504285714
277,0.48
278,0.464285714
279,0.487142857
