,0
0,1.064285714
1,1.064285714
2,1.065714286
3,1.067142857
4,1.04
5,1.067142857
6,1.067142857
7,1.071428571
8,1.067142857
9,1.061428571
10,1.034285714
11,0.972857143
12,0.955714286
13,0.941428571
14,0.925714286
15,0.882857143
16,0.857142857
17,0.832857143
18,0.788571429
19,0.76
20,0.745714286
21,0.751428571
22,0.731428571
23,0.71
24,0.685714286
25,0.644285714
26,0.612857143
27,0.595714286
28,0.607142857
29,0.602857143
30,0.6
31,0.598571429
32,0.581428571
33,0.574285714
34,0.577142857
35,0.597142857
36,0.598571429
37,0.598571429
38,0.6
39,0.585714286
40,0.577142857
41,0.585714286
42,0.614285714
43,0.612857143
44,0.611428571
45,0.611428571
46,0.595714286
47,0.545714286
48,0.53
49,0.532857143
50,0.488571429
51,0.478571429
52,0.48
53,0.502857143
54,0.508571429
55,0.544285714
56,0.622857143
57,0.64
58,0.645714286
59,0.651428571
60,0.641428571
61,0.59
62,0.59
63,0.614285714
64,0.617142857
65,0.62
66,0.622857143
67,0.65
68,0.648571429
69,0.667142857
70,0.71
71,0.714285714
72,0.718571429
73,0.722857143
74,0.708571429
75,0.7
76,0.71
77,0.758571429
78,0.771428571
79,0.782857143
80,0.79
81,0.772857143
82,0.76
83,0.767142857
84,0.801428571
85,0.8
86,0.804285714
87,0.808571429
88,0.787142857
89,0.767142857
90,0.781428571
91,0.831428571
92,0.794285714
93,0.8
94,0.808571429
95,0.795714286
96,0.778571429
97,0.782857143
98,0.871428571
99,0.821428571
100,0.822857143
101,0.822857143
102,0.801428571
103,0.781428571
104,0.787142857
105,0.891428571
106,0.891428571
107,0.891428571
108,0.891428571
109,0.868571429
110,0.841428571
111,0.837142857
112,0.885714286
113,0.882857143
114,0.88
115,0.88
116,0.86
117,0.834285714
118,0.828571429
119,0.882857143
120,0.882857143
121,0.882857143
122,0.881428571
123,0.86
124,0.837142857
125,0.825714286
126,0.878571429
127,0.874285714
128,0.868571429
129,0.868571429
130,0.847142857
131,0.827142857
132,0.818571429
133,0.867142857
134,0.867142857
135,0.862857143
136,0.862857143
137,0.84
138,0.815714286
139,0.81
140,0.857142857
141,0.851428571
142,0.845714286
143,0.842857143
144,0.821428571
145,0.798571429
146,0.792857143
147,0.847142857
148,0.844285714
149,0.841428571
150,0.837142857
151,0.812857143
152,0.787142857
153,0.775714286
154,0.827142857
155,0.822857143
156,0.82
157,0.817142857
158,0.795714286
159,0.77
160,0.761428571
161,0.814285714
162,0.811428571
163,0.808571429
164,0.807142857
165,0.788571429
166,0.761428571
167,0.74
168,0.792857143
169,0.792857143
170,0.794285714
171,0.792857143
172,0.775714286
173,0.764285714
174,0.758571429
175,0.814285714
176,0.814285714
177,0.815714286
178,0.818571429
179,0.802857143
180,0.78
181,0.77
182,0.822857143
183,0.825714286
184,0.827142857
185,0.83
186,0.814285714
187,0.795714286
188,0.788571429
189,0.84
190,0.84
191,0.838571429
192,0.84
193,0.822857143
194,0.804285714
195,0.797142857
196,0.85
197,0.854285714
198,0.858571429
199,0.862857143
200,0.847142857
201,0.834285714
202,0.825714286
203,0.872857143
204,0.871428571
205,0.871428571
206,0.874285714
207,0.854285714
208,0.837142857
209,0.828571429
210,0.88
211,0.874285714
212,0.868571429
213,0.867142857
214,0.851428571
215,0.845714286
216,0.825714286
217,0.864285714
218,0.858571429
