,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.9657142857142857
7,0.952857142857143
8,0.9514285714285714
9,0.9542857142857143
10,0.9314285714285714
11,0.9142857142857143
12,0.9042857142857144
13,0.8985714285714286
14,0.8857142857142857
15,0.8871428571428571
16,0.9185714285714286
17,0.9457142857142857
18,0.9671428571428571
19,0.99
20,1.0114285714285713
21,1.0171428571428571
22,1.0157142857142858
23,1.012857142857143
24,1.0114285714285713
25,1.0057142857142858
26,1.0
27,0.9928571428571429
28,0.9771428571428571
29,0.9685714285714286
30,0.9514285714285714
31,0.8985714285714286
32,0.8385714285714286
33,0.78
34,0.7285714285714286
35,0.6728571428571428
36,0.6514285714285714
37,0.6614285714285714
38,0.6528571428571428
39,0.6414285714285713
40,0.6357142857142857
41,0.6242857142857143
42,0.5914285714285714
43,0.5928571428571429
44,0.6142857142857143
45,0.6142857142857143
46,0.6128571428571429
47,0.6171428571428571
48,0.6128571428571429
49,0.5857142857142857
50,0.5957142857142856
51,0.6285714285714286
52,0.63
53,0.6285714285714286
54,0.6342857142857143
55,0.6328571428571429
56,0.5971428571428572
57,0.6042857142857143
58,0.6357142857142857
59,0.5871428571428572
60,0.5857142857142857
61,0.5914285714285714
62,0.5985714285714285
63,0.5685714285714285
64,0.58
65,0.6714285714285714
66,0.6728571428571428
67,0.6714285714285714
68,0.6771428571428573
69,0.6742857142857143
70,0.6414285714285713
71,0.6457142857142857
72,0.6871428571428573
73,0.6414285714285713
74,0.6357142857142857
75,0.6385714285714286
76,0.6342857142857143
77,0.5971428571428572
78,0.6014285714285714
79,0.6928571428571427
80,0.6871428571428573
81,0.6514285714285714
82,0.6614285714285714
83,0.6628571428571428
84,0.63
85,0.64
86,0.7128571428571427
87,0.7557142857142857
88,0.7571428571428572
89,0.7657142857142857
90,0.7671428571428572
91,0.7285714285714286
92,0.7214285714285714
93,0.7742857142857144
94,0.7757142857142857
95,0.7757142857142857
96,0.78
97,0.7185714285714286
98,0.65
99,0.6514285714285714
100,0.6985714285714286
101,0.6971428571428572
102,0.6957142857142857
103,0.7585714285714286
104,0.7857142857142857
105,0.7428571428571428
106,0.7642857142857143
107,0.8271428571428572
108,0.77
109,0.77
110,0.7757142857142857
111,0.7728571428571428
112,0.7157142857142857
113,0.7185714285714286
114,0.8357142857142857
115,0.8357142857142857
116,0.8328571428571427
117,0.8371428571428572
118,0.8328571428571427
119,0.78
120,0.79
121,0.8542857142857143
122,0.8542857142857143
123,0.8514285714285714
124,0.8557142857142856
125,0.85
126,0.79
127,0.7928571428571428
128,0.8742857142857143
129,0.8728571428571429
130,0.8685714285714287
131,0.8714285714285714
132,0.8657142857142857
133,0.8042857142857143
134,0.78
135,0.8485714285714286
136,0.8485714285714286
137,0.8471428571428571
138,0.8514285714285714
139,0.85
140,0.8
141,0.7871428571428573
142,0.8457142857142856
143,0.84
144,0.8328571428571427
145,0.83
146,0.82
147,0.7685714285714286
148,0.7685714285714286
149,0.8371428571428572
150,0.8328571428571427
151,0.8242857142857143
152,0.8242857142857143
153,0.8157142857142857
154,0.7542857142857143
155,0.7428571428571428
156,0.81
157,0.8014285714285714
158,0.7871428571428573
159,0.7814285714285714
160,0.77
161,0.7042857142857143
162,0.6885714285714286
163,0.7642857142857143
164,0.7571428571428572
165,0.7457142857142857
166,0.74
167,0.73
168,0.6642857142857143
169,0.6471428571428572
170,0.7285714285714286
171,0.7242857142857143
172,0.72
173,0.7214285714285714
174,0.7171428571428572
175,0.6528571428571428
176,0.6328571428571429
177,0.7128571428571427
178,0.7128571428571427
179,0.7114285714285714
180,0.7185714285714286
181,0.72
182,0.6657142857142857
183,0.6571428571428573
184,0.7357142857142857
185,0.7442857142857143
186,0.7528571428571428
187,0.7671428571428572
188,0.7742857142857144
189,0.7228571428571428
190,0.7157142857142857
191,0.7871428571428573
192,0.7914285714285714
193,0.7942857142857143
194,0.8028571428571428
195,0.8085714285714286
196,0.7628571428571428
197,0.7557142857142857
198,0.8185714285714286
199,0.8228571428571427
200,0.8257142857142857
201,0.8314285714285714
202,0.8314285714285714
203,0.7871428571428573
204,0.7785714285714286
205,0.8342857142857143
206,0.8328571428571427
207,0.8285714285714286
208,0.8328571428571427
209,0.8314285714285714
210,0.7914285714285714
211,0.7857142857142857
212,0.842857142857143
213,0.8514285714285714
214,0.8528571428571429
215,0.86
216,0.86
217,0.8228571428571427
218,0.8157142857142857
219,0.8642857142857143
220,0.8657142857142857
221,0.8642857142857143
222,0.87
223,0.8685714285714287
224,0.8328571428571427
225,0.8257142857142857
226,0.8714285714285714
227,0.8742857142857143
228,0.8714285714285714
229,0.87
230,0.8642857142857143
231,0.8285714285714286
232,0.8185714285714286
233,0.8542857142857143
234,0.8485714285714286
235,0.8442857142857143
236,0.8457142857142856
237,0.8385714285714286
238,0.8071428571428573
239,0.8028571428571428
240,0.8442857142857143
241,0.8385714285714286
242,0.8285714285714286
243,0.8242857142857143
244,0.81
245,0.7671428571428572
246,0.7557142857142857
247,0.7914285714285714
248,0.7814285714285714
249,0.77
250,0.7657142857142857
251,0.7571428571428572
252,0.7185714285714286
253,0.72
254,0.7685714285714286
255,0.7828571428571428
256,0.7942857142857143
257,0.8128571428571427
258,0.8242857142857143
259,0.8
260,0.8014285714285714
261,0.8328571428571427
262,0.8342857142857143
263,0.83
264,0.8314285714285714
265,0.8257142857142857
266,0.7985714285714286
267,0.7985714285714286
268,0.8285714285714286
269,0.8285714285714286
270,0.8257142857142857
271,0.83
272,0.8257142857142857
273,0.8028571428571428
274,0.8028571428571428
275,0.8271428571428572
