,beta,b,gamma,eta_0,phi,I0,Ii0,Error
0,0.2867788856046241,0.0015146400715286,0.2134912344864143,2.731175020215417,-67.1982629426068,4.7590480016142174e-05,6.590358225046543e-06,7.633677891144705e-11
1,0.2471968274609492,0.0009061792568747,0.1835477991585354,1.4106592240148714,-80.52041866689952,3.588306615009949e-05,2.47934591039328e-05,7.906596094775158e-11
2,0.2087521533568431,0.0001209153866618,0.1511618641511767,1.4951606152785275,-62.1220913611488,3.4123240554954345e-05,1.3901860916618532e-05,7.951107529191152e-11
3,0.2604326627901213,0.0165863015866257,0.1893193261856073,4.484107115682535,-75.28649417168265,7.385172584480246e-05,2.0067657629931965e-05,7.99088920964894e-11
4,0.3603253034744194,0.0178463745437387,0.2680438071473553,3.1058468170921727,-53.74702797416141,3.281199853405268e-05,1.0450986330212634e-05,8.089123447868802e-11
5,0.304080368420731,0.0055454794060804,0.2271170501236337,2.4297325231104336,-70.17006996572412,4.016696264360111e-05,1.6355853794366175e-05,8.157425036109562e-11
6,0.239228854865161,0.0023092461891375,0.177510770918424,1.7650974951350196,-70.72751568467682,5.032798235220241e-05,1.886586415234065e-05,8.164198943057113e-11
7,0.2394685209188162,0.0115118351857303,0.1759268283413756,1.0618290125823833,-66.30425266559728,2.592438123195205e-05,3.513832414729074e-05,8.175819751052862e-11
8,0.2676124323117914,0.0042721674753008,0.1974189698408777,2.026356729620696,-65.58837997507464,3.643279942872609e-05,2.8803031105752707e-05,8.195577874576353e-11
9,0.3441854791727188,0.016404899489103,0.25620061017744,3.690666488492692,-62.17440474951732,5.120206769668462e-05,3.1168269597280613e-05,8.222282889305379e-11
10,0.2301516520582668,0.0255020657389351,0.1642665312547427,3.686982165430626,-65.02325166731362,6.427686469584747e-05,1.673977765385089e-05,8.238293407490408e-11
11,0.2180060565683542,0.0162750839146846,0.1579590375862596,1.9398082813125512,-48.258550046914245,4.831743432000362e-05,1.580471905770521e-05,8.273514833522798e-11
12,0.2518228281155882,0.0156299395168183,0.1838540452552529,2.2475003923170624,-85.70059199516865,4.34396222550445e-05,1.4161152328675665e-05,8.283210983011481e-11
13,0.253523939023361,0.00093793526241,0.187953747316777,1.3849835733213711,-94.7937751966049,2.8193767889665976e-05,1.4274419917781408e-05,8.308310632729423e-11
14,0.2236104598640027,0.0006041550797295,0.1607841466198242,2.966016069657099,-71.78534438969767,4.477579248417467e-05,4.192714078347293e-05,8.322040963371701e-11
15,0.2857673812574938,0.0015588129256272,0.2138900750573182,2.2900525963875564,-66.3135942398857,4.515567996532741e-05,1.551184724622385e-05,8.360712485648397e-11
16,0.2300088104740278,0.0139695167564524,0.1666220757742765,1.1815477216458623,-59.32416322151136,2.167587266012313e-05,1.220492015162454e-05,8.381354741170129e-11
17,0.2978437079401471,0.003325737068492,0.224389833535051,1.2858045751864986,-52.73437114987942,2.884215570475421e-05,1.830914345488612e-05,8.385944040664408e-11
18,0.2632718970704288,0.0253425148018691,0.190466808065617,2.46514402325116,-61.21414916153661,3.600887048543974e-05,2.5245556102463137e-05,8.402315979252785e-11
19,0.2090708454855447,0.0181751947459518,0.1483546431053749,2.229411828616556,-50.44665163432764,3.979208020696424e-05,2.881454935133705e-05,8.407369044016564e-11
20,0.3089037689203658,0.0208209680898375,0.2280223706882587,2.813350489131344,-64.47090626160788,4.149015400902468e-05,2.048101077799321e-05,8.420710284865485e-11
21,0.3827828582392338,0.0154031239317187,0.2883078135730349,1.0785058305516448,-60.17404376302768,1.4017388102394724e-05,1.4804915705475612e-05,8.428374341116602e-11
22,0.2542811188052885,0.0185651833941342,0.1847350539242283,2.5741849958758647,-62.76194213450822,4.055182107324351e-05,4.363490063750503e-05,8.482566569368995e-11
23,0.2646436894089801,0.0232733380504671,0.1915109047806268,1.861701111252752,-57.025114131362805,2.454759755685144e-05,1.4389606977535364e-05,8.48797672466376e-11
24,0.2878632976961627,0.0265621830780978,0.2095591757954492,2.7465896961749543,-64.53668222643923,3.608513283178121e-05,1.2024434562436864e-05,8.503219062011106e-11
25,0.2485196801508103,0.0194985434596492,0.179657212958123,2.001845323059924,-67.69099966557958,3.264763488384632e-05,7.599536749006145e-06,8.507323134890669e-11
26,0.3317018717979885,0.0021886025744979,0.2469336710350859,2.8187409915991584,-80.41485536435273,2.702717614883691e-05,2.056955620231348e-05,8.517161307209689e-11
27,0.2063296240559038,0.0133574402783698,0.1489833955165926,1.312482881707984,-78.48595706318828,3.3004122400189435e-05,2.4979613616464276e-05,8.526129014459966e-11
28,0.2446296528755411,0.0051066382947831,0.181019114210743,2.1640308051847,-89.027355614442,5.300114582899182e-05,1.8254320013898093e-05,8.545004954717727e-11
29,0.2970045867876253,0.0267593117189834,0.2179197111781979,2.307896902168764,-56.08819405878912,3.358341653167006e-05,1.2051228097760376e-05,8.567867531876213e-11
30,0.3320673084627943,0.0225883208998177,0.2450502474329139,1.1121197087551076,-54.64253359496512,1.1139429334878689e-05,1.4423145525677452e-05,8.637624341180052e-11
31,0.2279046455982564,0.0043173515032011,0.1659285501666056,1.7649418507786157,-85.41785752711753,3.273498184717764e-05,3.785825807080551e-05,8.643012550419477e-11
32,0.2322829038068072,0.0301489015420369,0.1675788190626196,1.455374229604836,-67.20875648224805,3.338020321027568e-05,2.449092986810509e-05,8.666359894693625e-11
33,0.2395939877135969,0.0186171863215647,0.1729121036275676,1.9519735734707664,-63.79622915682061,3.073027187051412e-05,2.130703392844208e-05,8.669389778129765e-11
34,0.3017783246412083,0.0120432008226756,0.2254408590757564,1.695965225060697,-54.034137954558815,3.4788617894694706e-05,3.125846835565778e-05,8.673192838069805e-11
35,0.32196264212385,0.0181006207584858,0.2402995781191453,1.402426341362354,-47.26573288735121,2.2053587138993468e-05,2.399441304566529e-05,8.690023261442628e-11
36,0.3691565838171434,0.0125021000725361,0.2776469547148597,3.68567469185966,-53.5912168989331,5.333289535125801e-05,2.502617213037166e-05,8.705391926643064e-11
37,0.2095573097671849,0.0136223732463449,0.1487057387477784,1.8228356157094807,-61.65245003376445,3.0361583958303902e-05,2.2118939781368032e-05,8.711556530256289e-11
38,0.2600666107402468,0.0158080623789225,0.1902239996634873,2.557988433350292,-63.81663746651115,4.272080753711016e-05,3.52677729388201e-06,8.718944005228265e-11
39,0.1781898326868076,0.0420439041359652,0.1218854428876939,3.3434185314985605,-64.39635230193383,6.887395431888629e-05,3.362576093321877e-05,8.722718155249035e-11
40,0.3106110503382279,0.0235430783212519,0.227908863517531,2.206177056023693,-53.38950913909006,2.34007884388969e-05,1.7099741027878948e-05,8.733603526625517e-11
41,0.3026684661216694,0.0133417193637339,0.2218105691483922,2.749330328866714,-60.03218843751184,2.638315821288692e-05,2.2976004828034655e-05,8.74317434151186e-11
42,0.2734952508396991,0.0379271784683792,0.1941557320464831,3.916920778437106,-48.65683423856528,3.047361449570264e-05,1.5716425290062092e-05,8.754130585382578e-11
43,0.3519152597581432,0.0139396732057918,0.2640382918024891,2.386992468834502,-54.72935822139439,3.794041679543196e-05,1.6373673576920593e-05,8.765575135665806e-11
44,0.3442686257935112,0.0193108841357213,0.2547808617838448,3.7184019898061367,-59.1392684388988,4.550166450864955e-05,1.9643220035837927e-05,8.855713400573932e-11
45,0.3034538214630209,0.0203375138332737,0.2252927920001126,2.260520389129294,-70.94238312243485,4.6860244871590285e-05,1.404923041423835e-05,8.856546417249345e-11
46,0.2231049683237627,0.0306716272373659,0.1609606852416009,1.9836683629100684,-83.44518662958916,5.838195872330712e-05,5.520869099256766e-06,8.870225375173787e-11
47,0.3259934602181547,0.0297174739137794,0.239249195810473,1.7989925003393847,-50.16932324693239,1.7340843452740336e-05,1.909063572200877e-05,8.887578578658184e-11
48,0.2719021985080742,0.0162157800179604,0.19496475351223,4.635856161091149,-46.30148561303511,3.794925523600944e-05,1.4891534687122428e-05,8.889805334142737e-11
