,beta,b,gamma,c,eta_0,epsilon,kappa,lambda,phi,I0,x0,C0,Error_I,Error_X
14000,0.4436492040056954,0.0811400069349219,0.3661184577735571,1.7509486304203122e-05,1.750556062903061,0.3122964152553437,3116.020856431081,0.0151380830110326,-61.424614290447934,2.295388432431347e-05,0.0625946963824977,0.0001448923521488,1.4093423048342771e-11,0.0618876765940957
14001,0.4407464949571308,0.051293267405157,0.3429810722418209,2.483023290605643e-05,1.616712693937835,0.4056386824987091,3493.0955699284204,0.0047452109777787,-54.87939116501892,9.523993637327623e-06,0.0403034099223345,0.0001042683615556,2.238576544949984e-11,0.1027895503482421
14002,0.3794529896585626,0.1469948744768779,0.2811609297137378,3.634861822804806e-05,2.65852223881505,0.4221189275315886,4465.5696023165365,0.0075728139543789,-49.76154195884429,1.4866964266453228e-05,0.0710789376970048,0.0001129562217399,2.4152647161591172e-11,0.1129142386247504
14003,0.4170952704970618,0.0998720319265638,0.3280252643440375,2.518451546390709e-05,2.7577605051184038,0.4181668356284137,3937.5060929075535,0.0032437352844546,-48.95300343889981,1.2165516783591068e-05,0.076692388228602,0.0001653705624525,2.4949646226439737e-11,0.105587305135497
14004,0.4455743269663128,0.0381952695165533,0.3919849057705971,3.219727685910282e-05,2.1897313696830363,0.2368621077503048,2550.2374753515423,0.0007692114692557,-48.123689191147335,5.362522663952579e-05,0.0856245284019854,0.0001062218964471,2.5338171041484068e-11,0.0720038604200277
14005,0.5105192037979787,0.0672413971538207,0.4420859587110256,2.2831600526739107e-05,2.6112717220603114,0.2428150609424567,3355.3805388727787,0.0066194711642211,-53.23628262597109,2.486568780919285e-05,0.0948233418526217,9.360959051585104e-05,2.7690881357046028e-11,0.0860072739542737
14006,0.4171672439920399,0.0773794661131542,0.3541952317825838,7.597149583632815e-06,2.413050231032168,0.3180243691574312,3889.869738373014,0.0384887542841044,-52.008765337206896,5.3327632208969935e-05,0.0444187201916523,0.0001446949474805,3.319602102983087e-11,0.0373534096437921
14007,0.5097054223913504,0.0194187029103972,0.4590924141180212,8.852415910082744e-06,2.6340394655848303,0.4396071542873085,3459.6345300819,0.0185531582441824,-58.33098954884738,5.565952327208427e-05,0.019249274897205,0.0001416026516628,3.9281596805187027e-11,0.1014011505705524
14008,0.4384934971355622,0.2166506131050854,0.3516720859897854,2.6107568321459987e-05,4.380119146086228,0.2854341158122142,3327.959946107904,0.0009320637489609,-62.89094929982114,2.7144672692542755e-05,0.0505088058725319,6.703770873124837e-05,4.1365999436592524e-11,0.1078568901105482
14009,0.5549515942311644,0.2133054246557991,0.4498229426311325,8.128830650946093e-06,1.2013321602302636,0.5064273637392359,3242.518248046693,0.0346614578115629,-76.38287907771354,1.1334944652949238e-05,0.068517024537102,0.0001084889774402,4.1923062656587697e-11,0.1260022575119825
