,beta,b,gamma,eta_0,phi,I0,Ii0,Error
0,0.6364388689616467,0.179479381879685,0.4424557778757187,4.005234277794787,-50.29708052825882,2.579551834669422e-06,1.2467245587127595e-05,7.224971875613252e-11
1,0.6549034505433983,0.1364488518131378,0.4678262850645479,4.366627701926655,-52.43108907367813,7.48426486313172e-06,1.4076411412604653e-05,9.330631751988384e-11
2,0.6604496443030942,0.1710077640714527,0.4640188157008018,3.7736268633381647,-53.48710961032217,4.631904260991021e-06,1.4472789018339684e-05,9.429399548638024e-11
3,0.6405819622684285,0.1517014807388148,0.4530230132767725,4.787218205299953,-54.51193871523273,9.697369226220804e-06,1.3606603694160649e-05,9.925039378173115e-11
4,0.649629434575739,0.1367501229491074,0.4678857183593324,2.7263057100747687,-50.77468168376113,5.153245360214752e-06,1.3057980201525358e-05,1.0154663219010227e-10
5,0.6217804512287763,0.1803784626743966,0.4358836660910932,2.9677041877070565,-51.30708861941294,3.666630635471061e-06,1.094673584773326e-05,1.0514787960563239e-10
6,0.6490596140640701,0.1396884258017789,0.4635237733162438,3.373322516188276,-49.99804156189614,4.81396970541581e-06,1.1569636302865924e-05,1.0587737074461958e-10
7,0.4761894290489833,0.2359370641672095,0.3180296228735234,4.008160659263443,-51.82986777733897,5.113997448605864e-06,1.28672697710026e-05,1.07441425378575e-10
8,0.6858744332030989,0.1288111371169249,0.4941247760938297,4.887778823918508,-57.2531300881675,1.3275214337902216e-05,1.3915678290199552e-05,1.0792608219584992e-10
9,0.675791683552596,0.1490103901669914,0.4776372595509843,6.468424495962682,-56.72030328152493,9.069761906772628e-06,1.1440522260091231e-05,1.0953707734565655e-10
10,0.613330139689998,0.1347989233949154,0.4426019323923643,2.5099164759821364,-53.215399368538414,8.527847530098204e-06,7.560408721593041e-06,1.1045371391308207e-10
11,0.6203152849671089,0.1675936178918012,0.4358554141971491,4.425074493913742,-55.86367115550618,9.138231751299142e-06,1.129708767308447e-05,1.1245873762488111e-10
12,0.6700493702614668,0.1329092657476352,0.4849627743018219,3.101597263000186,-55.4677181213122,9.824722409807131e-06,9.12476528632509e-06,1.1391313060950404e-10
13,0.5092165974451802,0.1772377039784538,0.3533616828389131,3.1817805158625254,-48.55381955910695,4.741549468913428e-06,1.1350237078240613e-05,1.1542413081687712e-10
14,0.6356260454908305,0.1309546662837984,0.4588936050390668,3.706787047590285,-55.691704554849416,1.2651369776349458e-05,1.176298511384076e-05,1.1815936421376366e-10
15,0.6319579661395848,0.142633980522434,0.4512513987345323,4.693343594924468,-54.09113221209459,1.13200234510419e-05,1.0320843657075957e-05,1.1860337313767218e-10
16,0.6976568323701522,0.1493247723862436,0.496469418397126,5.048338558120843,-57.34275884059277,8.573102425023418e-06,9.949322083349546e-06,1.1910786182954854e-10
17,0.5072488462889677,0.1613427060776141,0.359352864668597,2.4442636560595066,-51.24534524417704,1.0564067347096356e-05,1.238555165951667e-05,1.2013080314168723e-10
18,0.6677107898897665,0.1493906998914604,0.4714605213300126,5.827310603583975,-55.96351307617429,1.1511667646097005e-05,1.3691691998273314e-05,1.2036985884071375e-10
19,0.598338153936357,0.1713270000440204,0.4210504042839506,4.239050635389519,-56.66267128898224,1.1232412169792292e-05,1.4456412830189543e-05,1.2215419015835555e-10
20,0.6729058983364741,0.1194920807731059,0.4845864046806503,5.185833745371265,-52.34069722216768,9.473079343459402e-06,1.353991113884698e-05,1.2256083835530126e-10
21,0.6408696281999823,0.1368154394184979,0.4612969383601025,2.6265045613596216,-50.98638158596357,4.389330184227383e-06,1.4226125014932e-05,1.2480135321811972e-10
22,0.662955824124035,0.1303198611354777,0.4777423690979012,3.746711682682864,-55.84536775450166,1.23954716811688e-05,1.2468309810766774e-05,1.25061798842201e-10
23,0.5949668590125607,0.1322583665137753,0.4295273335604113,2.749732480357575,-51.93374311486736,8.779112993502372e-06,1.4261374527108052e-05,1.2676020354195127e-10
24,0.6665042302849471,0.1204739422065888,0.4843119020145783,3.132523274061203,-51.33314904568928,6.944303226800384e-06,1.0974204847491207e-05,1.2696312134496922e-10
25,0.6259894077770157,0.1439565068443529,0.4464427774668308,4.751953986394068,-53.67070706499928,9.203882451082764e-06,1.4121941823421702e-05,1.2802367301016066e-10
26,0.6697664876589801,0.1224770198668666,0.485296146711683,4.273788801828236,-54.7925474152224,1.1543976220384975e-05,1.3205653864164276e-05,1.2852614303577778e-10
27,0.6903520456640675,0.1225705469399916,0.4994176202602127,5.012696165657953,-59.60061573917976,1.8281665148655443e-05,1.1350652610626392e-05,1.2984678350795738e-10
28,0.6905543944520747,0.1450425036867646,0.4959824396870901,3.70598280280662,-57.80116602437713,1.0193045722212336e-05,1.3313813628181984e-05,1.3052804318722972e-10
29,0.6744298644852429,0.1170430247179245,0.4924589051628772,2.603021546246234,-52.60921090869128,6.859815166635129e-06,1.028991804961482e-05,1.3053314932983027e-10
30,0.6541341759431974,0.1429125653223029,0.4665306477899991,4.459700017475655,-56.819539633813775,1.1331596965177515e-05,1.0487874765031597e-05,1.3216359835340295e-10
31,0.4977074255876946,0.1739917288838379,0.3466531995855461,4.9290535174075725,-54.4037339358144,1.5024491092912876e-05,1.3150537613511947e-05,1.3258010788874052e-10
32,0.663719191201251,0.1371440586241942,0.4750534989406211,5.58462412201875,-55.74657575482379,1.1192267075583348e-05,1.0675547293624396e-05,1.3371490959304803e-10
33,0.5874168104764458,0.1275304144582046,0.4209202329040792,5.122101140239027,-53.863844707042205,1.7922156637484656e-05,1.3126486980339755e-05,1.3427063490773462e-10
34,0.5799464929685867,0.1520413530864406,0.4097506242512608,5.730658613235895,-56.8325050318286,1.5520198021419378e-05,1.3516010105254963e-05,1.343044714465244e-10
35,0.5650562577327344,0.1588276753621047,0.4005214382967055,3.442800925789868,-56.185837427445925,1.1821081935152787e-05,1.2442633355496576e-05,1.3440995448245469e-10
36,0.5651224828239045,0.1500847352358416,0.4043787837194799,2.969448181018287,-56.66131191010487,1.4113661486441962e-05,1.3800465350439337e-05,1.3465978270523968e-10
37,0.662175072704767,0.1340493247171954,0.4699895747523718,5.352637187056921,-51.85086381136856,7.440392477096594e-06,1.3813422449091355e-05,1.3473920306467209e-10
38,0.6162044437109415,0.1222844358971926,0.4476703851044343,2.7303160930326458,-53.38089630439861,1.1917213938454925e-05,9.3985993459108e-06,1.3473975670407988e-10
39,0.6412935212212006,0.1720584353856254,0.4452672079853698,5.464970118541904,-51.756169972107,5.247674112615972e-06,1.3173738409275142e-05,1.3573552489192964e-10
40,0.5515033059222983,0.1573251877757117,0.3894370681131448,5.372082470438142,-56.51931580771406,1.9421011714643723e-05,1.2574236313445004e-05,1.35803745558511e-10
41,0.5122883812515154,0.1872492672363387,0.3565780976556792,3.419325394394354,-53.56193698411781,8.634646329543778e-06,1.1300893587413486e-05,1.3709539749681292e-10
42,0.6496680353629777,0.1223188695232601,0.4708228615018488,3.627020224408637,-56.19529005758056,1.2583490021211196e-05,1.3342941796844805e-05,1.3713170504203762e-10
43,0.5803209559612712,0.1444665698435601,0.4130668646490549,3.024912379877172,-49.21681075066097,6.821501707735911e-06,1.202731815144888e-05,1.3759958229599573e-10
44,0.6368051290971364,0.2040952369917973,0.4397908962733639,3.7076201665285033,-52.77778771863088,2.5888150540620683e-06,1.2732072290577292e-05,1.3811137526864976e-10
45,0.5721854738936228,0.1494430939510186,0.4072303138324641,3.4794202171812505,-51.08218394109469,7.267648913104647e-06,1.1864270224819582e-05,1.3914015760385904e-10
46,0.5794697604067585,0.1303720837890572,0.4163738800565674,3.530035131733369,-50.37683256375719,9.54100980493608e-06,1.3954130633591203e-05,1.39224526965259e-10
47,0.7045079880335972,0.1528463454509332,0.496174311722287,5.446510539480217,-55.23116038798737,7.3006926715557455e-06,1.15381300122541e-05,1.3947126387083468e-10
48,0.5910195151425415,0.1351168903057355,0.4248986652828949,3.093682078386151,-54.12283308037757,9.716083866056576e-06,1.255125675937756e-05,1.3955612005570238e-10
49,0.6212780253373387,0.1334459431947973,0.4469518611419289,3.8506220100860897,-56.52917708419602,1.267001587352902e-05,1.216290739375473e-05,1.39920225204217e-10
50,0.5505269513644655,0.1994216894737065,0.3764446952333989,5.113414638735258,-53.11396159672596,8.979747770743104e-06,1.1706434714229426e-05,1.4016091964074543e-10
51,0.664678683215296,0.1480631083356549,0.4726117495848133,5.650150011660557,-58.71911552514492,1.2646606927545384e-05,1.13299174683685e-05,1.404284058253077e-10
52,0.5800054749627654,0.133126752611676,0.4176175622038005,2.985160621118833,-53.82392476648168,1.0376685886609268e-05,1.160020916898956e-05,1.4081593568148588e-10
53,0.5373010286257666,0.1977703323515392,0.3741640594454566,2.192796544483512,-54.61348156080591,7.075089812143952e-06,8.716171163301823e-06,1.4095489256571044e-10
54,0.617838435350238,0.1705055989160313,0.4315345007228032,3.5676215836888376,-50.54702050992488,2.8303411214299923e-06,1.3301478402803116e-05,1.4193266834321472e-10
55,0.6204497275304073,0.1611122385904271,0.4354566217742299,6.224829218059515,-52.64895900206024,8.31078620322401e-06,1.3303999750135526e-05,1.4284937826487636e-10
56,0.6073134802035127,0.1267725353554503,0.4371191803254155,4.668006771136972,-55.22680523167193,1.4551033951010763e-05,9.567413086736782e-06,1.428693518639583e-10
