,beta,b,gamma,eta_0,phi,I0,Ii0,Error
0,0.7904199833612998,0.7113353220744142,0.3541496107361745,3.159398729534048,-91.73624477579445,6.872822917547812e-06,9.827529634054282e-05,2.0499306804068552e-10
1,0.8014819784728285,0.7569991238053273,0.3405377410067255,3.447716604724824,-91.75924136773514,5.065325284993936e-06,0.0001147085911844,2.0546628640295316e-10
2,0.6774597251816353,0.8309311426469236,0.2646835022596502,1.5024117693369714,-90.56865506221315,3.157082681089361e-06,0.0001070893900026,2.057057025828067e-10
3,0.7581572197198969,0.751814408617344,0.3237021940129947,2.845745977711693,-91.3801415648275,5.37965674249246e-06,0.0001060638485916,2.0623767929430834e-10
4,0.8911105220501256,0.6380696709118551,0.4318126628211443,2.2820878280549355,-92.13186950260707,4.283652626196051e-06,0.0001053868367381,2.0625401641517175e-10
5,0.739389320332403,0.8727453911441353,0.2728358349535978,4.0317394988376405,-91.1424425209116,4.646145437205463e-06,0.0001142472509785,2.0637517366933668e-10
6,0.77498825464366,0.7994346943846419,0.3155770671021669,2.369093765720858,-91.99671370552132,4.0042565801735e-06,0.0001070254749941,2.0647556491711783e-10
7,0.8236876308901082,0.7602924779730774,0.3513191340326306,1.97698053993232,-91.75656228547491,2.763994017541215e-06,0.0001030468934974,2.0665135646174947e-10
8,0.7127113709569614,0.8727969856108794,0.2639575424845254,3.4378466303959447,-91.60473743209756,6.0439664531648845e-06,0.0001139727453859,2.0691097915355943e-10
9,0.8110144240148057,0.740261954906275,0.3504071198245084,4.008320666867646,-91.61666979218464,6.0392588792274745e-06,7.52690385849274e-05,2.07347470268624e-10
10,0.8051136898267967,0.7381472323568333,0.3515336779917958,2.037115735719364,-91.6399633554133,3.559906651199923e-06,0.0001116585181949,2.0761786425680048e-10
11,0.6815595793590783,0.8398004477828636,0.2643204798140244,2.157701889474,-91.06511593202488,5.256795970748345e-06,9.124834058764392e-05,2.0798764933848037e-10
12,0.8398452221781454,0.7205735303835578,0.3743787817939374,2.9287746566073656,-92.4830023461153,5.350729759496314e-06,9.009259308844017e-05,2.0807460909986487e-10
13,0.6185037262954263,0.8636321822237005,0.2328834283820943,1.7862936916796963,-91.16071276495808,6.82719016331505e-06,0.00011481209321,2.0818536964709783e-10
14,0.6780557825629265,0.7436614379214608,0.2932050260571243,2.4445599048507387,-90.9810096869977,8.656964034529293e-06,8.18375404341785e-05,2.0823334608246742e-10
15,0.7255212699475444,0.723170914876621,0.3206162466013771,3.1786076790687043,-91.09191822152366,8.832161592943676e-06,0.0001080157041171,2.0838096230738288e-10
16,0.7451724546900484,0.8288823714236153,0.2941165760422207,1.4038743373853793,-91.69320433144853,2.5796860963309515e-06,0.0001153778102872,2.0848917396850502e-10
17,0.7741307755992418,0.694440428659251,0.3508825852588355,3.9906947422127534,-91.42055347373076,8.765721577152242e-06,9.209330507686456e-05,2.0864073114887287e-10
18,0.6645832418312615,0.7627231143272983,0.2815600847423618,2.67452449671496,-91.554886938905,1.1248572194810472e-05,9.450725894668256e-05,2.0900150657811974e-10
19,0.7695042677802683,0.7291317244321066,0.3405224516663079,2.5448215039591973,-91.51318656380752,5.810361721462858e-06,0.0001072413734449,2.0912752452639135e-10
20,0.6108390471082128,0.7839584002006817,0.2517538660459182,2.3653222269590044,-90.58902621102922,1.0868039353644992e-05,0.0001063019618288,2.091985721050591e-10
21,0.6808806835276555,0.7381720265706593,0.2975920532482056,2.141196649409882,-91.52864906663058,8.900506844517846e-06,0.0001027512523829,2.094164457174617e-10
22,0.723014951718521,0.7055643290580021,0.3241887675958127,4.105022494844691,-91.6793955716854,1.431951463803676e-05,9.820769080521323e-05,2.0947530524473351e-10
23,0.7829599699541484,0.7511664432299308,0.3338138487128999,4.442722289435622,-91.75685094388272,8.240654520269996e-06,9.989660736689218e-05,2.0949126441485382e-10
24,0.8208644947438275,0.7494311332948859,0.3539650065160819,2.81491482939986,-92.23113061496556,4.466501664093611e-06,0.0001042966595829,2.0983511697755584e-10
25,0.762989622037708,0.6742797058182676,0.3555452588661701,3.972518035353323,-91.70759600430962,1.2276755238602169e-05,8.489796021172571e-05,2.0984826549368536e-10
26,0.8685675908408976,0.6889081919306792,0.4030444820167205,1.930269269399024,-92.31511303582442,3.6443977668086873e-06,9.984638158010845e-05,2.102032551278452e-10
27,0.8840978805246916,0.628524603418749,0.4325865161014889,3.664005774020346,-92.74203718812986,9.520701477229516e-06,0.0001128133712482,2.1030569182238107e-10
28,0.6589766712873522,0.7923918644133857,0.2678882987929575,3.4835412009007367,-91.46312298547168,1.1970677852913396e-05,9.793852787812882e-05,2.1038554306646487e-10
29,0.8041379681125655,0.7140544875661098,0.3610050148661272,2.5765322248533096,-91.7787372692746,5.594807793588945e-06,9.976836171761232e-05,2.1059349613718743e-10
30,0.72566941084516,0.7819378288414459,0.3030246354696818,2.4398428159273964,-91.87385675350016,6.575707644397391e-06,9.19166926539617e-05,2.1070959247475968e-10
31,0.7991048820269177,0.6643996727334627,0.3766086101271623,2.771552096911808,-92.34022993763026,8.641649947686466e-06,9.463193705474624e-05,2.1071417918203888e-10
32,0.7473568642029704,0.7330690976903644,0.3286438789891275,3.1196518601126195,-92.3785096503536,1.0355429351328487e-05,0.0001064529581787,2.1106964092222007e-10
33,0.7394072729428525,0.7610011536651328,0.313099322220105,3.8349430495087633,-92.27342409817156,1.0386731974354649e-05,0.0001070664398036,2.112814612938643e-10
34,0.7811424918985483,0.6893173120734462,0.3598765225631338,3.75280764581276,-91.6245772542931,1.001239767195899e-05,0.0001136107339696,2.1143206867880684e-10
35,0.8435942621295034,0.6066801727955513,0.4220431629813563,2.950587990226164,-92.11375127540047,8.831780098456351e-06,0.0001117832946433,2.1150860500941687e-10
36,0.8412845429713046,0.7399697690587259,0.369673550443769,2.125162044724231,-92.01957664065814,3.408769756139024e-06,9.470666838140854e-05,2.1154101302062478e-10
37,0.8709797996151581,0.7165616725076607,0.3903817395170646,2.6304154741155763,-91.75715513324592,3.171721219498507e-06,0.0001136454816618,2.1156476528286252e-10
