,beta,b,gamma,eta_0,phi,I0,Ii0,Error
0,0.4117927282776812,0.4937430832466596,0.2147711106100598,7.395366510224968,-58.953165945621485,2.217466637966434e-06,7.390833370332379e-05,4.3586616394959797e-10
1,0.387281801563856,0.4388483390750417,0.2112509128473866,5.8244454021502925,-61.55869242308996,5.610510405649966e-06,8.18036681329429e-05,4.4772963917351325e-10
2,0.2599577966247393,0.6715668233210139,0.1115757619354231,4.777999338871997,-60.63021012007947,9.783724896874715e-06,4.178592834686888e-05,4.6382225064172413e-10
3,0.2371117010321959,0.526917565427668,0.1187872905683256,7.712584596859874,-60.10255252969867,6.970494514475271e-05,2.1723276182163855e-05,4.768010382950739e-10
4,0.270550117469568,0.4110083479874929,0.1539246207422156,5.467552537786191,-58.56406442426589,5.1310244826153615e-05,5.100624729908896e-05,4.904869779514021e-10
5,0.2553681134956056,0.4606636454383814,0.138032013501019,5.045524887323137,-61.29372118069408,5.3809647172401226e-05,8.571961662477207e-05,4.932596669603896e-10
6,0.2298754793742147,0.6225416995403995,0.1091349928145528,1.903072268611841,-58.40163423572079,1.2004559202213112e-05,6.72684884424375e-05,4.936419446817409e-10
7,0.4621638884318322,0.2860570187270039,0.2907243655559439,5.141075835171964,-63.75063767102058,1.4073592545193134e-05,8.396686619044439e-05,4.946608700996826e-10
8,0.4522104285451173,0.3938041385989093,0.2600401730976958,4.105128100030279,-58.44818768950353,1.4364617784670567e-06,8.412531818252935e-05,4.983084204477037e-10
9,0.2602779155392025,0.3896055795631318,0.1476315491151131,6.7923905523693175,-59.0336325938918,7.58703699069499e-05,8.090418599923576e-05,5.004794723886729e-10
10,0.3531967493591511,0.3691212644161429,0.2105920898776104,3.534023481593283,-55.73817487444173,9.946023834957307e-06,7.313337708266728e-05,5.02606428897389e-10
11,0.4750617771768329,0.2236559920960041,0.3168811008859077,3.471177490653372,-60.42422945954899,1.8242188873833605e-05,7.791557862998212e-05,5.074182438572275e-10
12,0.3198320413334283,0.3748329025490169,0.1883713678878076,5.95568224595869,-60.658202387810576,4.671919670079587e-05,3.749138145777679e-05,5.096266145217906e-10
13,0.3855393411706025,0.3244022121922487,0.2387624894611878,4.424000318408284,-60.17727964899306,1.840590812893657e-05,6.185666360232612e-05,5.109005125727646e-10
14,0.4779105689812137,0.235236738837279,0.3088790379331676,6.741933217325151,-60.69333718199864,1.7527262044838672e-05,6.0905232596929246e-05,5.126848575888643e-10
15,0.2207475278825882,0.4405558704991801,0.1218191140287989,5.607477962825591,-57.11818873194478,9.22212560083616e-05,1.8444305724086805e-05,5.158404637687696e-10
16,0.4628264617428057,0.2219921229282673,0.3017485845319925,8.104456648803747,-66.74934009253545,5.057738466024544e-05,7.68899056359232e-05,5.17197451481319e-10
17,0.2123901945536748,0.5908590637759593,0.1011009082666996,6.194532875152833,-58.43570379904656,6.623952594077448e-05,4.611529633439509e-05,5.18772113852699e-10
18,0.3102597175605487,0.3978349068259847,0.1788479829586795,5.121082233148778,-60.54897131335287,3.943949668409101e-05,2.0212412074378457e-05,5.21127360574149e-10
19,0.3062313523768468,0.328178273842444,0.1854653654489051,6.076937072490451,-60.31365083632448,7.133746226481853e-05,1.9938842905467e-05,5.228057156049555e-10
20,0.2270327217046031,0.4385014052110634,0.1273249710666546,4.19753252871108,-56.88529647236721,6.570590507073591e-05,1.8272908240705e-05,5.233921574793626e-10
21,0.33733688186231,0.3538749392637296,0.204187507560168,4.55899356263758,-57.60209072717964,2.140558803172584e-05,8.437825395481487e-05,5.252669239367421e-10
22,0.2668500999007847,0.3593706245256474,0.1579143945097093,5.612809397757962,-58.38617491247885,7.84902616184911e-05,4.086370108112537e-05,5.262348942885276e-10
23,0.2455972255872225,0.4384857027701948,0.1348038194905839,7.580934005731295,-61.45631295541364,0.0001007270683114,5.180630562968371e-05,5.264763533977446e-10
24,0.1991937699466214,0.4782573967444141,0.1030384016883577,6.477463490214418,-58.433905675029926,0.0001120822083759,3.668250140104398e-05,5.26529808534882e-10
25,0.2666706044603579,0.4327375229092717,0.1466605091195164,4.694152764876915,-53.51973446137561,1.583077894553021e-05,3.321736347423315e-05,5.28710299868589e-10
26,0.3110477236551243,0.3269900853791041,0.1908795548484373,1.512318962398431,-57.66774498062185,1.192750734552129e-05,5.959880246412081e-05,5.292971296630233e-10
