,beta,b,gamma,eta_0,phi,I0,Ii0,Error
0,0.5867499206238123,0.6787715268591673,0.2719706814485653,7.300653581187057,-91.88043184916162,3.244504446397404e-05,0.0001727326021924,2.949750114888049e-11
1,0.6489905961757736,0.5778380741679487,0.3335729473098002,7.093248324236392,-92.1657264443687,3.386355078662973e-05,0.0001619933612797,2.9850249100008075e-11
2,0.6167674852912431,0.6515475458001425,0.2953452871667344,6.813654229624603,-92.51423962859984,3.29947300829328e-05,0.0001282891883015,3.0006586999214426e-11
3,0.7450647060029751,0.5876990083007325,0.3808044426117515,6.56275957379808,-93.10352060327445,2.053917387581677e-05,0.000183482667202,3.007604850570544e-11
4,0.7196089990810832,0.5895350764585329,0.3654480893777567,9.578271482424704,-93.30280488831282,3.308504683117181e-05,0.000163347328458,3.0079450081002457e-11
5,0.5510112018510605,0.6692349036221173,0.2594688872232198,5.615697930014383,-91.83401714020808,3.2218192292069544e-05,0.0001736983394755,3.012194533630409e-11
6,0.5274468663525038,0.771478570167373,0.2220415076046278,9.745648103981958,-92.14913736067643,5.278464781432046e-05,0.0001384347192795,3.0182327595129986e-11
7,0.5712830920758803,0.7634668202826581,0.2420828166312239,8.087446247349023,-91.46073260150962,2.6936634255890207e-05,0.0001676876190355,3.0251331376351797e-11
8,0.6270568130145597,0.5371981174096987,0.3350937735608089,8.407569372823014,-92.66331869024522,5.6463505799546e-05,0.0001830397748887,3.0347933852428097e-11
9,0.5362965416839999,0.6477387266714527,0.2571766314119352,7.684658582218685,-91.89056976078734,5.102935823484707e-05,0.000171205135112,3.034916685893554e-11
10,0.5780373582220272,0.6285982621387078,0.2832552036507781,5.84629585769964,-92.38663787343098,3.938821118465825e-05,0.0001363205889756,3.0440142907693764e-11
11,0.5690844316136102,0.5565018277367136,0.2979808346735877,5.008778760549928,-91.5048429382025,3.4928657369792466e-05,0.0001792986351094,3.0489017778086316e-11
12,0.602528137305953,0.5600684189386977,0.31464193962472,7.007377833313948,-91.67086945974238,4.0977984818302304e-05,0.0001532779773432,3.051183494854866e-11
13,0.6297859427419888,0.6713123826343904,0.294436240864055,7.984424221323479,-92.70980557629298,2.999562168145272e-05,0.0001420423869356,3.0598068644776695e-11
14,0.6473269015016107,0.4971797393296066,0.3580754756900523,4.505559744607734,-92.71355455412876,3.184596765537782e-05,0.0001747526807869,3.0624282874288765e-11
15,0.5231674169731951,0.6394900280552156,0.2543596420663859,7.600689078740451,-92.12124605382292,6.374248353999906e-05,0.0001566805544732,3.0636206753627116e-11
16,0.5856332336384483,0.7749830457999539,0.2452853780080806,9.022983804169586,-92.61154024067248,3.3917369656022095e-05,0.000179426425061,3.0697139288079327e-11
17,0.6169981792979202,0.5160535237514356,0.3336063809989117,8.75165358927034,-92.29609820442472,5.644136437109299e-05,0.0001675691346892,3.0711555139848844e-11
18,0.5878438682954701,0.6372611012476351,0.2834597929442837,8.122828770610731,-91.41387410308464,3.427181197238267e-05,0.0001576147679044,3.0730366148270436e-11
19,0.5653847111548809,0.6148152395305085,0.280258164198397,8.84392798605281,-92.32251859893296,6.763700062336219e-05,0.0001404440967098,3.0738791467075277e-11
20,0.6341134206709266,0.6520168152363326,0.3045625843700967,7.172396778172292,-92.29467580517498,2.8078675700279784e-05,0.0001641578765275,3.073952752471709e-11
21,0.662238594634581,0.6537486781380365,0.3173359255709805,7.022142107909527,-93.27685484528538,2.7327767804883635e-05,0.0001585205877775,3.0817615998849873e-11
22,0.5859193850589972,0.612261230751613,0.2931304838899901,6.181622412030898,-93.07774824660244,4.854557045823901e-05,0.0001719906283007,3.0819372147039706e-11
23,0.7086054329224066,0.5572575672076345,0.3736142540276855,7.111180993453197,-93.02448919214817,3.274129011174793e-05,0.0001714547716771,3.082410634558675e-11
24,0.6003960700749557,0.5053137057773924,0.328965761884331,7.746724597457974,-92.29112778839264,6.685487016867733e-05,0.0001809854782048,3.088299451071122e-11
25,0.6432318935594848,0.5365063466031493,0.3442510958348304,7.528385708305974,-93.70885900137834,5.876535224091637e-05,0.00017018612614,3.0942558749769485e-11
26,0.658059838753579,0.5326289153776177,0.3523746830392317,9.148336121545588,-93.99952942406746,6.429632368226508e-05,0.0001611685601868,3.096603061817474e-11
27,0.6602288610510008,0.4972095429883273,0.3659210520972956,8.145329223662742,-92.5689382667134,5.431977310639178e-05,0.0001787033090447,3.0974577264048146e-11
28,0.5498122907264631,0.5668868613692137,0.2859105334875699,9.54067104072244,-92.16318674776456,8.748273018596643e-05,0.0001719312264284,3.097786992870653e-11
